# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.535062753934e-10       1.759700840955e-14       7.883414502323e-13       0.000000000000e+00       8.655600984048e-09       4.923344961655e-10      -3.622942029021e-12 
    3       1.455465927419e-10       4.377188729637e-14       1.200895458636e-12       0.000000000000e+00       5.345033151529e-09       3.547135021532e-10      -3.745566833820e-12 
    4       1.366069514751e-10       7.589410414944e-14       1.463160164930e-12       0.000000000000e+00       3.717657236989e-09       2.733456798471e-10      -3.594459187958e-12 
    5       1.285942903729e-10       1.080451420616e-13       1.595455172062e-12       0.000000000000e+00       2.774579960150e-09       2.199502034315e-10      -3.341443444759e-12 
    6       1.217608193776e-10       1.347082397060e-13       1.628661186263e-12       0.000000000000e+00       2.167840079666e-09       1.822972166339e-10      -3.035271665709e-12 
    7       1.160298472570e-10       1.520067021204e-13       1.593521637722e-12       0.000000000000e+00       1.749582956342e-09       1.543265078022e-10      -2.703587934278e-12 
    8       1.112856380720e-10       1.581645001004e-13       1.514291627185e-12       0.000000000000e+00       1.446601630107e-09       1.327543461987e-10      -2.363751418351e-12 
    9       1.074165848348e-10       1.534511523029e-13       1.408907837831e-12       0.000000000000e+00       1.218813104060e-09       1.156652336795e-10      -2.028096258353e-12 
   10       1.043128071387e-10       1.397409623594e-13       1.289052732242e-12       0.000000000000e+00       1.042316454787e-09       1.018059880512e-10      -1.705705125576e-12 
   11       1.019252907989e-10       1.198798471834e-13       1.161128742569e-12       0.000000000000e+00       8.781097315863e-10       9.016490579597e-11      -1.409235478452e-12 
   12       1.001111418825e-10       9.702765557012e-14       1.028994368649e-12       0.000000000000e+00       7.674331295506e-10       8.031766860548e-11      -1.134514362980e-12 
   13       9.882232529321e-11       7.410298381419e-14       8.951589466557e-13       0.000000000000e+00       6.765586563195e-10       7.213295013929e-11      -8.821913674051e-13 
   14       9.800762547467e-11       5.340037027820e-14       7.613235182172e-13       0.000000000000e+00       6.009370331222e-10       6.495703790324e-11      -6.621728066461e-13 
   15       9.759525324999e-11       3.639831118058e-14       6.294657962098e-13       0.000000000000e+00       5.372709140016e-10       5.883358609671e-11      -4.699035748767e-13 
   16       9.749531925053e-11       2.374058552589e-14       5.022260532635e-13       0.000000000000e+00       4.831299535938e-10       5.351358920050e-11      -3.066892092746e-13 
