# Matter power spectrum P(k) at redshift z=0
# for k=1.04206e-05 to 1.08688 h/Mpc,
# number of wavenumbers equal to 603
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.694090733885e-02       2.649176561988e+04 
       1.707065402172e-02       2.648632174761e+04 
       1.720044745181e-02       2.647931831159e+04 
       1.733028831227e-02       2.647043526117e+04 
       1.746017730845e-02       2.646041838830e+04 
       1.759011516805e-02       2.644872092919e+04 
       1.772010264146e-02       2.643526340527e+04 
       1.785014050199e-02       2.642070294394e+04 
       1.798022954618e-02       2.640451801475e+04 
       1.811037059412e-02       2.638688231341e+04 
       1.824056448975e-02       2.636778247909e+04 
       1.837081210124e-02       2.634707536790e+04 
       1.850111432132e-02       2.632522052135e+04 
       1.863147206769e-02       2.630206813427e+04 
       1.876188628337e-02       2.627750753660e+04 
       1.889235793715e-02       2.625135278569e+04 
       1.902288802400e-02       2.622413238500e+04 
       1.915347756555e-02       2.619576613247e+04 
       1.928412761048e-02       2.616591378493e+04 
       1.941483923509e-02       2.613487845969e+04 
       1.954561354375e-02       2.610274926095e+04 
       1.967645166942e-02       2.606919646983e+04 
       1.980735477421e-02       2.603463893251e+04 
       1.993832404991e-02       2.599880119888e+04 
       2.006936071861e-02       2.596187109288e+04 
       2.020046603324e-02       2.592370442060e+04 
       2.033164127822e-02       2.588476437792e+04 
       2.046288777012e-02       2.584453800180e+04 
       2.059420685826e-02       2.580340896790e+04 
       2.072559992545e-02       2.576110631074e+04 
       2.085706838865e-02       2.571771420866e+04 
       2.098861369972e-02       2.567356713916e+04 
       2.112023734617e-02       2.562809633814e+04 
       2.125194085192e-02       2.558186277527e+04 
       2.138372577811e-02       2.553462413192e+04 
       2.151559372392e-02       2.548641024553e+04 
       2.164754632740e-02       2.543720342554e+04 
       2.177958526640e-02       2.538721514329e+04 
       2.191171225941e-02       2.533617631992e+04 
       2.204392906655e-02       2.528438662583e+04 
       2.217623749047e-02       2.523170210128e+04 
       2.230863937740e-02       2.517831193091e+04 
       2.244113661815e-02       2.512403958432e+04 
       2.257373114915e-02       2.506876085701e+04 
       2.270642495357e-02       2.501284625249e+04 
       2.283922006239e-02       2.495626675916e+04 
       2.297211855563e-02       2.489892222225e+04 
       2.310512256347e-02       2.484056713368e+04 
       2.323823426753e-02       2.478170150811e+04 
       2.337145590214e-02       2.472215701903e+04 
       2.350478975560e-02       2.466177217853e+04 
       2.363823817159e-02       2.460095844573e+04 
       2.377180355052e-02       2.453923963869e+04 
       2.390548835100e-02       2.447685880948e+04 
       2.403929509132e-02       2.441402770454e+04 
       2.417322635095e-02       2.435035061392e+04 
       2.430728477217e-02       2.428621237942e+04 
       2.444147306165e-02       2.422148796741e+04 
       2.457579399219e-02       2.415619362530e+04 
       2.471025040442e-02       2.409028652247e+04 
       2.484484520861e-02       2.402399304790e+04 
       2.497958138653e-02       2.395704132599e+04 
       2.511446199337e-02       2.388957073766e+04 
       2.524949015970e-02       2.382153290566e+04 
       2.538466909356e-02       2.375302720718e+04 
       2.552000208254e-02       2.368392355843e+04 
       2.565549249596e-02       2.361464329411e+04 
       2.579114378719e-02       2.354474596099e+04 
       2.592695949593e-02       2.347437403397e+04 
       2.606294325065e-02       2.340359712111e+04 
       2.619909877110e-02       2.333240578265e+04 
       2.633542987090e-02       2.326081221969e+04 
       2.647194046021e-02       2.318870287207e+04 
       2.660863454854e-02       2.311636264957e+04 
       2.674551624756e-02       2.304364234693e+04 
       2.688258977414e-02       2.297041611408e+04 
       2.701985945341e-02       2.289701656523e+04 
       2.715732972196e-02       2.282319889073e+04 
       2.729500513111e-02       2.274903170267e+04 
       2.743289035043e-02       2.267465594738e+04 
       2.757099017121e-02       2.259982509694e+04 
       2.770930951021e-02       2.252481274679e+04 
       2.784785341348e-02       2.244951277395e+04 
       2.798662706029e-02       2.237384564511e+04 
       2.812563576733e-02       2.229795442922e+04 
       2.826488499293e-02       2.222189284089e+04 
       2.840438034155e-02       2.214561170667e+04 
       2.854412756837e-02       2.206896225927e+04 
       2.868413258412e-02       2.199210956067e+04 
       2.882440146005e-02       2.191504523456e+04 
       2.896494043314e-02       2.183782375085e+04 
       2.910575591146e-02       2.176035140544e+04 
       2.924685447984e-02       2.168270338045e+04 
       2.938824290569e-02       2.160489921410e+04 
       2.952992814506e-02       2.152693001602e+04 
       2.967191734903e-02       2.144875407169e+04 
       2.981421787025e-02       2.137043092592e+04 
       2.995683726987e-02       2.129195426863e+04 
       3.009978332469e-02       2.121331211781e+04 
       3.024306403464e-02       2.113458909798e+04 
       3.038668763056e-02       2.105578788169e+04 
       3.053066258240e-02       2.097675510200e+04 
       3.067499760764e-02       2.089771263665e+04 
       3.081970168023e-02       2.081848943572e+04 
       3.096478403981e-02       2.073919139883e+04 
       3.111025420145e-02       2.065986761302e+04 
       3.125612196574e-02       2.058033609904e+04 
       3.140239742941e-02       2.050076776313e+04 
       3.154909099640e-02       2.042123867779e+04 
       3.169621338949e-02       2.034155799885e+04 
       3.184377566244e-02       2.026187308485e+04 
       3.199178921272e-02       2.018201366293e+04 
       3.214026579485e-02       2.010225989294e+04 
       3.228921753445e-02       2.002239239191e+04 
       3.243865694286e-02       1.994251310273e+04 
       3.258859693257e-02       1.986249887616e+04 
       3.273905083344e-02       1.978260997602e+04 
       3.289003240964e-02       1.970256182651e+04 
       3.304155587758e-02       1.962254467557e+04 
       3.319363592466e-02       1.954259258313e+04 
       3.334628772906e-02       1.946250857527e+04 
       3.349952698058e-02       1.938246360379e+04 
       3.365336990249e-02       1.930251905071e+04 
       3.380783327471e-02       1.922247546957e+04 
       3.396293445813e-02       1.914243670519e+04 
       3.411869142031e-02       1.906247408883e+04 
       3.427512276259e-02       1.898247063609e+04 
       3.443224774876e-02       1.890245090749e+04 
       3.459008633536e-02       1.882255808721e+04 
       3.474865920362e-02       1.874254900306e+04 
       3.490798779340e-02       1.866270522968e+04 
       3.506809433905e-02       1.858282661518e+04 
       3.522900190736e-02       1.850297362966e+04 
       3.539073443791e-02       1.842312623562e+04 
       3.555331678574e-02       1.834331773038e+04 
       3.571677476678e-02       1.826359820390e+04 
       3.588113520600e-02       1.818390397208e+04 
       3.604642598866e-02       1.810417131989e+04 
       3.621267611484e-02       1.802460534517e+04 
       3.637991575745e-02       1.794495636665e+04 
       3.654817632410e-02       1.786540248386e+04 
       3.671749052301e-02       1.778587064771e+04 
       3.688789243340e-02       1.770640869739e+04 
       3.705941758069e-02       1.762694397614e+04 
       3.723210301680e-02       1.754756108727e+04 
       3.740598740618e-02       1.746809223842e+04 
       3.758111111783e-02       1.738883557676e+04 
       3.775751632403e-02       1.730948184467e+04 
       3.793524710623e-02       1.723026376059e+04 
       3.811434956870e-02       1.715102657807e+04 
       3.829487196082e-02       1.707181344476e+04 
       3.847686480858e-02       1.699264487078e+04 
       3.866038105627e-02       1.691350720950e+04 
       3.884547621928e-02       1.683437991293e+04 
       3.903220854898e-02       1.675530159253e+04 
       3.922063921103e-02       1.667621323448e+04 
       3.941083247821e-02       1.659712241040e+04 
       3.960285593935e-02       1.651803819692e+04 
       3.979678072600e-02       1.643897891272e+04 
       3.999268175844e-02       1.635989909351e+04 
       4.019063801341e-02       1.628088172251e+04 
       4.039073281548e-02       1.620177537019e+04 
       4.059305415483e-02       1.612272034465e+04 
       4.079769503422e-02       1.604362930263e+04 
       4.100475384851e-02       1.596446144416e+04 
       4.121433480028e-02       1.588528739039e+04 
       4.142654835573e-02       1.580605947983e+04 
       4.164151174566e-02       1.572675841124e+04 
       4.185934951690e-02       1.564743429194e+04 
       4.208019414017e-02       1.556797570060e+04 
       4.230418668160e-02       1.548849168676e+04 
       4.253147754575e-02       1.540888171665e+04 
       4.276222729946e-02       1.532915930038e+04 
       4.299660758703e-02       1.524934181860e+04 
       4.323480214917e-02       1.516933579648e+04 
       4.347700795965e-02       1.508922698759e+04 
       4.372343649631e-02       1.500898520730e+04 
       4.397431516545e-02       1.492845877335e+04 
       4.422988890203e-02       1.484780808499e+04 
       4.449042197184e-02       1.476687068854e+04 
       4.475620000645e-02       1.468573993750e+04 
       4.502753230701e-02       1.460434962036e+04 
       4.530475446011e-02       1.452268084562e+04 
       4.558823131619e-02       1.444064557031e+04 
       4.587836039146e-02       1.435826837508e+04 
       4.617557576556e-02       1.427551912883e+04 
       4.648035256198e-02       1.419240103692e+04 
       4.679321211609e-02       1.410878461229e+04 
       4.711472795746e-02       1.402471663540e+04 
       4.744553276042e-02       1.394009702301e+04 
       4.778632645086e-02       1.385491758756e+04 
       4.813788569931e-02       1.376905079656e+04 
       4.850107508359e-02       1.368253647332e+04 
       4.887686027110e-02       1.359518778904e+04 
       4.926632365536e-02       1.350708142069e+04 
       4.967068298830e-02       1.341803390625e+04 
       5.009131368619e-02       1.332790915359e+04 
       5.052977566070e-02       1.323667882096e+04 
       5.098784574743e-02       1.314420266176e+04 
       5.146755708620e-02       1.305030450589e+04 
       5.197124716478e-02       1.295487247328e+04 
       5.250161668691e-02       1.285763425890e+04 
       5.306180198290e-02       1.275845205790e+04 
       5.365546435363e-02       1.265675799450e+04 
       5.428690051164e-02       1.255266273353e+04 
       5.496117909081e-02       1.244530332732e+04 
       5.568430885770e-02       1.233446361653e+04 
       5.646344436477e-02       1.221916406342e+04 
       5.730713347390e-02       1.209876698171e+04 
       5.822560673139e-02       1.197196036623e+04 
       5.923109774848e-02       1.183763409142e+04 
       6.033816081082e-02       1.169310622599e+04 
       6.156390783279e-02       1.153591503035e+04 
       6.292801003928e-02       1.136326062773e+04 
       6.445219445207e-02       1.116893937990e+04 
       6.615883637982e-02       1.094799742844e+04 
       6.806821557084e-02       1.069336049277e+04 
       7.019430838900e-02       1.039661386291e+04 
       7.253989843048e-02       1.005108800991e+04 
       7.509309108111e-02       9.654135723884e+03 
       7.782776303244e-02       9.208586093702e+03 
       8.070867154377e-02       8.724312807488e+03 
       8.369885060020e-02       8.217970196330e+03 
       8.676568653005e-02       7.709095191131e+03 
       8.988377060720e-02       7.218013637904e+03 
       9.303496433100e-02       6.760430771008e+03 
       9.620706340812e-02       6.349536350910e+03 
       9.939216827806e-02       5.991591745705e+03 
       1.025852903840e-01       5.688891955964e+03 
       1.057833276782e-01       5.439142003293e+03 
       1.089843694334e-01       5.236002247528e+03 
       1.121872454769e-01       5.071083391473e+03 
       1.153912416022e-01       4.934505134990e+03 
       1.185959227259e-01       4.816021172255e+03 
       1.218010240399e-01       4.705294646801e+03 
       1.250063843977e-01       4.593488570259e+03 
       1.282119056876e-01       4.473859024524e+03 
       1.314175281063e-01       4.341982359883e+03 
       1.346232151291e-01       4.196304658551e+03 
       1.378289443781e-01       4.037714452203e+03 
       1.410347020787e-01       3.869198328133e+03 
       1.442404796919e-01       3.695359275391e+03 
       1.474462718706e-01       3.521436682755e+03 
       1.506520752176e-01       3.352689692154e+03 
       1.538578875307e-01       3.193384592973e+03 
       1.570637073438e-01       3.048400910646e+03 
       1.602695336474e-01       2.918940000907e+03 
       1.634753657181e-01       2.806355028676e+03 
       1.666812030144e-01       2.710407932140e+03 
       1.698870451127e-01       2.629697179377e+03 
       1.730928916674e-01       2.561992959399e+03 
       1.762987423870e-01       2.504390601589e+03 
       1.795045970182e-01       2.453721567742e+03 
       1.827104553362e-01       2.407032597687e+03 
       1.859163171382e-01       2.361616546564e+03 
       1.891221822392e-01       2.314560196116e+03 
       1.923280504690e-01       2.263957916101e+03 
       1.955339216701e-01       2.208792467748e+03 
       1.987397956962e-01       2.148860124123e+03 
       2.019456724107e-01       2.084744733037e+03 
       2.051515516863e-01       2.017740601765e+03 
       2.083574334033e-01       1.949459489121e+03 
       2.115633174499e-01       1.881580659089e+03 
       2.147692037208e-01       1.815768702977e+03 
       2.179750921171e-01       1.753325282119e+03 
       2.211809825456e-01       1.695292270669e+03 
       2.243868749185e-01       1.642336198644e+03 
       2.275927691533e-01       1.594739070189e+03 
       2.307986651716e-01       1.552524395313e+03 
       2.340045628998e-01       1.515260037174e+03 
       2.372104622679e-01       1.482352496495e+03 
       2.404163632100e-01       1.452945526702e+03 
       2.436222656636e-01       1.425979357367e+03 
       2.468281695693e-01       1.400458142856e+03 
       2.500340748709e-01       1.375434577425e+03 
       2.532399815151e-01       1.350125064035e+03 
       2.564458894512e-01       1.323987116797e+03 
       2.596517986312e-01       1.296729121446e+03 
       2.628577090091e-01       1.268252300088e+03 
       2.660636205414e-01       1.238665072525e+03 
       2.692695331867e-01       1.208254837669e+03 
       2.724754469054e-01       1.177391447924e+03 
       2.756813616599e-01       1.146623286041e+03 
       2.788872774142e-01       1.116442880562e+03 
       2.820931941341e-01       1.087363747153e+03 
       2.852991117868e-01       1.059792666058e+03 
       2.885050303411e-01       1.034011943398e+03 
       2.917109497671e-01       1.010142624526e+03 
       2.949168700361e-01       9.881890452275e+02 
       2.981227911209e-01       9.680200196342e+02 
       3.013287129953e-01       9.493890356290e+02 
       3.045346356342e-01       9.320492453124e+02 
       3.077405590136e-01       9.157008190414e+02 
       3.109464831105e-01       9.000555496973e+02 
       3.141524079028e-01       8.848211333309e+02 
       3.173583333693e-01       8.697413404759e+02 
       3.205642594896e-01       8.545995610938e+02 
       3.237701862444e-01       8.392598421849e+02 
       3.269761136147e-01       8.236510617160e+02 
       3.301820415827e-01       8.078170169314e+02 
       3.333879701309e-01       7.918223930581e+02 
       3.365938992428e-01       7.758124168263e+02 
       3.397998289022e-01       7.599273495122e+02 
       3.430057590938e-01       7.443167839107e+02 
       3.462116898027e-01       7.291078424786e+02 
       3.494176210146e-01       7.144190154591e+02 
       3.526235527158e-01       7.003419877921e+02 
       3.558294848929e-01       6.869324101184e+02 
       3.590354175331e-01       6.742218773208e+02 
       3.622413506241e-01       6.621937165409e+02 
       3.654472841540e-01       6.508196044604e+02 
       3.686532181113e-01       6.399906918659e+02 
       3.718591524848e-01       6.296207462360e+02 
       3.750650872639e-01       6.195948388660e+02 
       3.782710224381e-01       6.098094287375e+02 
       3.814769579976e-01       6.001839013248e+02 
       3.846828939326e-01       5.906683427308e+02 
       3.878888302338e-01       5.812142956663e+02 
       3.910947668921e-01       5.718081571874e+02 
       3.943007038987e-01       5.624349439977e+02 
       3.975066412453e-01       5.530989351920e+02 
       4.007125789236e-01       5.438266875788e+02 
       4.039185169258e-01       5.346441160699e+02 
       4.071244552440e-01       5.255984432934e+02 
       4.103303938709e-01       5.167314225186e+02 
       4.135363327993e-01       5.080914915826e+02 
       4.167422720222e-01       4.997043763802e+02 
       4.199482115328e-01       4.915813428951e+02 
       4.231541513246e-01       4.837285986847e+02 
       4.263600913911e-01       4.761366502389e+02 
       4.295660317263e-01       4.687957692930e+02 
       4.327719723241e-01       4.616968504653e+02 
       4.359779131787e-01       4.548166039639e+02 
       4.391838542845e-01       4.481434556631e+02 
       4.423897956359e-01       4.416469740236e+02 
       4.455957372277e-01       4.352987588981e+02 
       4.488016790547e-01       4.290659360360e+02 
       4.520076211119e-01       4.229219017046e+02 
       4.552135633943e-01       4.168565398572e+02 
       4.584195058973e-01       4.108554306776e+02 
       4.616254486163e-01       4.049212957833e+02 
       4.648313915467e-01       3.990576842664e+02 
       4.680373346842e-01       3.932692454825e+02 
       4.712432780245e-01       3.875659636566e+02 
       4.744492215636e-01       3.819490971859e+02 
       4.776551652974e-01       3.764277782400e+02 
       4.808611092219e-01       3.710142233574e+02 
       4.840670533335e-01       3.657202770797e+02 
       4.872729976284e-01       3.605588538473e+02 
       4.904789421030e-01       3.555325662710e+02 
       4.936848867537e-01       3.506424602281e+02 
       4.968908315772e-01       3.458821373466e+02 
       5.000967765701e-01       3.412401622773e+02 
       5.033027217293e-01       3.367031409114e+02 
       5.065086670514e-01       3.322631492653e+02 
       5.097146125334e-01       3.279106608654e+02 
       5.129205581724e-01       3.236390623081e+02 
       5.161265039653e-01       3.194402516426e+02 
       5.193324499094e-01       3.153089039589e+02 
       5.225383960018e-01       3.112367275390e+02 
       5.257443422398e-01       3.072186246357e+02 
       5.289502886208e-01       3.032514642966e+02 
       5.321562351421e-01       2.993366749718e+02 
       5.353621818013e-01       2.954785968115e+02 
       5.385681285959e-01       2.916821174674e+02 
       5.417740755234e-01       2.879539301127e+02 
       5.449800225815e-01       2.842945824874e+02 
       5.481859697679e-01       2.807038760399e+02 
       5.513919170804e-01       2.771821294768e+02 
       5.545978645167e-01       2.737260117566e+02 
       5.578038120748e-01       2.703356071370e+02 
       5.610097597525e-01       2.670110407150e+02 
       5.642157075478e-01       2.637520110681e+02 
       5.674216554586e-01       2.605578155887e+02 
       5.706276034831e-01       2.574257181859e+02 
       5.738335516194e-01       2.543514930926e+02 
       5.770394998655e-01       2.513271352491e+02 
       5.802454482196e-01       2.483522730984e+02 
       5.834513966800e-01       2.454212757040e+02 
       5.866573452449e-01       2.425349277438e+02 
       5.898632939126e-01       2.396933703722e+02 
       5.930692426814e-01       2.368963043929e+02 
       5.962751915496e-01       2.341424349315e+02 
       5.994811405158e-01       2.314294992600e+02 
       6.026870895783e-01       2.287554585020e+02 
       6.058930387356e-01       2.261191753990e+02 
       6.090989879861e-01       2.235214013300e+02 
       6.123049373285e-01       2.209639643406e+02 
       6.155108867612e-01       2.184482808702e+02 
       6.187168362830e-01       2.159772905324e+02 
       6.219227858923e-01       2.135499740037e+02 
       6.251287355878e-01       2.111631718857e+02 
       6.283346853683e-01       2.088149618410e+02 
       6.315406352324e-01       2.065036531204e+02 
       6.347465851788e-01       2.042280236513e+02 
       6.379525352063e-01       2.019884897282e+02 
       6.411584853137e-01       1.997859106612e+02 
       6.443644354999e-01       1.976193206477e+02 
       6.475703857635e-01       1.954875666389e+02 
       6.507763361035e-01       1.933867569836e+02 
       6.539822865187e-01       1.913153607747e+02 
       6.571882370081e-01       1.892715836550e+02 
       6.603941875705e-01       1.872556278992e+02 
       6.636001382049e-01       1.852681796003e+02 
       6.668060889103e-01       1.833100864826e+02 
       6.700120396856e-01       1.813816082216e+02 
       6.732179905299e-01       1.794827506785e+02 
       6.764239414421e-01       1.776108803914e+02 
       6.796298924213e-01       1.757648049735e+02 
       6.828358434665e-01       1.739434416814e+02 
       6.860417945768e-01       1.721483004861e+02 
       6.892477457514e-01       1.703794212127e+02 
       6.924536969892e-01       1.686376721469e+02 
       6.956596482895e-01       1.669228779373e+02 
       6.988655996513e-01       1.652341928334e+02 
       7.020715510739e-01       1.635700599728e+02 
       7.052775025564e-01       1.619287066320e+02 
       7.084834540979e-01       1.603091251456e+02 
       7.116894056977e-01       1.587113287475e+02 
       7.148953573551e-01       1.571356552304e+02 
       7.181013090691e-01       1.555826937756e+02 
       7.213072608391e-01       1.540521337900e+02 
       7.245132126643e-01       1.525430777382e+02 
       7.277191645440e-01       1.510541273205e+02 
       7.309251164775e-01       1.495841862676e+02 
       7.341310684640e-01       1.481327607940e+02 
       7.373370205029e-01       1.466996313559e+02 
       7.405429725935e-01       1.452862926283e+02 
       7.437489247351e-01       1.438922877316e+02 
       7.469548769271e-01       1.425180963772e+02 
       7.501608291688e-01       1.411630932786e+02 
       7.533667814595e-01       1.398260403838e+02 
       8.234874627028e-01       1.145072308057e+02 
       9.251239713268e-01       8.793285401670e+01 
       1.086877479463e+00       6.070416483971e+01 
