# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.502595731173e-10       1.302019229336e-14       6.562547699232e-13       0.000000000000e+00       8.678163351838e-09       4.883453001802e-10      -3.203412062228e-12 
    3       1.416013393500e-10       2.867324504717e-14       9.374203067180e-13       0.000000000000e+00       5.333853926483e-09       3.507253882750e-10      -3.165020682959e-12 
    4       1.324164220104e-10       4.400500771583e-14       1.082291567669e-12       0.000000000000e+00       3.714679401615e-09       2.690683878485e-10      -2.889749817392e-12 
    5       1.245515487531e-10       5.498647773494e-14       1.123916447433e-12       0.000000000000e+00       2.775878001044e-09       2.153361160972e-10      -2.535734773900e-12 
    6       1.181893734973e-10       5.941945164254e-14       1.095462895536e-12       0.000000000000e+00       2.170143916738e-09       1.774028565023e-10      -2.152190543001e-12 
    7       1.131598975020e-10       5.719482430605e-14       1.024147028244e-12       0.000000000000e+00       1.751819428958e-09       1.492142611361e-10      -1.767669474444e-12 
    8       1.092936482115e-10       4.978869506948e-14       9.284718832874e-13       0.000000000000e+00       1.448075117036e-09       1.274801402102e-10      -1.400692602872e-12 
    9       1.064057574697e-10       3.949814865427e-14       8.206969141407e-13       0.000000000000e+00       1.219127657166e-09       1.102889967505e-10      -1.063933512545e-12 
   10       1.043392677076e-10       2.867185996831e-14       7.087330012654e-13       0.000000000000e+00       1.041768573046e-09       9.641004909795e-11      -7.656649665102e-13 
   11       1.030007224024e-10       1.914517465438e-14       5.978851899632e-13       0.000000000000e+00       8.786129989713e-10       8.503583698463e-11      -5.128910411703e-13 
   12       1.022016171072e-10       1.196404181178e-14       4.924624701505e-13       0.000000000000e+00       7.678784068586e-10       7.527902584554e-11      -3.039234031045e-13 
   13       1.018947647698e-10       7.382025744309e-15       3.962060439550e-13       0.000000000000e+00       6.769549769131e-10       6.725217681441e-11      -1.368154160530e-13 
   14       1.019759106916e-10       5.048999110417e-15       3.123710593499e-13       0.000000000000e+00       6.012920968412e-10       6.026995086012e-11      -1.282060571895e-14 
   15       1.023688128285e-10       4.286058446857e-15       2.436099085654e-13       0.000000000000e+00       5.375908094586e-10       5.437947378148e-11       7.387493616536e-14 
   16       1.030060606536e-10       4.352866729562e-15       1.914590107299e-13       0.000000000000e+00       4.834195267235e-10       4.931458342172e-11       1.272379604443e-13 
   17       1.038525946053e-10       4.644414078651e-15       1.563209589817e-13       0.000000000000e+00       4.369413314310e-10       4.491517211070e-11       1.522026245462e-13 
   18       1.048214469742e-10       4.776263347411e-15       1.374962960177e-13       0.000000000000e+00       3.965939392482e-10       4.109021560269e-11       1.544749146897e-13 
   19       1.059177403328e-10       4.663864253873e-15       1.334094982084e-13       0.000000000000e+00       3.617391087879e-10       3.778288451715e-11       1.387436598384e-13 
   20       1.071244762051e-10       4.331634459052e-15       1.407543124424e-13       0.000000000000e+00       3.310358420056e-10       3.485877359204e-11       1.112269205839e-13 
   21       1.084255067917e-10       3.922106653615e-15       1.567595033168e-13       0.000000000000e+00       3.040033609704e-10       3.226447071708e-11       7.632641323106e-14 
   22       1.097768624189e-10       3.629519782508e-15       1.780275933380e-13       0.000000000000e+00       2.799962728331e-10       2.993309127589e-11       3.850549440481e-14 
   23       1.111873259842e-10       3.542584890788e-15       2.017054709616e-13       0.000000000000e+00       2.586856129929e-10       2.784914863286e-11       1.008118506058e-15 
   24       1.126612094696e-10       3.698515377280e-15       2.248040969774e-13       0.000000000000e+00       2.395798862450e-10       2.598657441018e-11      -3.318679030467e-14 
   25       1.141940698948e-10       4.041886345643e-15       2.454190206022e-13       0.000000000000e+00       2.224550755444e-10       2.432065856005e-11      -6.218684568801e-14 
   26       1.157648295509e-10       4.467939340618e-15       2.619883701778e-13       0.000000000000e+00       2.070018807789e-10       2.281023932574e-11      -8.461511858031e-14 
   27       1.173705023056e-10       4.866256468689e-15       2.737334163554e-13       0.000000000000e+00       1.930354061820e-10       2.143409588142e-11      -9.995113248982e-14 
   28       1.190050583813e-10       5.127612329873e-15       2.802703982946e-13       0.000000000000e+00       1.803153566272e-10       2.016827310472e-11      -1.082147555798e-13 
   29       1.206751713964e-10       5.231163693737e-15       2.817302553116e-13       0.000000000000e+00       1.687771203296e-10       1.900848314339e-11      -1.098571096897e-13 
   30       1.223804375244e-10       5.188507174772e-15       2.786070707499e-13       0.000000000000e+00       1.582971722853e-10       1.794588881183e-11      -1.058149201930e-13 
   31       1.241105891095e-10       5.025945075532e-15       2.716446591764e-13       0.000000000000e+00       1.486621857664e-10       1.696231959287e-11      -9.738754188103e-14 
   32       1.258668585244e-10       4.802821133225e-15       2.616275980631e-13       0.000000000000e+00       1.398226160617e-10       1.605068818582e-11      -8.567114860847e-14 
   33       1.276461689597e-10       4.602390301832e-15       2.495498546759e-13       0.000000000000e+00       1.317161245073e-10       1.520033369042e-11      -7.196830969340e-14 
   34       1.294392737483e-10       4.509837617195e-15       2.365538932828e-13       0.000000000000e+00       1.242294771338e-10       1.439678909392e-11      -5.775546219954e-14 
   35       1.312479693151e-10       4.547178449365e-15       2.234590358760e-13       0.000000000000e+00       1.173244963342e-10       1.364266696867e-11      -4.396187854038e-14 
   36       1.330723599825e-10       4.715749350843e-15       2.110860458524e-13       0.000000000000e+00       1.109459338007e-10       1.294321009058e-11      -3.146077581646e-14 
   37       1.349085095322e-10       5.011833325314e-15       2.002281096637e-13       0.000000000000e+00       1.050109479490e-10       1.230034294992e-11      -2.110877682591e-14 
   38       1.367586171239e-10       5.422708261426e-15       1.911004396287e-13       0.000000000000e+00       9.950430230660e-11       1.171236863532e-11      -1.320244404134e-14 
   39       1.386231625009e-10       5.928565195665e-15       1.837058732280e-13       0.000000000000e+00       9.440861540650e-11       1.117355508531e-11      -7.840752097660e-15 
   40       1.404975099649e-10       6.502975040409e-15       1.779739580025e-13       0.000000000000e+00       8.967540036691e-11       1.067374869797e-11      -5.063533093268e-15 
   41       1.423752069024e-10       7.119045242839e-15       1.737109829485e-13       0.000000000000e+00       8.524197736069e-11       1.020152974593e-11      -4.799407369091e-15 
   42       1.442604326447e-10       7.771407173575e-15       1.704461846375e-13       0.000000000000e+00       8.109535664625e-11       9.755791532386e-12      -6.702575009511e-15 
   43       1.461587186198e-10       8.460611301443e-15       1.675245005288e-13       0.000000000000e+00       7.722458363292e-11       9.337316232197e-12      -1.025352262630e-14 
   44       1.480732173940e-10       9.187122344271e-15       1.641363611814e-13       0.000000000000e+00       7.360156755208e-11       8.945459007348e-12      -1.479233372894e-14 
   45       1.500054922889e-10       9.949641948784e-15       1.594456154924e-13       0.000000000000e+00       7.019112773375e-11       8.578593617621e-12      -1.962398633236e-14 
