# Matter power spectrum P(k) at redshift z=0
# for k=1.04206e-05 to 1.08688 h/Mpc,
# number of wavenumbers equal to 603
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.034718945141e-03       2.664513679373e+03 
       2.138665120595e-03       2.824669634981e+03 
       2.244481687023e-03       2.988187532381e+03 
       2.352006545691e-03       3.154717817507e+03 
       2.461089706729e-03       3.323926252626e+03 
       2.571593333874e-03       3.495496169325e+03 
       2.683391441209e-03       3.669128703723e+03 
       2.796369353385e-03       3.844544201909e+03 
       2.910423018044e-03       4.021481000015e+03 
       3.025458238157e-03       4.199695886089e+03 
       3.141389873900e-03       4.378962169289e+03 
       3.258141048979e-03       4.559070257977e+03 
       3.375642384775e-03       4.739825274878e+03 
       3.493831276973e-03       4.921047272270e+03 
       3.612651222911e-03       5.102569092383e+03 
       3.732051203381e-03       5.284236990271e+03 
       3.851985119443e-03       5.465907920045e+03 
       3.972411282778e-03       5.647450761893e+03 
       4.093291956816e-03       5.828742636862e+03 
       4.214592945137e-03       6.009672234628e+03 
       4.336283223305e-03       6.190134179083e+03 
       4.458334610212e-03       6.370033899014e+03 
       4.580721475085e-03       6.549281389228e+03 
       4.703420476514e-03       6.727791699404e+03 
       4.826410330102e-03       6.905471484084e+03 
       4.949671601620e-03       7.082294795557e+03 
       5.073186522822e-03       7.258160221053e+03 
       5.196938827396e-03       7.433016916915e+03 
       5.320913604738e-03       7.606826127880e+03 
       5.445097169534e-03       7.779539563931e+03 
       5.569476945340e-03       7.951079393393e+03 
       5.694041360547e-03       8.121051658924e+03 
       5.818779755339e-03       8.290131301031e+03 
       5.943682298366e-03       8.457922958575e+03 
       6.068739912061e-03       8.624367192666e+03 
       6.193944205599e-03       8.789498293209e+03 
       6.319287414666e-03       8.953321431089e+03 
       6.444762347267e-03       9.115827830218e+03 
       6.570362334913e-03       9.276641988894e+03 
       6.696081188603e-03       9.436042080125e+03 
       6.821913159065e-03       9.593937810695e+03 
       6.947852900830e-03       9.750375718003e+03 
       7.073895439691e-03       9.905297491159e+03 
       7.200036143231e-03       1.005866069053e+04 
       7.326270694071e-03       1.021047334568e+04 
       7.452595065570e-03       1.036063899281e+04 
       7.579005499726e-03       1.050932650338e+04 
       7.705498487058e-03       1.065668466719e+04 
       7.832070748261e-03       1.080216100612e+04 
       7.958719217469e-03       1.094601319829e+04 
       8.085441026969e-03       1.108824401588e+04 
       8.212233493217e-03       1.122887571495e+04 
       8.339094104040e-03       1.136786259992e+04 
       8.466020506906e-03       1.150520460764e+04 
       8.593010498167e-03       1.164090311043e+04 
       8.720062013184e-03       1.177495540576e+04 
       8.847173117248e-03       1.190735573230e+04 
       8.974341997231e-03       1.203807643672e+04 
       9.101566953904e-03       1.216715876663e+04 
       9.228846394849e-03       1.229458341504e+04 
       9.356178827935e-03       1.242034278415e+04 
       9.483562855287e-03       1.254445056940e+04 
       9.610997167722e-03       1.266690082422e+04 
       9.738480539603e-03       1.278770983058e+04 
       9.866011824080e-03       1.290680102527e+04 
       9.993589948689e-03       1.302430754063e+04 
       1.012121391127e-02       1.314007738582e+04 
       1.024888277620e-02       1.325422488266e+04 
       1.037659567085e-02       1.336676996681e+04 
       1.050435178240e-02       1.347761537225e+04 
       1.063215035476e-02       1.358678337915e+04 
       1.075999068579e-02       1.369438492379e+04 
       1.088787212472e-02       1.380024917807e+04 
       1.101579406970e-02       1.390455537260e+04 
       1.114375596555e-02       1.400721285175e+04 
       1.127175730171e-02       1.410824776297e+04 
       1.139979761025e-02       1.420765591800e+04 
       1.152787646409e-02       1.430544339549e+04 
       1.165599347531e-02       1.440162552721e+04 
       1.178414829358e-02       1.449620570649e+04 
       1.191234060471e-02       1.458918306333e+04 
       1.204057012930e-02       1.468055833936e+04 
       1.216883662147e-02       1.477033985885e+04 
       1.229713986770e-02       1.485856414156e+04 
       1.242547968574e-02       1.494519216887e+04 
       1.255385592360e-02       1.503028083032e+04 
       1.268226845859e-02       1.511379410207e+04 
       1.281071719650e-02       1.519578119494e+04 
       1.293920207075e-02       1.527618454784e+04 
       1.306772304166e-02       1.535507139322e+04 
       1.319628009576e-02       1.543244086232e+04 
       1.332487324514e-02       1.550823728719e+04 
       1.345350252690e-02       1.558257216267e+04 
       1.358216800256e-02       1.565540967562e+04 
       1.371086975761e-02       1.572669771703e+04 
       1.383960790101e-02       1.579648528837e+04 
       1.396838256483e-02       1.586479044624e+04 
       1.409719390384e-02       1.593165024199e+04 
       1.422604209517e-02       1.599706217098e+04 
       1.435492733802e-02       1.606103750797e+04 
       1.448384985339e-02       1.612345360519e+04 
       1.461280988382e-02       1.618450978471e+04 
       1.474180769318e-02       1.624414155873e+04 
       1.487084356650e-02       1.630234286600e+04 
       1.499991780983e-02       1.635910292561e+04 
       1.512903075006e-02       1.641448414028e+04 
       1.525818273484e-02       1.646853395430e+04 
       1.538737413253e-02       1.652109025134e+04 
       1.551660533208e-02       1.657230325371e+04 
       1.564587674306e-02       1.662217718310e+04 
       1.577518879559e-02       1.667066160892e+04 
       1.590454194039e-02       1.671788014478e+04 
       1.603393664878e-02       1.676370248187e+04 
       1.616337341274e-02       1.680771625746e+04 
       1.629285274500e-02       1.685141226034e+04 
       1.642237517907e-02       1.689326806349e+04 
       1.655194126939e-02       1.693384828414e+04 
       1.668155159146e-02       1.697316490217e+04 
       1.681120674194e-02       1.701120855192e+04 
       1.694090733885e-02       1.704804063449e+04 
       1.707065402172e-02       1.708351101284e+04 
       1.720044745181e-02       1.711776450979e+04 
       1.733028831227e-02       1.715078564371e+04 
       1.746017730845e-02       1.718261464952e+04 
       1.759011516805e-02       1.721322247065e+04 
       1.772010264146e-02       1.724190322491e+04 
       1.785014050199e-02       1.727084324706e+04 
       1.798022954618e-02       1.729727766492e+04 
       1.811037059412e-02       1.732374614738e+04 
       1.824056448975e-02       1.734786533968e+04 
       1.837081210124e-02       1.737139710200e+04 
       1.850111432132e-02       1.739430067184e+04 
       1.863147206769e-02       1.741517919352e+04 
       1.876188628337e-02       1.743575293621e+04 
       1.889235793715e-02       1.745436843453e+04 
       1.902288802400e-02       1.747271788020e+04 
       1.915347756555e-02       1.748917827531e+04 
       1.928412761048e-02       1.750479660918e+04 
       1.941483923509e-02       1.751938201939e+04 
       1.954561354375e-02       1.753391453305e+04 
       1.967645166942e-02       1.754650276779e+04 
       1.980735477421e-02       1.755799634396e+04 
       1.993832404991e-02       1.756823096855e+04 
       2.006936071861e-02       1.757783432259e+04 
       2.020046603324e-02       1.758625089972e+04 
       2.033164127822e-02       1.759450722841e+04 
       2.046288777012e-02       1.760111869645e+04 
       2.059420685826e-02       1.760676688845e+04 
       2.072559992545e-02       1.761072618474e+04 
       2.085706838865e-02       1.761441130264e+04 
       2.098861369972e-02       1.761797029600e+04 
       2.112023734617e-02       1.761934112965e+04 
       2.125194085192e-02       1.762018124559e+04 
       2.138372577811e-02       1.762028589069e+04 
       2.151559372392e-02       1.761948047132e+04 
       2.164754632740e-02       1.761782124163e+04 
       2.177958526640e-02       1.761536911287e+04 
       2.191171225941e-02       1.761195099205e+04 
       2.204392906655e-02       1.760765819924e+04 
       2.217623749047e-02       1.760247948038e+04 
       2.230863937740e-02       1.759664343490e+04 
       2.244113661815e-02       1.758990808708e+04 
       2.257373114915e-02       1.758228000653e+04 
       2.270642495357e-02       1.757400399915e+04 
       2.283922006239e-02       1.756523534477e+04 
       2.297211855563e-02       1.755504237567e+04 
       2.310512256347e-02       1.754490873254e+04 
       2.323823426753e-02       1.753296624847e+04 
       2.337145590214e-02       1.752090166826e+04 
       2.350478975560e-02       1.750786189785e+04 
       2.363823817159e-02       1.749443739098e+04 
       2.377180355052e-02       1.748010043747e+04 
       2.390548835100e-02       1.746502288173e+04 
       2.403929509132e-02       1.744937601089e+04 
       2.417322635095e-02       1.743290403123e+04 
       2.430728477217e-02       1.741643373649e+04 
       2.444147306165e-02       1.739825954034e+04 
       2.457579399219e-02       1.737978290122e+04 
       2.471025040442e-02       1.736121815879e+04 
       2.484484520861e-02       1.734140327017e+04 
       2.497958138653e-02       1.732107343165e+04 
       2.511446199337e-02       1.730000427843e+04 
       2.524949015970e-02       1.727861795426e+04 
       2.538466909356e-02       1.725696104559e+04 
       2.552000208254e-02       1.723393864630e+04 
       2.565549249596e-02       1.721076599795e+04 
       2.579114378719e-02       1.718699811698e+04 
       2.592695949593e-02       1.716271220789e+04 
       2.606294325065e-02       1.713766583095e+04 
       2.619909877110e-02       1.711275629223e+04 
       2.633542987090e-02       1.708642847377e+04 
       2.647194046021e-02       1.705993022514e+04 
       2.660863454854e-02       1.703331465039e+04 
       2.674551624756e-02       1.700554749417e+04 
       2.688258977414e-02       1.697791447134e+04 
       2.701985945341e-02       1.694918230159e+04 
       2.715732972196e-02       1.692054809449e+04 
       2.729500513111e-02       1.689120867417e+04 
       2.743289035043e-02       1.686123686415e+04 
       2.757099017121e-02       1.683091354073e+04 
       2.770930951021e-02       1.680022898110e+04 
       2.784785341348e-02       1.676928629841e+04 
       2.798662706029e-02       1.673763276401e+04 
       2.812563576733e-02       1.670563281987e+04 
       2.826488499293e-02       1.667332805057e+04 
       2.840438034155e-02       1.664058035881e+04 
       2.854412756837e-02       1.660744028356e+04 
       2.868413258412e-02       1.657399045985e+04 
       2.882440146005e-02       1.654007028016e+04 
       2.896494043314e-02       1.650609428591e+04 
       2.910575591146e-02       1.647164665959e+04 
       2.924685447984e-02       1.643633929560e+04 
       2.938824290569e-02       1.640136445992e+04 
       2.952992814506e-02       1.636548103103e+04 
       2.967191734903e-02       1.632987260038e+04 
       2.981421787025e-02       1.629326507429e+04 
       2.995683726987e-02       1.625671227681e+04 
       3.009978332469e-02       1.621977642297e+04 
       3.024306403464e-02       1.618271503541e+04 
       3.038668763056e-02       1.614545226642e+04 
       3.053066258240e-02       1.610748178454e+04 
       3.067499760764e-02       1.606950361164e+04 
       3.081970168023e-02       1.603123138221e+04 
       3.096478403981e-02       1.599269408481e+04 
       3.111025420145e-02       1.595389090459e+04 
       3.125612196574e-02       1.591485603661e+04 
       3.140239742941e-02       1.587577962191e+04 
       3.154909099640e-02       1.583621569593e+04 
       3.169621338949e-02       1.579633387281e+04 
       3.184377566244e-02       1.575637545723e+04 
       3.199178921272e-02       1.571627626863e+04 
       3.214026579485e-02       1.567577781557e+04 
       3.228921753445e-02       1.563518790753e+04 
       3.243865694286e-02       1.559442038979e+04 
       3.258859693257e-02       1.555350875080e+04 
       3.273905083344e-02       1.551226501850e+04 
       3.289003240964e-02       1.547076495317e+04 
       3.304155587758e-02       1.542924408254e+04 
       3.319363592466e-02       1.538769099801e+04 
       3.334628772906e-02       1.534573276493e+04 
       3.349952698058e-02       1.530363284101e+04 
       3.365336990249e-02       1.526126683362e+04 
       3.380783327471e-02       1.521887447138e+04 
       3.396293445813e-02       1.517652996294e+04 
       3.411869142031e-02       1.513390434893e+04 
       3.427512276259e-02       1.509099001571e+04 
       3.443224774876e-02       1.504790563802e+04 
       3.459008633536e-02       1.500509478348e+04 
       3.474865920362e-02       1.496161760425e+04 
       3.490798779340e-02       1.491833256269e+04 
       3.506809433905e-02       1.487497540150e+04 
       3.522900190736e-02       1.483143305311e+04 
       3.539073443791e-02       1.478767535675e+04 
       3.555331678574e-02       1.474389243693e+04 
       3.571677476678e-02       1.470000452244e+04 
       3.588113520600e-02       1.465598279683e+04 
       3.604642598866e-02       1.461186937072e+04 
       3.621267611484e-02       1.456779943397e+04 
       3.637991575745e-02       1.452354283365e+04 
       3.654817632410e-02       1.447908393227e+04 
       3.671749052301e-02       1.443490752895e+04 
       3.688789243340e-02       1.439024037501e+04 
       3.705941758069e-02       1.434549257258e+04 
       3.723210301680e-02       1.430083590265e+04 
       3.740598740618e-02       1.425599526371e+04 
       3.758111111783e-02       1.421120788893e+04 
       3.775751632403e-02       1.416633537334e+04 
       3.793524710623e-02       1.412139954476e+04 
       3.811434956870e-02       1.407621075360e+04 
       3.829487196082e-02       1.403115612962e+04 
       3.847686480858e-02       1.398596275542e+04 
       3.866038105627e-02       1.394067728601e+04 
       3.884547621928e-02       1.389525713586e+04 
       3.903220854898e-02       1.385001802046e+04 
       3.922063921103e-02       1.380450011280e+04 
       3.941083247821e-02       1.375902691810e+04 
       3.960285593935e-02       1.371336466333e+04 
       3.979678072600e-02       1.366782371045e+04 
       3.999268175844e-02       1.362229230326e+04 
       4.019063801341e-02       1.357643795504e+04 
       4.039073281548e-02       1.353060603678e+04 
       4.059305415483e-02       1.348489167065e+04 
       4.079769503422e-02       1.343869412511e+04 
       4.100475384851e-02       1.339292405221e+04 
       4.121433480028e-02       1.334695753100e+04 
       4.142654835573e-02       1.330073915115e+04 
       4.164151174566e-02       1.325449420236e+04 
       4.185934951690e-02       1.320838957193e+04 
       4.208019414017e-02       1.316210987476e+04 
       4.230418668160e-02       1.311566829575e+04 
       4.253147754575e-02       1.306922144048e+04 
       4.276222729946e-02       1.302285074911e+04 
       4.299660758703e-02       1.297615443311e+04 
       4.323480214917e-02       1.292954716290e+04 
       4.347700795965e-02       1.288273667506e+04 
       4.372343649631e-02       1.283596332405e+04 
       4.397431516545e-02       1.278905388368e+04 
       4.422988890203e-02       1.274230357041e+04 
       4.449042197184e-02       1.269494639825e+04 
       4.475620000645e-02       1.264791502391e+04 
       4.502753230701e-02       1.260050751591e+04 
       4.530475446011e-02       1.255311251438e+04 
       4.558823131619e-02       1.250567436058e+04 
       4.587836039146e-02       1.245816988817e+04 
       4.617557576556e-02       1.241030719350e+04 
       4.648035256198e-02       1.236260837211e+04 
       4.679321211609e-02       1.231449163903e+04 
       4.711472795746e-02       1.226624248574e+04 
       4.744553276042e-02       1.221758768571e+04 
       4.778632645086e-02       1.216939275916e+04 
       4.813788569931e-02       1.212065407578e+04 
       4.850107508359e-02       1.207152886530e+04 
       4.887686027110e-02       1.202200278193e+04 
       4.926632365536e-02       1.197250245262e+04 
       4.967068298830e-02       1.192284516669e+04 
       5.009131368619e-02       1.187270910508e+04 
       5.052977566070e-02       1.182226603720e+04 
       5.098784574743e-02       1.177137248270e+04 
       5.146755708620e-02       1.172028473314e+04 
       5.197124716478e-02       1.166887308461e+04 
       5.250161668691e-02       1.161660762735e+04 
       5.306180198290e-02       1.156382986568e+04 
       5.365546435363e-02       1.151028400049e+04 
       5.428690051164e-02       1.145548980559e+04 
       5.496117909081e-02       1.139972569945e+04 
       5.568430885770e-02       1.134253880774e+04 
       5.646344436477e-02       1.128367151786e+04 
       5.730713347390e-02       1.122204995939e+04 
       5.822560673139e-02       1.115771843599e+04 
       5.923109774848e-02       1.108937685960e+04 
       6.033816081082e-02       1.101449636085e+04 
       6.156390783279e-02       1.093291079013e+04 
       6.292801003928e-02       1.083996184400e+04 
       6.445219445207e-02       1.073147444240e+04 
       6.615883637982e-02       1.060206743607e+04 
       6.806821557084e-02       1.044434148311e+04 
       7.019430838900e-02       1.024832758312e+04 
       7.253989843048e-02       1.000619391489e+04 
       7.509309108111e-02       9.711280087175e+03 
       7.782776303244e-02       9.362790804155e+03 
       8.070867154377e-02       8.967547860388e+03 
       8.369885060020e-02       8.539890940716e+03 
       8.676568653005e-02       8.098247519203e+03 
       8.988377060720e-02       7.662826863998e+03 
       9.303496433100e-02       7.251905349169e+03 
       9.620706340812e-02       6.879776850920e+03 
       9.939216827806e-02       6.555785674224e+03 
       1.025852903840e-01       6.283984367519e+03 
       1.057833276782e-01       6.063516158913e+03 
       1.089843694334e-01       5.889560273878e+03 
       1.121872454769e-01       5.753731061870e+03 
       1.153912416022e-01       5.646379105878e+03 
       1.185959227259e-01       5.556174855270e+03 
       1.218010240399e-01       5.471912771551e+03 
       1.250063843977e-01       5.383852238206e+03 
       1.282119056876e-01       5.283657593506e+03 
       1.314175281063e-01       5.165860883663e+03 
       1.346232151291e-01       5.028812567009e+03 
       1.378289443781e-01       4.873203046755e+03 
       1.410347020787e-01       4.702171436586e+03 
       1.442404796919e-01       4.521296680257e+03 
       1.474462718706e-01       4.336847015034e+03 
       1.506520752176e-01       4.155735255361e+03 
       1.538578875307e-01       3.983883449067e+03 
       1.570637073438e-01       3.826118976980e+03 
       1.602695336474e-01       3.685968984910e+03 
       1.634753657181e-01       3.564880923252e+03 
       1.666812030144e-01       3.463120476531e+03 
       1.698870451127e-01       3.379261058256e+03 
       1.730928916674e-01       3.310770655727e+03 
       1.762987423870e-01       3.254294484802e+03 
       1.795045970182e-01       3.205643097992e+03 
       1.827104553362e-01       3.161339808636e+03 
       1.859163171382e-01       3.117954609273e+03 
       1.891221822392e-01       3.071462409734e+03 
       1.923280504690e-01       3.019670952537e+03 
       1.955339216701e-01       2.960735141060e+03 
       1.987397956962e-01       2.894473329334e+03 
       2.019456724107e-01       2.821643084811e+03 
       2.051515516863e-01       2.743785533721e+03 
       2.083574334033e-01       2.663276106494e+03 
       2.115633174499e-01       2.582341462105e+03 
       2.147692037208e-01       2.503335254977e+03 
       2.179750921171e-01       2.428088496361e+03 
       2.211809825456e-01       2.357931651955e+03 
       2.243868749185e-01       2.294237188518e+03 
       2.275927691533e-01       2.237182826605e+03 
       2.307986651716e-01       2.187157050553e+03 
       2.340045628998e-01       2.143470641816e+03 
       2.372104622679e-01       2.105505299277e+03 
       2.404163632100e-01       2.072131271994e+03 
       2.436222656636e-01       2.041719622418e+03 
       2.468281695693e-01       2.013006476992e+03 
       2.500340748709e-01       1.984713534120e+03 
       2.532399815151e-01       1.955640078854e+03 
       2.564458894512e-01       1.925028243613e+03 
       2.596517986312e-01       1.892471208802e+03 
       2.628577090091e-01       1.857705958769e+03 
       2.660636205414e-01       1.820986271048e+03 
       2.692695331867e-01       1.782667967439e+03 
       2.724754469054e-01       1.743396096520e+03 
       2.756813616599e-01       1.703810199724e+03 
       2.788872774142e-01       1.664672212229e+03 
       2.820931941341e-01       1.626915711406e+03 
       2.852991117868e-01       1.591076286040e+03 
       2.885050303411e-01       1.557543036330e+03 
       2.917109497671e-01       1.526651195963e+03 
       2.949168700361e-01       1.498366224233e+03 
       2.981227911209e-01       1.472542161282e+03 
       3.013287129953e-01       1.448855500504e+03 
       3.045346356342e-01       1.426899229394e+03 
       3.077405590136e-01       1.406296146669e+03 
       3.109464831105e-01       1.386613800338e+03 
       3.141524079028e-01       1.367272936951e+03 
       3.173583333693e-01       1.348061047851e+03 
       3.205642594896e-01       1.328654213347e+03 
       3.237701862444e-01       1.308653658608e+03 
       3.269761136147e-01       1.288177242993e+03 
       3.301820415827e-01       1.267064514684e+03 
       3.333879701309e-01       1.245584249748e+03 
       3.365938992428e-01       1.223896842565e+03 
       3.397998289022e-01       1.202308672420e+03 
       3.430057590938e-01       1.180881126717e+03 
       3.462116898027e-01       1.160013996922e+03 
       3.494176210146e-01       1.139790611601e+03 
       3.526235527158e-01       1.120414822144e+03 
       3.558294848929e-01       1.101963893096e+03 
       3.590354175331e-01       1.084475263605e+03 
       3.622413506241e-01       1.067966141337e+03 
       3.654472841540e-01       1.052370682365e+03 
       3.686532181113e-01       1.037599015819e+03 
       3.718591524848e-01       1.023426214788e+03 
       3.750650872639e-01       1.009755001412e+03 
       3.782710224381e-01       9.963037160394e+02 
       3.814769579976e-01       9.831019497907e+02 
       3.846828939326e-01       9.699071202789e+02 
       3.878888302338e-01       9.567744143253e+02 
       3.910947668921e-01       9.436148860917e+02 
       3.943007038987e-01       9.304379729558e+02 
       3.975066412453e-01       9.172164111029e+02 
       4.007125789236e-01       9.039956287385e+02 
       4.039185169258e-01       8.908591415793e+02 
       4.071244552440e-01       8.778653365611e+02 
       4.103303938709e-01       8.650962642708e+02 
       4.135363327993e-01       8.526604024397e+02 
       4.167422720222e-01       8.405200313139e+02 
       4.199482115328e-01       8.287442724209e+02 
       4.231541513246e-01       8.173671458697e+02 
       4.263600913911e-01       8.063638247123e+02 
       4.295660317263e-01       7.957195741839e+02 
       4.327719723241e-01       7.854290720244e+02 
       4.359779131787e-01       7.754505887051e+02 
       4.391838542845e-01       7.657554318795e+02 
       4.423897956359e-01       7.562991724757e+02 
       4.455957372277e-01       7.470104238999e+02 
       4.488016790547e-01       7.378994681275e+02 
       4.520076211119e-01       7.288909673208e+02 
       4.552135633943e-01       7.199593192087e+02 
       4.584195058973e-01       7.110902102840e+02 
       4.616254486163e-01       7.022857917085e+02 
       4.648313915467e-01       6.935512591430e+02 
       4.680373346842e-01       6.849093106261e+02 
       4.712432780245e-01       6.763573582830e+02 
       4.744492215636e-01       6.679127935299e+02 
       4.776551652974e-01       6.596210227723e+02 
       4.808611092219e-01       6.514397123652e+02 
       4.840670533335e-01       6.434301510196e+02 
       4.872729976284e-01       6.356043770380e+02 
       4.904789421030e-01       6.279759840167e+02 
       4.936848867537e-01       6.205503601991e+02 
       4.968908315772e-01       6.133172533460e+02 
       5.000967765701e-01       6.062548361339e+02 
       5.033027217293e-01       5.993420436730e+02 
       5.065086670514e-01       5.925629582933e+02 
       5.097146125334e-01       5.859059526928e+02 
       5.129205581724e-01       5.793390194887e+02 
       5.161265039653e-01       5.728925624137e+02 
       5.193324499094e-01       5.665347100373e+02 
       5.225383960018e-01       5.602800539616e+02 
       5.257443422398e-01       5.540571684530e+02 
       5.289502886208e-01       5.479010416435e+02 
       5.321562351421e-01       5.418093265052e+02 
       5.353621818013e-01       5.357941161207e+02 
       5.385681285959e-01       5.298567992945e+02 
       5.417740755234e-01       5.239928564619e+02 
       5.449800225815e-01       5.182696791344e+02 
       5.481859697679e-01       5.126271048922e+02 
       5.513919170804e-01       5.070844829081e+02 
       5.545978645167e-01       5.016314806206e+02 
       5.578038120748e-01       4.962750722050e+02 
       5.610097597525e-01       4.910152753062e+02 
       5.642157075478e-01       4.858530965122e+02 
       5.674216554586e-01       4.807837375426e+02 
       5.706276034831e-01       4.758082505029e+02 
       5.738335516194e-01       4.709150750016e+02 
       5.770394998655e-01       4.660959027828e+02 
       5.802454482196e-01       4.613432302459e+02 
       5.834513966800e-01       4.566529688278e+02 
       5.866573452449e-01       4.520247262243e+02 
       5.898632939126e-01       4.474597622035e+02 
       5.930692426814e-01       4.429417308850e+02 
       5.962751915496e-01       4.385012658064e+02 
       5.994811405158e-01       4.341341054263e+02 
       6.026870895783e-01       4.298051850683e+02 
       6.058930387356e-01       4.255286394436e+02 
       6.090989879861e-01       4.213061422343e+02 
       6.123049373285e-01       4.171425451299e+02 
       6.155108867612e-01       4.130415613513e+02 
       6.187168362830e-01       4.090061503681e+02 
       6.219227858923e-01       4.050356324459e+02 
       6.251287355878e-01       4.011267919550e+02 
       6.283346853683e-01       3.972754027234e+02 
       6.315406352324e-01       3.934784123640e+02 
       6.347465851788e-01       3.897338954507e+02 
       6.379525352063e-01       3.860444803049e+02 
       6.411584853137e-01       3.824095750577e+02 
       6.443644354999e-01       3.788290388496e+02 
       6.475703857635e-01       3.752994092111e+02 
       6.507763361035e-01       3.718166791704e+02 
       6.539822865187e-01       3.683766597031e+02 
       6.571882370081e-01       3.649766102975e+02 
       6.603941875705e-01       3.616166594183e+02 
       6.636001382049e-01       3.582987990179e+02 
       6.668060889103e-01       3.550248988886e+02 
       6.700120396856e-01       3.517957881535e+02 
       6.732179905299e-01       3.486117903626e+02 
       6.764239414421e-01       3.454680512395e+02 
       6.796298924213e-01       3.423626104191e+02 
       6.828358434665e-01       3.392949487742e+02 
       6.860417945768e-01       3.362654530627e+02 
       6.892477457514e-01       3.332760190720e+02 
       6.924536969892e-01       3.303286232465e+02 
       6.956596482895e-01       3.274229853527e+02 
       6.988655996513e-01       3.245580139096e+02 
       7.020715510739e-01       3.217307505752e+02 
       7.052775025564e-01       3.189379760400e+02 
       7.084834540979e-01       3.161779197401e+02 
       7.116894056977e-01       3.134508694983e+02 
       7.148953573551e-01       3.107576845813e+02 
       7.181013090691e-01       3.080997659339e+02 
       7.213072608391e-01       3.054768079965e+02 
       7.245132126643e-01       3.028871674304e+02 
       7.277191645440e-01       3.003284010715e+02 
       7.309251164775e-01       2.977983119437e+02 
       7.341310684640e-01       2.952962024482e+02 
       7.373370205029e-01       2.928216968278e+02 
       7.405429725935e-01       2.903782739917e+02 
       7.437489247351e-01       2.879650826217e+02 
       7.469548769271e-01       2.855832518622e+02 
       7.501608291688e-01       2.832317192144e+02 
       7.533667814595e-01       2.809081949518e+02 
       8.234874627028e-01       2.362669894899e+02 
       9.251239713268e-01       1.878816033792e+02 
       1.086877479463e+00       1.361279379443e+02 
