# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   52       1.183757235208e-10       9.260883086064e-15      -6.710305309436e-15       0.000000000000e+00       3.535096757033e-11       3.775490154291e-12      -4.059783122716e-15 
   53       1.205697999432e-10       9.885314587351e-15      -2.204557239831e-14       0.000000000000e+00       3.403025240322e-11       3.643220203221e-12      -4.162491534208e-15 
   54       1.227816614802e-10       1.053534331526e-14      -3.847926056836e-14       0.000000000000e+00       3.277575939988e-11       3.516996591408e-12      -4.299038372345e-15 
   55       1.250120427682e-10       1.121112865982e-14      -5.603423279456e-14       0.000000000000e+00       3.157932342966e-11       3.396399957990e-12      -4.479452185568e-15 
   56       1.272617662120e-10       1.191289552343e-14      -7.472314457754e-14       0.000000000000e+00       3.043993173345e-11       3.281469688730e-12      -4.696156602492e-15 
   57       1.295313443386e-10       1.264086835787e-14      -9.455408602639e-14       0.000000000000e+00       2.935727099011e-11       3.172251346005e-12      -4.935171611496e-15 
   58       1.318208089259e-10       1.339524627087e-14      -1.155326062832e-13       0.000000000000e+00       2.832927143761e-11       3.068622517888e-12      -5.180190038882e-15 
   59       1.341296732375e-10       1.417620223886e-14      -1.376616145395e-13       0.000000000000e+00       2.735199709127e-11       2.970282087133e-12      -5.412472078363e-15 
   60       1.364568942576e-10       1.498388231967e-14      -1.609412810526e-13       0.000000000000e+00       2.641953596215e-11       2.876739500160e-12      -5.610739820544e-15 
   61       1.388014078145e-10       1.581835573342e-14      -1.853705670298e-13       0.000000000000e+00       2.552570714021e-11       2.787458245295e-12      -5.755998652385e-15 
   62       1.411639597453e-10       1.667945379284e-14      -2.109524394920e-13       0.000000000000e+00       2.466987816222e-11       2.702348197840e-12      -5.847504690358e-15 
   63       1.435456206121e-10       1.756689325754e-14      -2.376896566212e-13       0.000000000000e+00       2.385226454751e-11       2.621365247701e-12      -5.890210560742e-15 
   64       1.459472298824e-10       1.848031997579e-14      -2.655831958186e-13       0.000000000000e+00       2.307217705541e-11       2.544361119499e-12      -5.890204642145e-15 
   65       1.483693763425e-10       1.941930653833e-14      -2.946322064039e-13       0.000000000000e+00       2.232796955135e-11       2.471077534497e-12      -5.854761920848e-15 
   66       1.508123785089e-10       2.038334993216e-14      -3.248339623148e-13       0.000000000000e+00       2.161698687289e-11       2.401140372529e-12      -5.792394846149e-15 
   67       1.532762650411e-10       2.137186919432e-14      -3.561838148057e-13       0.000000000000e+00       2.093551269579e-11       2.334053833930e-12      -5.712904185706e-15 
   68       1.557610011265e-10       2.238428261082e-14      -3.886760553293e-13       0.000000000000e+00       2.027979868688e-11       2.269329835906e-12      -5.625589317552e-15 
   69       1.582672646876e-10       2.342026272231e-14      -4.223068129432e-13       0.000000000000e+00       1.964951065091e-11       2.206919697675e-12      -5.533344321725e-15 
   70       1.607957929894e-10       2.447952901186e-14      -4.570716617187e-13       0.000000000000e+00       1.904489021646e-11       2.146859840232e-12      -5.437451463630e-15 
   71       1.633471375238e-10       2.556177262543e-14      -4.929647389116e-13       0.000000000000e+00       1.846571129200e-11       2.089141954548e-12      -5.339319624711e-15 
   72       1.659216507128e-10       2.666665606008e-14      -5.299787209402e-13       0.000000000000e+00       1.791125558632e-11       2.033710622180e-12      -5.240488084567e-15 
   73       1.685194726120e-10       2.779381285213e-14      -5.681047993625e-13       0.000000000000e+00       1.738028812900e-11       1.980460935882e-12      -5.142630303062e-15 
   74       1.711405176131e-10       2.894284726542e-14      -6.073326568540e-13       0.000000000000e+00       1.687103279089e-11       1.929236120212e-12      -5.047557702442e-15 
   75       1.737844611476e-10       3.011333397943e-14      -6.476504431846e-13       0.000000000000e+00       1.638114780454e-11       1.879825152146e-12      -4.957223449443e-15 
   76       1.764509904236e-10       3.130477938721e-14      -6.890446930239e-13       0.000000000000e+00       1.590832661743e-11       1.832020359368e-12      -4.873412537857e-15 
   77       1.791406388185e-10       3.251649803031e-14      -7.315001151517e-13       0.000000000000e+00       1.545228105971e-11       1.785807600814e-12      -4.796738429969e-15 
   78       1.818540801910e-10       3.374771295998e-14      -7.749997209864e-13       0.000000000000e+00       1.501307702248e-11       1.741206604721e-12      -4.727469469113e-15 
   79       1.845918705904e-10       3.499759104730e-14      -8.195248545400e-13       0.000000000000e+00       1.459052973951e-11       1.698212936674e-12      -4.665823739810e-15 
   80       1.873544403737e-10       3.626524188411e-14      -8.650551672030e-13       0.000000000000e+00       1.418419213067e-11       1.656796850101e-12      -4.611966417211e-15 
   81       1.901420863233e-10       3.754971668406e-14      -9.115685925290e-13       0.000000000000e+00       1.379334314536e-11       1.616902136779e-12      -4.566007116551e-15 
   82       1.929549637639e-10       3.885000718350e-14      -9.590413210193e-13       0.000000000000e+00       1.341697610588e-11       1.578444977331e-12      -4.527997242599e-15 
   83       1.957930786805e-10       4.016504454250e-14      -1.007447774907e-12       0.000000000000e+00       1.305378705088e-11       1.541312791731e-12      -4.497927339104e-15 
   84       1.986563982652e-10       4.149374264920e-14      -1.056761128893e-12       0.000000000000e+00       1.270250307518e-11       1.505393623989e-12      -4.475594997177e-15 
   85       2.015452208839e-10       4.283513868872e-14      -1.106955026772e-12       0.000000000000e+00       1.236295542373e-11       1.470672411257e-12      -4.460189226073e-15 
   86       2.044598532751e-10       4.418827397094e-14      -1.158002104475e-12       0.000000000000e+00       1.203516374924e-11       1.437148640757e-12      -4.450631999873e-15 
   87       2.074004917679e-10       4.555215125148e-14      -1.209873453626e-12       0.000000000000e+00       1.171900607803e-11       1.404806607622e-12      -4.445696817438e-15 
   88       2.103672163893e-10       4.692573437894e-14      -1.262538605492e-12       0.000000000000e+00       1.141421286762e-11       1.373614778577e-12      -4.444003876384e-15 
   89       2.133599849725e-10       4.830794794218e-14      -1.315965514954e-12       0.000000000000e+00       1.112036106437e-11       1.343525155620e-12      -4.444015247045e-15 
   90       2.163786272642e-10       4.969767691753e-14      -1.370120544458e-12       0.000000000000e+00       1.083686816115e-11       1.314472639702e-12      -4.444030046446e-15 
   91       2.194228390330e-10       5.109376631607e-14      -1.424968447980e-12       0.000000000000e+00       1.056298625497e-11       1.286374394408e-12      -4.442179612273e-15 
   92       2.224921761765e-10       5.249502083085e-14      -1.480472354987e-12       0.000000000000e+00       1.029779610461e-11       1.259129209636e-12      -4.436422676840e-15 
   93       2.255862136926e-10       5.390022574772e-14      -1.536594536065e-12       0.000000000000e+00       1.004043206823e-11       1.232642206535e-12      -4.425013766213e-15 
   94       2.287050627392e-10       5.530821404156e-14      -1.593298866378e-12       0.000000000000e+00       9.790808522399e-12       1.206904584737e-12      -4.407999464706e-15 
   95       2.318489208080e-10       5.671780876606e-14      -1.650548704784e-12       0.000000000000e+00       9.548992218059e-12       1.181924748431e-12      -4.385939312939e-15 
   96       2.350179102099e-10       5.812780262926e-14      -1.708306139934e-12       0.000000000000e+00       9.314978399315e-12       1.157703749196e-12      -4.359454281516e-15 
   97       2.382120744460e-10       5.953695793270e-14      -1.766531984969e-12       0.000000000000e+00       9.088688030310e-12       1.134234997541e-12      -4.329228440879e-15 
   98       2.414313745783e-10       6.094400651052e-14      -1.825185772202e-12       0.000000000000e+00       8.869965022121e-12       1.111503974435e-12      -4.296010631163e-15 
   99       2.446756856008e-10       6.234764966858e-14      -1.884225747812e-12       0.000000000000e+00       8.658573459644e-12       1.089487942846e-12      -4.260616132047e-15 
  100       2.479447928101e-10       6.374655812364e-14      -1.943608866536e-12       0.000000000000e+00       8.454194828488e-12       1.068155659279e-12      -4.223928332608e-15 
  101       2.512383881760e-10       6.513937194243e-14      -2.003290786357e-12       0.000000000000e+00       8.256425241866e-12       1.047467085306e-12      -4.186900401177e-15 
  102       2.545560667131e-10       6.652470048082e-14      -2.063225863191e-12       0.000000000000e+00       8.064772667484e-12       1.027373099107e-12      -4.150556955189e-15 
  103       2.578973228507e-10       6.790112232294e-14      -2.123367145585e-12       0.000000000000e+00       7.878654154429e-12       1.007815207003e-12      -4.115995731042e-15 
  104       2.612616578878e-10       6.926722528655e-14      -2.183667067467e-12       0.000000000000e+00       7.697531653740e-12       9.887397320272e-13      -4.084150283195e-15 
  105       2.646489267033e-10       7.062173272509e-14      -2.244079644434e-12       0.000000000000e+00       7.521346348434e-12       9.701431837982e-13      -4.055037977063e-15 
  106       2.680590313331e-10       7.196339425312e-14      -2.304558565639e-12       0.000000000000e+00       7.350138098397e-12       9.520325082069e-13      -4.028413051098e-15 
  107       2.714918116901e-10       7.329094757854e-14      -2.365056524543e-12       0.000000000000e+00       7.183910850983e-12       9.344110298608e-13      -4.003995571465e-15 
