# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       6.396259197126e-10       2.112462742452e-14       2.028879028973e-12       0.000000000000e+00       2.412518665041e-08       1.127774429439e-09      -9.086559633033e-12 
    3       5.621322559150e-10       2.452275242893e-14       2.024138344543e-12       0.000000000000e+00       1.373646572883e-08       7.840807300508e-10      -6.255952300404e-12 
    4       5.007105322368e-10       1.989085817715e-14       1.742493682979e-12       0.000000000000e+00       9.056025305650e-09       5.784081085116e-10      -3.861638649335e-12 
    5       4.550977709203e-10       1.266545378642e-14       1.391292093441e-12       0.000000000000e+00       6.488655187995e-09       4.448717365169e-10      -2.076842112107e-12 
    6       4.213841605624e-10       6.811291930908e-15       1.061421254781e-12       0.000000000000e+00       4.901085372790e-09       3.530228672395e-10      -8.640560214423e-13 
    7       3.960659502837e-10       3.521904942170e-15       7.942794713913e-13       0.000000000000e+00       3.842545432098e-09       2.870016357371e-10      -1.350915609127e-13 
    8       3.768306033303e-10       2.146611184690e-15       5.997520482124e-13       0.000000000000e+00       3.097556601641e-09       2.380127109161e-10       2.218481661895e-13 
    9       3.619921646134e-10       1.636471326904e-15       4.722256484079e-13       0.000000000000e+00       2.551262280377e-09       2.008144404282e-10       3.222120690794e-13 
   10       3.502571968799e-10       1.345051289605e-15       3.991821326448e-13       0.000000000000e+00       2.137655242121e-09       1.719406201574e-10       2.714255995091e-13 
   11       3.410429910320e-10       1.097314226615e-15       3.660102369412e-13       0.000000000000e+00       1.790084600523e-09       1.521832036578e-10       1.575882076516e-13 
   12       3.336419016338e-10       9.285219410999e-16       3.589625667221e-13       0.000000000000e+00       1.539534727534e-09       1.324572554064e-10       3.625820502237e-14 
   13       3.276603415274e-10       8.678138546420e-16       3.671429242551e-13       0.000000000000e+00       1.337226511094e-09       1.169325722509e-10      -5.428803021364e-14 
   14       3.228439232953e-10       8.880589039815e-16       3.829094540911e-13       0.000000000000e+00       1.171466006891e-09       1.033686825413e-10      -1.030129083589e-13 
   15       3.190146336331e-10       9.508578587462e-16       4.016121265786e-13       0.000000000000e+00       1.033909975997e-09       9.220470115503e-11      -1.118861954774e-13 
   16       3.159233541147e-10       1.044828599750e-15       4.209192098846e-13       0.000000000000e+00       9.185081764621e-10       8.275089091813e-11      -9.343773204583e-14 
   17       3.135229848566e-10       1.182087310609e-15       4.400288764978e-13       0.000000000000e+00       8.207505627149e-10       7.461221743209e-11      -6.289986238301e-14 
   18       3.116112138155e-10       1.375138214463e-15       4.595122489109e-13       0.000000000000e+00       7.368955973019e-10       6.759379631344e-11      -3.391819917835e-14 
   19       3.102083370237e-10       1.623217196281e-15       4.799244982443e-13       0.000000000000e+00       6.652976298074e-10       6.156568908570e-11      -1.340548781829e-14 
   20       3.092183108485e-10       1.919144806939e-15       5.015750518428e-13       0.000000000000e+00       6.028954474617e-10       5.626797475174e-11      -5.687417742660e-15 
   21       3.086289783797e-10       2.259618510427e-15       5.242963541567e-13       0.000000000000e+00       5.485212837174e-10       5.158746315270e-11      -9.109256847036e-15 
   22       3.083422709349e-10       2.641790860356e-15       5.475392587387e-13       0.000000000000e+00       5.007016248999e-10       4.738897490865e-11      -1.893156685867e-14 
   23       3.083578930257e-10       3.065123122050e-15       5.704453593799e-13       0.000000000000e+00       4.586589638246e-10       4.364988263159e-11      -3.070086412697e-14 
   24       3.086310993707e-10       3.529346973265e-15       5.919454328057e-13       0.000000000000e+00       4.213016404189e-10       4.033498973936e-11      -3.977376772521e-14 
   25       3.091601456172e-10       4.033872913343e-15       6.113610631324e-13       0.000000000000e+00       3.881103708677e-10       3.739769108805e-11      -4.415482265300e-14 
   26       3.099018237798e-10       4.578578747035e-15       6.281427122847e-13       0.000000000000e+00       3.584070079692e-10       3.475807144943e-11      -4.310109680735e-14 
   27       3.108370744560e-10       5.167535532404e-15       6.420847481330e-13       0.000000000000e+00       3.317785592467e-10       3.237678505562e-11      -3.813295552067e-14 
   28       3.119230644365e-10       5.806061639508e-15       6.531610186231e-13       0.000000000000e+00       3.077095719928e-10       3.021140160966e-11      -3.168851705157e-14 
   29       3.131809713623e-10       6.496721746155e-15       6.616000207630e-13       0.000000000000e+00       2.860435826086e-10       2.825399192821e-11      -2.531080510246e-14 
   30       3.146120355561e-10       7.241178846868e-15       6.678010601544e-13       0.000000000000e+00       2.665139628332e-10       2.648875635653e-11      -2.053220370077e-14 
   31       3.161820189796e-10       8.040987484361e-15       6.721647404065e-13       0.000000000000e+00       2.486805292116e-10       2.488256973738e-11      -1.876439489487e-14 
   32       3.178971282545e-10       8.897692113155e-15       6.746083261179e-13       0.000000000000e+00       2.324295699617e-10       2.341685163098e-11      -1.958929629103e-14 
   33       3.197479981545e-10       9.812748693990e-15       6.748638203048e-13       0.000000000000e+00       2.176269519618e-10       2.206421774353e-11      -2.179711853357e-14 
   34       3.217025045385e-10       1.078741262656e-14       6.726259135965e-13       0.000000000000e+00       2.040422563315e-10       2.079106917816e-11      -2.404250873110e-14 
   35       3.237645995512e-10       1.182247034614e-14       6.676530259759e-13       0.000000000000e+00       1.915919392172e-10       1.960140604361e-11      -2.569428704816e-14 
