# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.363891362885e-10       7.420670464329e-15       6.537165583285e-13       0.000000000000e+00       1.205666297954e-08       6.441670993636e-10      -3.247292305805e-12 
    3       2.185770881186e-10       9.205595984535e-15       7.062895578958e-13       0.000000000000e+00       7.239596952839e-09       4.512829860674e-10      -2.382991159435e-12 
    4       2.028480142185e-10       7.793444712813e-15       6.424959571568e-13       0.000000000000e+00       4.950697777836e-09       3.379321878205e-10      -1.529688959978e-12 
    5       1.909499683830e-10       5.117684025759e-15       5.354512080540e-13       0.000000000000e+00       3.648869059385e-09       2.642228490163e-10      -8.408798495411e-13 
    6       1.823530905897e-10       2.823604984379e-15       4.234706647499e-13       0.000000000000e+00       2.820898753795e-09       2.130201901177e-10      -3.472716648347e-13 
    7       1.762037924233e-10       1.502941906526e-15       3.271675508159e-13       0.000000000000e+00       2.255917191032e-09       1.757585406087e-10      -3.882802001634e-14 
    8       1.719099958574e-10       9.513735426683e-16       2.544640436748e-13       0.000000000000e+00       1.850267828315e-09       1.477328498311e-10       1.162526961144e-13 
    9       1.689866163897e-10       7.506318912616e-16       2.060890354474e-13       0.000000000000e+00       1.547436887685e-09       1.261603652533e-10       1.595640006251e-13 
   10       1.670154090721e-10       6.317031056821e-16       1.788990812226e-13       0.000000000000e+00       1.314409307687e-09       1.091989160220e-10       1.339786923409e-13 
   11       1.658580486858e-10       5.250833709897e-16       1.679744781941e-13       0.000000000000e+00       1.106791319664e-09       9.645236275823e-11       7.795571237920e-14 
   12       1.652583626102e-10       4.524676690503e-16       1.680744666535e-13       0.000000000000e+00       9.623562285530e-10       8.483144102545e-11       1.822006447333e-14 
   13       1.651080676762e-10       4.297616708687e-16       1.747641611104e-13       0.000000000000e+00       8.443901354360e-10       7.548838649498e-11      -2.695757453761e-14 
   14       1.653245829437e-10       4.445891493127e-16       1.847849065687e-13       0.000000000000e+00       7.467064689896e-10       6.735199585308e-11      -5.150336304713e-14 
   15       1.658682945514e-10       4.789146097794e-16       1.960919041403e-13       0.000000000000e+00       6.648426742692e-10       6.055653963520e-11      -5.595482008013e-14 
   16       1.666277826861e-10       5.283427469865e-16       2.076437680817e-13       0.000000000000e+00       5.955265044065e-10       5.473324969467e-11      -4.633992504526e-14 
   17       1.676238226803e-10       6.003895545928e-16       2.190899142114e-13       0.000000000000e+00       5.362960128372e-10       4.967435039241e-11      -3.036191136117e-14 
   18       1.687627622370e-10       7.025222564800e-16       2.307849233037e-13       0.000000000000e+00       4.850749119323e-10       4.527935413948e-11      -1.514711777402e-14 
   19       1.700606208705e-10       8.349258147936e-16       2.430429305427e-13       0.000000000000e+00       4.409910577839e-10       4.147932051502e-11      -4.426771966573e-15 
   20       1.714955276308e-10       9.943993548246e-16       2.560549399768e-13       0.000000000000e+00       4.022905696680e-10       3.811717254726e-11      -6.129644518470e-16 
   21       1.730678500307e-10       1.179726153178e-15       2.697447905196e-13       0.000000000000e+00       3.683303946356e-10       3.512850143978e-11      -2.867788437293e-15 
   22       1.747363672946e-10       1.389910542973e-15       2.838337961590e-13       0.000000000000e+00       3.382653260438e-10       3.243506161594e-11      -8.669508787670e-15 
   23       1.765064934482e-10       1.625034564764e-15       2.978536304882e-13       0.000000000000e+00       3.116592665236e-10       3.002470057622e-11      -1.554493357048e-14 
   24       1.783650729871e-10       1.885257405356e-15       3.112146812973e-13       0.000000000000e+00       2.878745680949e-10       2.787549310491e-11      -2.087603971334e-14 
   25       1.803142893997e-10       2.170534644763e-15       3.235190564703e-13       0.000000000000e+00       2.666160784861e-10       2.595906222737e-11      -2.350945103414e-14 
   26       1.823363411529e-10       2.481083375148e-15       3.344319518331e-13       0.000000000000e+00       2.474840282967e-10       2.422605243322e-11      -2.299496423365e-14 
   27       1.844235430592e-10       2.819546871205e-15       3.438053759062e-13       0.000000000000e+00       2.302378346267e-10       2.265300531265e-11      -2.020123424367e-14 
   28       1.865575520772e-10       3.189288675194e-15       3.515925672269e-13       0.000000000000e+00       2.145691522720e-10       2.121449373610e-11      -1.653466784229e-14 
   29       1.887512092057e-10       3.592094686718e-15       3.579022924407e-13       0.000000000000e+00       2.003913434980e-10       1.990714086946e-11      -1.290385468574e-14 
   30       1.910092684919e-10       4.029229607214e-15       3.629467010304e-13       0.000000000000e+00       1.875454776661e-10       1.872251162000e-11      -1.022243063868e-14 
   31       1.933201674711e-10       4.501903886070e-15       3.669403902005e-13       0.000000000000e+00       1.757612989926e-10       1.764084549626e-11      -9.332651694869e-15 
   32       1.956881293869e-10       5.011383166588e-15       3.698145343880e-13       0.000000000000e+00       1.649736014460e-10       1.665070813631e-11      -9.983989867189e-15 
   33       1.981090034743e-10       5.558908856527e-15       3.713936109169e-13       0.000000000000e+00       1.551021963949e-10       1.573444028651e-11      -1.145370850880e-14 
   34       2.005679761615e-10       6.145603651569e-15       3.714813043726e-13       0.000000000000e+00       1.460042320267e-10       1.487014002869e-11      -1.293709401307e-14 
   35       2.030680271837e-10       6.772261700381e-15       3.699135164926e-13       0.000000000000e+00       1.376302820786e-10       1.406033401930e-11      -1.404828585517e-14 
   36       2.056088035976e-10       7.439467895955e-15       3.665204689885e-13       0.000000000000e+00       1.299103144825e-10       1.331237118254e-11      -1.448293608753e-14 
   37       2.081833915841e-10       8.147765048867e-15       3.611481154948e-13       0.000000000000e+00       1.227405341757e-10       1.262974081149e-11      -1.399692742552e-14 
   38       2.107975298837e-10       8.898077549016e-15       3.537851446980e-13       0.000000000000e+00       1.161006793071e-10       1.200942501407e-11      -1.279730268232e-14 
   39       2.134550171224e-10       9.691419770043e-15       3.444786464992e-13       0.000000000000e+00       1.099681566935e-10       1.144299070869e-11      -1.128559862013e-14 
   40       2.161514789621e-10       1.052878134788e-14       3.333020391476e-13       0.000000000000e+00       1.042824163712e-10       1.091675687635e-11      -9.961322034997e-15 
   41       2.188785716347e-10       1.141107747110e-14       3.203279803294e-13       0.000000000000e+00       9.896568007785e-11       1.041592332998e-11      -9.290407978509e-15 
   42       2.216402853913e-10       1.233898278299e-14       3.055328876851e-13       0.000000000000e+00       9.400117271285e-11       9.939589423587e-12      -9.243904532959e-15 
   43       2.244405150619e-10       1.331304166333e-14       2.888638620125e-13       0.000000000000e+00       8.937480517899e-11       9.489913122987e-12      -9.619749342230e-15 
   44       2.272779681727e-10       1.433370793055e-14       2.702641374689e-13       0.000000000000e+00       8.505172783518e-11       9.067873888439e-12      -1.016456690979e-14 
   45       2.301486565843e-10       1.540137962966e-14       2.496768489195e-13       0.000000000000e+00       8.098854565078e-11       8.673375510118e-12      -1.063074393981e-14 
   46       2.330554490166e-10       1.651652615282e-14       2.270587815889e-13       0.000000000000e+00       7.717819919094e-11       8.305849665002e-12      -1.097546238391e-14 
   47       2.360005158377e-10       1.767959164826e-14       2.023699347130e-13       0.000000000000e+00       7.361569996472e-11       7.963646282053e-12      -1.121578492142e-14 
   48       2.389822571401e-10       1.889095705560e-14       1.755694234209e-13       0.000000000000e+00       7.028460683417e-11       7.643741838806e-12      -1.137387601323e-14 
   49       2.419949706024e-10       2.015093796824e-14       1.466152539804e-13       0.000000000000e+00       6.715617751602e-11       7.341641949354e-12      -1.147730580612e-14 
   50       2.450319867729e-10       2.145976117288e-14       1.154669008245e-13       0.000000000000e+00       6.419790676266e-11       7.052650918946e-12      -1.155622837938e-14 
   51       2.480968487672e-10       2.281749171958e-14       8.209438370947e-14       0.000000000000e+00       6.140384163898e-11       6.776312661113e-12      -1.163330846582e-14 
   52       2.511945930524e-10       2.422408236074e-14       4.647126594686e-14       0.000000000000e+00       5.877102830349e-11       6.513006834665e-12      -1.173158577027e-14 
   53       2.543283822968e-10       2.567939007752e-14       8.571977265947e-15       0.000000000000e+00       5.629044740487e-11       6.262654933845e-12      -1.187751474368e-14 
   54       2.574993364046e-10       2.718317293872e-14      -3.162827909217e-14       0.000000000000e+00       5.394660730981e-11       6.024687204164e-12      -1.210112139767e-14 
   55       2.607074256553e-10       2.873514671333e-14      -7.414908188946e-14       0.000000000000e+00       5.172219823044e-11       5.798324857849e-12      -1.242574856903e-14 
   56       2.639547970274e-10       3.033517837248e-14      -1.189899526549e-13       0.000000000000e+00       4.961434041270e-11       5.583584612064e-12      -1.283394926984e-14 
   57       2.672429782493e-10       3.198313515583e-14      -1.661416712681e-13       0.000000000000e+00       4.762165985336e-11       5.380465750024e-12      -1.329339518631e-14 
   58       2.705717632856e-10       3.367882823447e-14      -2.155904083220e-13       0.000000000000e+00       4.573937601260e-11       5.188636338271e-12      -1.376630247712e-14 
   59       2.739390847531e-10       3.542201189800e-14      -2.673176412479e-13       0.000000000000e+00       4.395909221977e-11       5.007412426898e-12      -1.420918294317e-14 
   60       2.773408863361e-10       3.721238274160e-14      -3.213000704397e-13       0.000000000000e+00       4.226858607909e-11       4.835737249786e-12      -1.457259519729e-14 
   61       2.807729338690e-10       3.904948855473e-14      -3.775122748279e-13       0.000000000000e+00       4.065516335379e-11       4.672471239982e-12      -1.481252039734e-14 
   62       2.842370122543e-10       4.093243292839e-14      -4.359355648962e-13       0.000000000000e+00       3.911707349004e-11       4.517385200670e-12      -1.492803617156e-14 
   63       2.877358994386e-10       4.286010259942e-14      -4.965509770246e-13       0.000000000000e+00       3.765429616228e-11       4.370354167066e-12      -1.493169594097e-14 
   64       2.912714857248e-10       4.483124829294e-14      -5.593367123754e-13       0.000000000000e+00       3.626510928432e-11       4.231055541652e-12      -1.483876818889e-14 
   65       2.948447076996e-10       4.684448104429e-14      -6.242681399387e-13       0.000000000000e+00       3.494599248162e-11       4.098958156336e-12      -1.466735646926e-14 
   66       2.984554821619e-10       4.889826852096e-14      -6.913177995774e-13       0.000000000000e+00       3.369153056342e-11       3.973311334609e-12      -1.443851941502e-14 
