# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       9.074233021648e-11       2.622721918844e-15       2.108117342517e-13       0.000000000000e+00       6.347897436380e-09       3.532629715697e-10      -1.163086368144e-12 
    3       8.761840305512e-11       3.467750593079e-15       2.463186106525e-13       0.000000000000e+00       3.994236457247e-09       2.545483004472e-10      -9.084106656629e-13 
    4       8.439186247870e-11       3.060756018910e-15       2.367389141235e-13       0.000000000000e+00       2.821845218114e-09       1.953492415631e-10      -6.058019561292e-13 
    5       8.208708775340e-11       2.071660619300e-15       2.059558397467e-13       0.000000000000e+00       2.133520242085e-09       1.560948576087e-10      -3.398312513144e-13 
    6       8.073073147923e-11       1.172569751155e-15       1.688875577881e-13       0.000000000000e+00       1.684717382004e-09       1.282892427299e-10      -1.384525060558e-13 
    7       8.011360305088e-11       6.428868936771e-16       1.347458241334e-13       0.000000000000e+00       1.372098903427e-09       1.076767056628e-10      -7.500732709867e-15 
    8       8.008997612435e-11       4.229085822710e-16       1.079855563390e-13       0.000000000000e+00       1.143546085165e-09       9.189351368131e-11       6.017202437449e-14 
    9       8.051703169043e-11       3.452100392166e-16       8.999102077534e-14       0.000000000000e+00       9.700635308135e-10       7.953961820535e-11       7.898057807347e-14 
   10       8.125025339696e-11       2.973462673856e-16       8.024662261615e-14       0.000000000000e+00       8.345012959447e-10       6.967943783927e-11       6.622750504776e-14 
   11       8.226446320651e-11       2.518619786893e-16       7.717618101603e-14       0.000000000000e+00       7.028755347291e-10       6.162077596810e-11       3.869684893767e-14 
   12       8.345694209262e-11       2.211236279495e-16       7.879783837759e-14       0.000000000000e+00       6.172969767655e-10       5.478019833469e-11       9.255226780067e-15 
   13       8.480372184757e-11       2.135519507618e-16       8.330572705706e-14       0.000000000000e+00       5.466743490462e-10       4.917235386912e-11      -1.331841272853e-14 
   14       8.627275232380e-11       2.234267717586e-16       8.930382396170e-14       0.000000000000e+00       4.876291740991e-10       4.428594065704e-11      -2.570596366396e-14 
   15       8.786265424266e-11       2.422264611008e-16       9.588620455954e-14       0.000000000000e+00       4.377008234678e-10       4.014745360998e-11      -2.794283017510e-14 
   16       8.951436162987e-11       2.683617832444e-16       1.025820868474e-13       0.000000000000e+00       3.950669984986e-10       3.655898944076e-11      -2.292113751845e-14 
   17       9.125893296125e-11       3.063293743166e-16       1.092340407569e-13       0.000000000000e+00       3.583453551990e-10       3.341196345466e-11      -1.454021970032e-14 
   18       9.304703813463e-11       3.605011280088e-16       1.160536453965e-13       0.000000000000e+00       3.263500290439e-10       3.065582780996e-11      -6.528084191458e-15 
   19       9.488673915590e-11       4.312832612660e-16       1.232168121142e-13       0.000000000000e+00       2.986134022189e-10       2.825462470970e-11      -9.035872330370e-16 
   20       9.677783965400e-11       5.173064001460e-16       1.308368712478e-13       0.000000000000e+00       2.740998485774e-10       2.611391148938e-11       9.860536402214e-16 
   21       9.872199149611e-11       6.182338982896e-16       1.388807151373e-13       0.000000000000e+00       2.524475117820e-10       2.419796621594e-11      -4.388360997972e-16 
   22       1.007004042481e-10       7.338468997325e-16       1.472080820852e-13       0.000000000000e+00       2.331606267103e-10       2.246233026644e-11      -3.837501212437e-15 
   23       1.027173306639e-10       8.644193630490e-16       1.555649272500e-13       0.000000000000e+00       2.159894356692e-10       2.090091630156e-11      -7.834591438148e-15 
   24       1.047695501464e-10       1.010234593409e-15       1.636273580971e-13       0.000000000000e+00       2.005521564135e-10       1.950016706065e-11      -1.095156430563e-14 
   25       1.068586140817e-10       1.171451096968e-15       1.711640349190e-13       0.000000000000e+00       1.866777202341e-10       1.824306056659e-11      -1.251946613894e-14 
   26       1.089763432175e-10       1.348378677343e-15       1.779732857020e-13       0.000000000000e+00       1.741252614337e-10       1.709927145389e-11      -1.226396412877e-14 
   27       1.111188013928e-10       1.542732181869e-15       1.839540104210e-13       0.000000000000e+00       1.627517971040e-10       1.605465356306e-11      -1.068076404996e-14 
   28       1.132773878038e-10       1.756645551928e-15       1.890615494419e-13       0.000000000000e+00       1.523688112043e-10       1.509365987993e-11      -8.581226361976e-15 
   29       1.154592432212e-10       1.991347347914e-15       1.933464791997e-13       0.000000000000e+00       1.429279994625e-10       1.421520640853e-11      -6.501148930927e-15 
   30       1.176685909003e-10       2.247767416813e-15       1.969213627040e-13       0.000000000000e+00       1.343327956714e-10       1.341502648098e-11      -4.986175129315e-15 
   31       1.199021952455e-10       2.526813182490e-15       1.999004799956e-13       0.000000000000e+00       1.264137429072e-10       1.268141445786e-11      -4.539662544467e-15 
   32       1.221623348541e-10       2.829462273181e-15       2.022320573551e-13       0.000000000000e+00       1.191330566106e-10       1.200739944399e-11      -5.011557849368e-15 
   33       1.244467384190e-10       3.156697904597e-15       2.038023327265e-13       0.000000000000e+00       1.124420125835e-10       1.138162686234e-11      -5.969801458437e-15 
   34       1.267481717677e-10       3.509436040539e-15       2.044854342252e-13       0.000000000000e+00       1.062503037882e-10       1.078983970828e-11      -6.932569107874e-15 
   35       1.290683328655e-10       3.888367149212e-15       2.041719092401e-13       0.000000000000e+00       1.005283159555e-10       1.023373355933e-11      -7.663408125517e-15 
   36       1.314075470613e-10       4.294047853697e-15       2.027484126940e-13       0.000000000000e+00       9.523222940051e-11       9.718036356508e-12      -7.972277012325e-15 
   37       1.337630627987e-10       4.727012849244e-15       2.001115782150e-13       0.000000000000e+00       9.029554499078e-11       9.244909035587e-12      -7.706907334239e-15 
   38       1.361379721628e-10       5.188042429745e-15       1.962442587505e-13       0.000000000000e+00       8.570680797829e-11       8.812635612308e-12      -6.996910035381e-15 
   39       1.385343924975e-10       5.677977638020e-15       1.911651544774e-13       0.000000000000e+00       8.145261131697e-11       8.416038089330e-12      -6.093535983765e-15 
   40       1.409505400621e-10       6.197647283047e-15       1.849097504408e-13       0.000000000000e+00       7.749391366715e-11       8.046464836470e-12      -5.309426134002e-15 
   41       1.433827691117e-10       6.747835316617e-15       1.775132331518e-13       0.000000000000e+00       7.377991820849e-11       7.694450966980e-12      -4.936101470334e-15 
   42       1.458334991019e-10       7.329172785826e-15       1.689500273160e-13       0.000000000000e+00       7.030054008584e-11       7.359420830681e-12      -4.954603013119e-15 
   43       1.483051597443e-10       7.942208890502e-15       1.591763439448e-13       0.000000000000e+00       6.704723991479e-11       7.042668045914e-12      -5.237325041984e-15 
   44       1.507977067030e-10       8.587436302359e-15       1.481464223060e-13       0.000000000000e+00       6.399725797420e-11       6.744605969693e-12      -5.624411622758e-15 
   45       1.533097374143e-10       9.265314266216e-15       1.358146849961e-13       0.000000000000e+00       6.112192220689e-11       6.464922521873e-12      -5.959747768423e-15 
   46       1.558428304182e-10       9.976353813690e-15       1.221434391026e-13       0.000000000000e+00       5.841721240134e-11       6.203289342465e-12      -6.216444207363e-15 
   47       1.583980744821e-10       1.072105248536e-14       1.070971398140e-13       0.000000000000e+00       5.588040014814e-11       5.958727862018e-12      -6.405489199045e-15 
   48       1.609746444825e-10       1.149986849104e-14       9.064017550148e-14       0.000000000000e+00       5.350082028455e-11       5.729327343995e-12      -6.541224018328e-15 
   49       1.635696280835e-10       1.231321897113e-14       7.273680481082e-14       0.000000000000e+00       5.125927824863e-11       5.512178021143e-12      -6.641544015036e-15 
   50       1.661797009189e-10       1.316146316112e-14       5.335216948867e-14       0.000000000000e+00       4.913392169156e-11       5.304212901959e-12      -6.726063036780e-15 
   51       1.688070902998e-10       1.404485053159e-14       3.245580291457e-14       0.000000000000e+00       4.712110916928e-11       5.105157691739e-12      -6.809552854471e-15 
   52       1.714549306920e-10       1.496355556601e-14       1.001896517944e-14       0.000000000000e+00       4.521918159648e-11       4.915266016371e-12      -6.907070486831e-15 
   53       1.741254724103e-10       1.591768923621e-14      -1.398636140737e-14       0.000000000000e+00       4.342221147340e-11       4.734457205133e-12      -7.035941916151e-15 
