# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.651068347271e-10       8.323492316523e-15       4.517126311526e-13       0.000000000000e+00       5.247030698124e-09       8.073249194944e-10      -2.147486486808e-12 
    3       2.220363165305e-10       5.639198095359e-15       4.933465147803e-13       0.000000000000e+00       3.178400787479e-09       5.337053212959e-10      -8.628725940759e-13 
    4       1.929031515312e-10       2.612162108045e-15       3.981665150508e-13       0.000000000000e+00       2.173896157162e-09       3.834886686409e-10      -6.816495630231e-14 
    5       1.737086895958e-10       1.198313916905e-15       2.792093946065e-13       0.000000000000e+00       1.596083581981e-09       2.906733870975e-10       2.377171775140e-13 
    6       1.610200772108e-10       6.767135827478e-16       1.865547154614e-13       0.000000000000e+00       1.226593780622e-09       2.286994438562e-10       2.539036001260e-13 
    7       1.526345542102e-10       4.192139219447e-16       1.316470721546e-13       0.000000000000e+00       9.737732173284e-10       1.849821560661e-10       1.675591087476e-13 
    8       1.471246230767e-10       2.618635950874e-16       1.049277278357e-13       0.000000000000e+00       7.921351374340e-10       1.527768124810e-10       8.654094168414e-14 
    9       1.436419035542e-10       1.745749181670e-16       9.289091206632e-14       0.000000000000e+00       6.567199308901e-10       1.282384679766e-10       4.379223144135e-14 
   10       1.416632157440e-10       1.319084452884e-16       8.658361369596e-14       0.000000000000e+00       5.528400846853e-10       1.090985717389e-10       3.059485770982e-14 
   11       1.408508812776e-10       1.158640862344e-16       8.298337739676e-14       0.000000000000e+00       4.695419285610e-10       9.472867651796e-11       2.894948145948e-14 
   12       1.409329621169e-10       1.179334569858e-16       8.243992334709e-14       0.000000000000e+00       4.048860870442e-10       8.232076392447e-11       2.630307360159e-14 
   13       1.416411860620e-10       1.336900954198e-16       8.548840293069e-14       0.000000000000e+00       3.522635086651e-10       7.214201183129e-11       2.116375061034e-14 
   14       1.429791837437e-10       1.598864826653e-16       9.161917682110e-14       0.000000000000e+00       3.088594311920e-10       6.368299020684e-11       1.572794741873e-14 
   15       1.447749850606e-10       1.937522835949e-16       9.932918938926e-14       0.000000000000e+00       2.726423035677e-10       5.661689273946e-11       1.201399200324e-14 
   16       1.469478324073e-10       2.340594947153e-16       1.069580423483e-13       0.000000000000e+00       2.421131306867e-10       5.065193969263e-11       1.019011739750e-14 
   17       1.495290958993e-10       2.817066867299e-16       1.138953302414e-13       0.000000000000e+00       2.161505607941e-10       4.548581495274e-11       9.199474583526e-15 
   18       1.523601966982e-10       3.380744870269e-16       1.204796140492e-13       0.000000000000e+00       1.938111563841e-10       4.102854403415e-11       8.276894966415e-15 
   19       1.554539381120e-10       4.044555467687e-16       1.269460074216e-13       0.000000000000e+00       1.746784864299e-10       3.722797558450e-11       7.313628253971e-15 
   20       1.588197262685e-10       4.819952737230e-16       1.334036525648e-13       0.000000000000e+00       1.579710484106e-10       3.391808248002e-11       6.370670538024e-15 
   21       1.624226761744e-10       5.710118664661e-16       1.396313471337e-13       0.000000000000e+00       1.433900766641e-10       3.101992643866e-11       5.593249147317e-15 
   22       1.661775337051e-10       6.714855528751e-16       1.452612093367e-13       0.000000000000e+00       1.305502778654e-10       2.843695170310e-11       5.115886098206e-15 
   23       1.701020334361e-10       7.839421332597e-16       1.500441401673e-13       0.000000000000e+00       1.192502627755e-10       2.614395731000e-11       4.800833262759e-15 
   24       1.742149018345e-10       9.090681196884e-16       1.538341807661e-13       0.000000000000e+00       1.092048404401e-10       2.410864702071e-11       4.410031862448e-15 
   25       1.784917691538e-10       1.047572625649e-15       1.568919755524e-13       0.000000000000e+00       1.002772862679e-10       2.230128858869e-11       3.866149442125e-15 
   26       1.828801675240e-10       1.200198273194e-15       1.595747308534e-13       0.000000000000e+00       9.228745323947e-11       2.067540344634e-11       3.146111921391e-15 
   27       1.873875493398e-10       1.367840028377e-15       1.617773956210e-13       0.000000000000e+00       8.512616898098e-11       1.921067338116e-11       2.264122565511e-15 
   28       1.920260934537e-10       1.551443041121e-15       1.632476085631e-13       0.000000000000e+00       7.865693682163e-11       1.788443033873e-11       1.248214019657e-15 
   29       1.967970666232e-10       1.751861531804e-15       1.638685535896e-13       0.000000000000e+00       7.283779500657e-11       1.668832263816e-11       1.124045917640e-16 
   30       2.016810960226e-10       1.969922908373e-15       1.635558344028e-13       0.000000000000e+00       6.759694058838e-11       1.560597370220e-11      -1.130761813139e-15 
   31       2.066464605666e-10       2.206427156200e-15       1.622351931442e-13       0.000000000000e+00       6.281622832371e-11       1.461176818581e-11      -2.458328735710e-15 
   32       2.116958359048e-10       2.462052840128e-15       1.599159931464e-13       0.000000000000e+00       5.846486177813e-11       1.370134204395e-11      -3.813726643335e-15 
