# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.980856820338e+13       9.372567846443e-26       5.162291927263e-09       1.739952088667e+22       9.911320922731e+03       1.103605270745e-10       8.901215410747e+17       2.980024645647e-09       1.789988176302e+44       1.803957601300e+33       2.579929043097e+34       1.304999258011e-08       1.237445094279e+44       3.027433270857e+44       3.027433270857e+44       1.009144423527e+44      -7.820469617136e+52       2.364010581287e-06       1.646118170436e+00 
       8.884838741853e+13       9.576240376382e-26       5.216861609370e-09       1.702945872249e+22       9.911320922731e+03       1.115531886476e-10       8.806048811722e+17       3.012229646726e-09       1.714657057307e+44       1.746713423485e+33       2.498061311400e+34       1.304999258011e-08       1.185367586236e+44       2.900024643811e+44       2.900024643811e+44       9.666748811811e+43      -7.411254369580e+52       2.405839600694e-06       1.617498012612e+00 
       8.789847232612e+13       9.784338856159e-26       5.273250280879e-09       1.666726723511e+22       9.911320922731e+03       1.127587392641e-10       8.711899678420e+17       3.044782685914e-09       1.642496226007e+44       1.691285749500e+33       2.418791451731e+34       1.304999258011e-08       1.135481744601e+44       2.777977970867e+44       2.777977970867e+44       9.259926568692e+43      -7.023451789937e+52       2.447668620100e-06       1.589856053485e+00 
       8.695871317136e+13       9.996959462724e-26       5.331457941793e-09       1.631277902684e+22       9.911320922731e+03       1.139773182154e-10       8.618757132691e+17       3.077687524428e-09       1.573372261788e+44       1.637616937045e+33       2.342037026980e+34       1.304999258011e-08       1.087695333746e+44       2.661067595784e+44       2.661067595784e+44       8.870225318445e+43      -6.655941435237e+52       2.489497639503e-06       1.563142985415e+00 
       8.602900137289e+13       1.021420046220e-25       5.387846613303e-09       1.596583026027e+22       9.911320922731e+03       1.152090662981e-10       8.526610412688e+17       3.110947964120e-09       1.507157359005e+44       1.585651172954e+33       2.267718215980e+34       1.304999258011e-08       1.041919999751e+44       2.549077358998e+44       2.549077358998e+44       8.496924529186e+43      -6.307661491004e+52       2.531326658906e-06       1.537312759910e+00 
       8.510922951025e+13       1.043616225867e-25       5.446054274216e-09       1.562626058261e+22       9.911320922731e+03       1.164541258306e-10       8.435448871624e+17       3.144567847953e-09       1.443729090674e+44       1.535334415158e+33       2.195757730491e+34       1.304999258011e-08       9.980711070464e+43       2.441800197955e+44       2.441800197955e+44       8.139333992402e+43      -5.977605703448e+52       2.573155678306e-06       1.512322322713e+00 
       8.419929131143e+13       1.066294744202e-25       5.506080924533e-09       1.529391305150e+22       9.911320922731e+03       1.177126406690e-10       8.345261976541e+17       3.178551060457e-09       1.382970182115e+44       1.486614336480e+33       2.126080734826e+34       1.304999258011e-08       9.560675819248e+43       2.339037764267e+44       2.339037764267e+44       7.796792546798e+43      -5.664820472192e+52       2.614984697704e-06       1.488131374314e+00 
       8.329908164066e+13       1.089466082121e-25       5.564288585447e-09       1.496863406252e+22       9.911320922731e+03       1.189847562244e-10       8.256039307093e+17       3.212901528046e-09       1.324768294116e+44       1.439440270216e+33       2.058614768028e+34       1.304999258011e-08       9.158317626413e+43       2.240600056978e+44       2.240600056978e+44       7.468666855858e+43      -5.368402095116e+52       2.656813717100e-06       1.464702153159e+00 
       8.240849648618e+13       1.113140949314e-25       5.624315235764e-09       1.465027327822e+22       9.911320922731e+03       1.202706194791e-10       8.167770554343e+17       3.247623219666e-09       1.269015815230e+44       1.393763157448e+33       1.993289668508e+34       1.304999258011e-08       8.772892558222e+43       2.146305071266e+44       2.146305071266e+44       7.154350236842e+43      -5.087494157373e+52       2.698642736495e-06       1.441999238863e+00 
       8.152743294829e+13       1.137330287944e-25       5.686160875484e-09       1.433868355857e+22       9.911320922731e+03       1.215703790038e-10       8.080445519569e+17       3.282720147127e-09       1.215609662805e+44       1.349535496021e+33       1.930037501084e+34       1.304999258011e-08       8.403687989172e+43       2.055978461928e+44       2.055978461928e+44       6.853261539073e+43      -4.821285057029e+52       2.740471755890e-06       1.419989373608e+00 
       8.065578922741e+13       1.162045277991e-25       5.748006515205e-09       1.403372089301e+22       9.911320922731e+03       1.228841849751e-10       7.994054113090e+17       3.318196365611e-09       1.164451092389e+44       1.306711291147e+33       1.868792486332e+34       1.304999258011e-08       8.050021284391e+43       1.969453221028e+44       1.969453221028e+44       6.564844069427e+43      -4.569005660173e+52       2.782300775285e-06       1.398641299545e+00 
       7.979346461238e+13       1.187297342325e-25       5.809852154925e-09       1.373524433385e+22       9.911320922731e+03       1.242121891922e-10       7.908586353098e+17       3.354055974105e-09       1.115445515164e+44       1.265246007567e+33       1.809490932177e+34       1.304999258011e-08       7.711238537489e+43       1.886569369107e+44       1.886569369107e+44       6.288564563044e+43      -4.329927078726e+52       2.824129794681e-06       1.377925610722e+00 
       7.894035946874e+13       1.213098151962e-25       5.871697794646e-09       1.344311593119e+22       9.911320922730e+03       1.255545450950e-10       7.824032364504e+17       3.390303115890e-09       1.068502323054e+44       1.225096523241e+33       1.752071167653e+34       1.304999258011e-08       7.386713361536e+43       1.807173659395e+44       1.807173659395e+44       6.023912197359e+43      -4.103358564537e+52       2.865958814076e-06       1.357814617917e+00 
       7.809637522728e+13       1.239459631386e-25       5.935362423770e-09       1.315720066909e+22       9.911320922730e+03       1.269114077815e-10       7.740382377796e+17       3.426941979012e-09       1.023534721195e+44       1.186221084502e+33       1.696473478774e+34       1.304999258011e-08       7.075845730907e+43       1.731119294467e+44       1.731119294467e+44       5.770397647618e+43      -3.888645513659e+52       2.907787833473e-06       1.338282225170e+00 
       7.726141437266e+13       1.266393964463e-25       5.999027052894e-09       1.287736640320e+22       9.911320922730e+03       1.282829340261e-10       7.657626727915e+17       3.463976796791e-09       9.804595674597e+43       1.148579262631e+33       1.642640046432e+34       1.304999258011e-08       6.778060871876e+43       1.658265654823e+44       1.658265654823e+44       5.527552182158e+43      -3.685167575066e+52       2.949616852869e-06       1.319303816806e+00 
       7.643538043208e+13       1.293913599489e-25       6.064510671422e-09       1.260348379970e+22       9.911320922730e+03       1.296692822971e-10       7.575755853134e+17       3.501411848278e-09       9.391972187335e+43       1.112131911819e+33       1.590514886263e+34       1.304999258011e-08       6.492808199900e+43       1.588478038894e+44       1.588478038894e+44       5.294926795745e+43      -3.492336858326e+52       2.991445872265e-06       1.300856153940e+00 
       7.561817796419e+13       1.322031255597e-25       6.129994289950e-09       1.233542627551e+22       9.911320922730e+03       1.310706127755e-10       7.494760293952e+17       3.539251458788e-09       8.996713836576e+43       1.076841128449e+33       1.540043790433e+34       1.304999258011e-08       6.219560301621e+43       1.521627413984e+44       1.521627413984e+44       5.072091379399e+43      -3.309596235066e+52       3.033274891662e-06       1.282917279548e+00 
       7.480971254804e+13       1.350759928525e-25       6.197296897881e-09       1.207306993976e+22       9.911320922730e+03       1.324870873734e-10       7.414630692008e+17       3.577500000385e-09       8.618089815724e+43       1.042670211687e+33       1.491174271260e+34       1.304999258011e-08       5.957811959714e+43       1.457590177703e+44       1.457590177703e+44       4.858633925146e+43      -3.136417729305e+52       3.075103911058e-06       1.265466431293e+00 
       7.400989077217e+13       1.380112895861e-25       6.262780516408e-09       1.181629353659e+22       9.911320922730e+03       1.339188697527e-10       7.335357788992e+17       3.616161892364e-09       8.255400073962e+43       1.009583625307e+33       1.443855506630e+34       1.304999258011e-08       5.707079218778e+43       1.396247929428e+44       1.396247929428e+44       4.654159764247e+43      -2.972300992029e+52       3.116932930455e-06       1.248483961337e+00 
       7.321862022383e+13       1.410103724152e-25       6.331902113743e-09       1.156497838905e+22       9.911320922730e+03       1.353661253440e-10       7.256932425579e+17       3.655241601795e-09       7.907974021903e+43       9.775469607398e+32       1.398038287145e+34       1.304999258011e-08       5.466898490527e+43       1.337487251393e+44       1.337487251393e+44       4.458290837477e+43      -2.816771855570e+52       3.158761949853e-06       1.231951262576e+00 
       7.243580947828e+13       1.440746274606e-25       6.399204721674e-09       1.131900834429e+22       9.911320922730e+03       1.368290213655e-10       7.179345540369e+17       3.694743644014e-09       7.575169291715e+43       9.465269012863e+32       1.353674964944e+34       1.304999258011e-08       5.236825696652e+43       1.281199498981e+44       1.281199498981e+44       4.270664996122e+43      -2.669380963639e+52       3.200590969250e-06       1.215850700624e+00 
       7.166136808825e+13       1.472054709146e-25       6.468326319009e-09       1.107826971985e+22       9.911320922730e+03       1.383077268428e-10       7.102588168845e+17       3.734672583137e-09       7.256370549422e+43       9.164911874726e+32       1.310719404158e+34       1.304999258011e-08       5.016435447747e+43       1.227280599857e+44       1.227280599857e+44       4.090935332390e+43      -2.529702473046e+52       3.242419988647e-06       1.200165551056e+00 
       7.089520657347e+13       1.504043498562e-25       6.539266905747e-09       1.084265125112e+22       9.911320922730e+03       1.398024126280e-10       7.026651442329e+17       3.775033032648e-09       6.950988357200e+43       8.874085834999e+32       1.269126932925e+34       1.304999258011e-08       4.805320256793e+43       1.175630861535e+44       1.175630861535e+44       3.918769537997e+43      -2.397332823341e+52       3.284249008045e-06       1.184879941494e+00 
       7.013723641037e+13       1.536727426405e-25       6.608388503082e-09       1.061204403995e+22       9.911320922730e+03       1.413132514195e-10       6.951526586965e+17       3.815829655816e-09       6.658458083535e+43       8.592488447607e+32       1.228854296934e+34       1.304999258011e-08       4.603089785739e+43       1.126154787059e+44       1.126154787059e+44       3.753849289758e+43      -2.271889570851e+52       3.326078027443e-06       1.169978797984e+00 
       6.938737002177e+13       1.570121599643e-25       6.681148079224e-09       1.038634150427e+22       9.911320922730e+03       1.428404177824e-10       6.877204922700e+17       3.857067166399e-09       6.378238859265e+43       8.319826863865e+32       1.189859614447e+34       1.304999258011e-08       4.409370123796e+43       1.078760898433e+44       1.078760898433e+44       3.595869661020e+43      -2.153010283715e+52       3.367907046842e-06       1.155447795468e+00 
       6.864552076686e+13       1.604241451159e-25       6.752088665962e-09       1.016543932886e+22       9.911320922730e+03       1.443840881678e-10       6.803677862283e+17       3.898750328994e-09       6.109812577545e+43       8.055817527920e+32       1.152102332737e+34       1.304999258011e-08       4.223803096099e+43       1.033361567488e+44       1.033361567488e+44       3.444538557881e+43      -2.040351494746e+52       3.409736066241e-06       1.141273311792e+00 
       6.791160293113e+13       1.639102751749e-25       6.826667231508e-09       9.949235417136e+21       9.911320922730e+03       1.459444409342e-10       6.730936910274e+17       3.940883959797e-09       5.852682935902e+43       7.800185881873e+32       1.115543185920e+34       1.304999258011e-08       4.046045601464e+43       9.898728538560e+43       9.898728538560e+43       3.299576179122e+43      -1.933587709079e+52       3.451565085641e-06       1.127442385168e+00 
       6.718553171646e+13       1.674721612456e-25       6.899426807649e-09       9.737629843952e+21       9.911320922729e+03       1.475216563673e-10       6.658973662061e+17       3.983472926953e-09       5.606374518605e+43       7.552666080245e+32       1.080144154119e+34       1.304999258011e-08       3.875768978021e+43       9.482143497782e+43       9.482143497782e+43       3.160714498875e+43      -1.832410463750e+52       3.493394105042e-06       1.113942674589e+00 
       6.646722323137e+13       1.711114496581e-25       6.974005373195e-09       9.530524809424e+21       9.911320922729e+03       1.491159167012e-10       6.587779802888e+17       4.026522151301e-09       5.370431917652e+43       7.313000713516e+32       1.045868423924e+34       1.304999258011e-08       3.712658395534e+43       9.083090314305e+43       9.083090314305e+43       3.027696771062e+43      -1.736527436482e+52       3.535223124443e-06       1.100762423147e+00 
       6.575659448129e+13       1.748298223579e-25       7.050402928144e-09       9.327824593730e+21       9.911320922729e+03       1.507274061395e-10       6.517347106899e+17       4.070036606797e-09       5.144418890750e+43       7.080940540422e+32       1.012680350109e+34       1.304999258011e-08       3.556412273305e+43       8.700831165139e+43       8.700831165139e+43       2.900277054685e+43      -1.645661601105e+52       3.577052143845e-06       1.087890423846e+00 
       6.505356335897e+13       1.786289979236e-25       7.124981493689e-09       9.129435512864e+21       9.911320922729e+03       1.523563108763e-10       6.447667436179e+17       4.114021321184e-09       4.927917554735e+43       6.856244228764e+32       9.805454185621e+33       1.304999258011e-08       3.406741722570e+43       8.334659278354e+43       8.334659278354e+43       2.778219759102e+43      -1.559550427166e+52       3.618881163248e-06       1.075315987844e+00 
       6.435804863501e+13       1.825107322781e-25       7.203198038042e-09       8.935265875344e+21       9.911320922729e+03       1.540028191181e-10       6.378732739822e+17       4.158481376536e-09       4.720527612930e+43       6.638678104429e+32       9.494302103908e+33       1.304999258011e-08       3.263370012362e+43       7.983897626308e+43       7.983897626308e+43       2.661299208431e+43      -1.477945121427e+52       3.660710182651e-06       1.063028914842e+00 
       6.366996994847e+13       1.864768194274e-25       7.281414582394e-09       8.745225939828e+21       9.911320922729e+03       1.556671211051e-10       6.310535052998e+17       4.203421909824e-09       4.521865615026e+43       6.428015908379e+32       9.193023671709e+33       1.304999258011e-08       3.126032057854e+43       7.647897673863e+43       7.647897673863e+43       2.549299224293e+43      -1.400609909049e+52       3.702539202054e-06       1.051019465481e+00 
       6.298924779757e+13       1.905290925057e-25       7.359631126747e-09       8.559227873641e+21       9.911320922729e+03       1.573494091338e-10       6.243066496030e+17       4.248848113585e-09       4.331564248103e+43       6.224038561352e+32       8.901305572931e+33       1.304999258011e-08       2.994473930236e+43       7.326038179291e+43       7.326038179291e+43       2.442012726113e+43      -1.327321352387e+52       3.744368221459e-06       1.039278335618e+00 
       6.231580353053e+13       1.946694242733e-25       7.437847671099e-09       8.377185712180e+21       9.911320922729e+03       1.590498775784e-10       6.176319273488e+17       4.294765236395e-09       4.149271657499e+43       6.026533936032e+32       8.618844433799e+33       1.304999258011e-08       2.868452387215e+43       7.017724045636e+43       7.017724045636e+43       2.339241348238e+43      -1.257867705434e+52       3.786197240866e-06       1.027796632248e+00 
       6.164955933647e+13       1.988997284513e-25       7.519702194259e-09       8.199015319183e+21       9.911320922729e+03       1.607687229139e-10       6.110285673286e+17       4.341178583647e-09       3.974650796248e+43       5.835296636442e+32       8.345346507362e+33       1.304999258011e-08       2.747734423279e+43       6.722385220419e+43       6.722385220419e+43       2.240795073175e+43      -1.192048302038e+52       3.828026260273e-06       1.016565851088e+00 
       6.099043823641e+13       2.032219600404e-25       7.599737728015e-09       8.024634347840e+21       9.911320922729e+03       1.625061437386e-10       6.044958065789e+17       4.388093517959e-09       3.807378801907e+43       5.650127784345e+32       8.080527368011e+33       1.304999258011e-08       2.632096838881e+43       6.439475641653e+43       6.439475641653e+43       2.146491880263e+43      -1.129672976144e+52       3.869855279680e-06       1.005577855518e+00 
       6.033836407438e+13       2.076381168631e-25       7.683411240578e-09       7.853962202738e+21       9.911320922729e+03       1.642623407971e-10       5.980328902937e+17       4.435515460024e-09       3.647146399602e+43       5.470834812417e+32       7.824111615686e+33       1.304999258011e-08       2.521325827764e+43       6.168472228203e+43       6.168472228203e+43       2.056157409122e+43      -1.070561512355e+52       3.911684299087e-06       9.948248569779e-01 
       5.969326150864e+13       2.121502398242e-25       7.765265763737e-09       7.686920002609e+21       9.911320922729e+03       1.660375170034e-10       5.916390717365e+17       4.483449888997e-09       3.493657330200e+43       5.297231263987e+32       7.575832589474e+33       1.304999258011e-08       2.415216581641e+43       5.908873912651e+43       5.908873912651e+43       1.969624637280e+43      -1.014543125257e+52       3.953513318494e-06       9.842993964968e-01 
       5.905505600295e+13       2.167604144448e-25       7.848939276300e-09       7.523430543875e+21       9.911320922729e+03       1.678318774642e-10       5.853136121550e+17       4.531902343342e-09       3.346627802545e+43       5.129136599130e+32       7.335432090293e+33       1.304999258011e-08       2.313572911521e+43       5.660200714851e+43       5.660200714851e+43       1.886733571355e+43      -9.614559659839e+51       3.995342337902e-06       9.739943274916e-01 
       5.842367381797e+13       2.214707714030e-25       7.934431778267e-09       7.363418264961e+21       9.911320922728e+03       1.696456295030e-10       5.790557806947e+17       4.580878421318e-09       3.205785968747e+43       4.966376006913e+32       7.102660112376e+33       1.304999258011e-08       2.216206884969e+43       5.421992854476e+43       5.421992854476e+43       1.807330951239e+43      -9.111466546006e+51       4.037171357309e-06       9.639027995485e-01 
       5.779904200274e+13       2.262834877254e-25       8.019924280234e-09       7.206809211378e+21       9.911320922728e+03       1.714789826838e-10       5.728648543154e+17       4.630383781701e-09       3.070871421555e+43       4.808780223600e+32       6.877274583279e+33       1.304999258011e-08       2.122938478630e+43       5.193809900921e+43       5.193809900921e+43       1.731269966728e+43      -8.634698369574e+51       4.079000376718e-06       9.540182432532e-01 
       5.718108838624e+13       2.312007878136e-25       8.107235771604e-09       7.053531001540e+21       9.911320922728e+03       1.733321488353e-10       5.667401177069e+17       4.680424144446e-09       2.941634712878e+43       4.656185356627e+32       6.659041112132e+33       1.304999258011e-08       2.033595245378e+43       4.975229958969e+43       4.975229958969e+43       1.658409986085e+43      -8.182877647310e+51       4.120829396127e-06       9.443343559319e-01 
       5.656974156908e+13       2.362249442416e-25       8.194547262974e-09       6.903512793309e+21       9.911320922728e+03       1.752053420754e-10       5.606808632069e+17       4.731005291264e-09       2.817836892574e+43       4.508432714155e+32       6.447732745888e+33       1.304999258011e-08       1.948011995474e+43       4.765848888738e+43       4.765848888738e+43       1.588616296016e+43      -7.754698974407e+51       4.162658415537e-06       9.348450882312e-01 
       5.596493091520e+13       2.413582792163e-25       8.283677743748e-09       6.756685251256e+21       9.911320922728e+03       1.770987788361e-10       5.546863907189e+17       4.782133066434e-09       2.699249066647e+43       4.365368640048e+32       6.243129733296e+33       1.304999258011e-08       1.866030491139e+43       4.565279558453e+43       4.565279558453e+43       1.521759852595e+43      -7.348925252896e+51       4.204487434948e-06       9.255446315474e-01 
       5.536658654378e+13       2.466031650909e-25       8.372808224522e-09       6.612980514613e+21       9.911320922728e+03       1.790126778881e-10       5.487560076314e+17       4.833813377289e-09       2.585651974035e+43       4.226844354066e+32       6.045019296375e+33       1.304999258011e-08       1.787499153984e+43       4.373151128666e+43       4.373151128666e+43       1.457717042673e+43      -6.964384117409e+51       4.246316454359e-06       9.164274061294e-01 
       5.477463932109e+13       2.519620261427e-25       8.463757694699e-09       6.472332165914e+21       9.911320922728e+03       1.809472603668e-10       5.428890287380e+17       4.886052195122e-09       2.476835581215e+43       4.092715797147e+32       5.853195409133e+33       1.304999258011e-08       1.712272784751e+43       4.189108366592e+43       4.189108366592e+43       1.396369455322e+43      -6.599964547973e+51       4.288145473771e-06       9.074880499629e-01 
       5.418902085255e+13       2.574373389215e-25       8.554707164876e-09       6.334675200290e+21       9.911320922728e+03       1.829027497968e-10       5.370847761580e+17       4.938855555628e-09       2.372598693860e+43       3.962843481594e+32       5.667458583306e+33       1.304999258011e-08       1.640212294851e+43       4.012810989317e+43       4.012810989317e+43       1.337603662903e+43      -6.254613660038e+51       4.329974493184e-06       8.987214082032e-01 
       5.360966347481e+13       2.630316342266e-25       8.647475624457e-09       6.199945995433e+21       9.911320922728e+03       1.848793721189e-10       5.313425792583e+17       4.992229559864e-09       2.272748584847e+43       3.837092346006e+32       5.487615660905e+33       1.304999258011e-08       1.571184449194e+43       3.843933034628e+43       3.843933034628e+43       1.281311011347e+43      -5.927333662475e+51       4.371803512598e-06       8.901225233162e-01 
       5.303650024796e+13       2.687474974561e-25       8.740244084038e-09       6.068082282186e+21       9.911320922728e+03       1.868773557152e-10       5.256617745758e+17       5.046180374698e-09       2.177100637917e+43       3.715331614827e+32       5.313479613333e+33       1.304999258011e-08       1.505061619852e+43       3.682162258338e+43       3.682162258338e+43       1.227387419257e+43      -5.617178974743e+51       4.413632532014e-06       8.816866256790e-01 
       5.246946494773e+13       2.745875704461e-25       8.834831533022e-09       5.939023115767e+21       9.911320922728e+03       1.888969314362e-10       5.200417057408e+17       5.100714233724e-09       2.085478006332e+43       3.597434662343e+32       5.144869346890e+33       1.304999258011e-08       1.441721550079e+43       3.527199556962e+43       3.527199556962e+43       1.175733185470e+43      -5.323253494915e+51       4.455461551432e-06       8.734091247976e-01 
       5.190849205793e+13       2.805545523683e-25       8.929418982007e-09       5.812708847598e+21       9.911320922727e+03       1.909383326271e-10       5.144817234010e+17       5.155837437876e-09       1.997711285894e+43       3.483278880996e+32       4.981609514442e+33       1.304999258011e-08       1.381047128267e+43       3.378758414694e+43       3.378758414694e+43       1.126252804720e+43      -5.044708010646e+51       4.497290570849e-06       8.652856009576e-01 
       5.135351676279e+13       2.866512009629e-25       9.025825420395e-09       5.689081097739e+21       9.911320922727e+03       1.930017951547e-10       5.089811851467e+17       5.211556356159e-09       1.913638201732e+43       3.372745553882e+32       4.823530333064e+33       1.304999258011e-08       1.322926171417e+43       3.236564373665e+43       3.236564373665e+43       1.078854791050e+43      -4.780737745627e+51       4.539119590266e-06       8.573117973541e-01 
       5.080447493954e+13       2.928803341202e-25       9.124050848186e-09       5.568082727905e+21       9.911320922727e+03       1.950875574351e-10       5.035394554365e+17       5.267877426472e-09       1.833103308263e+43       3.265719731282e+32       4.670467407480e+33       1.304999258011e-08       1.267251217716e+43       3.100354526479e+43       3.100354526479e+43       1.033451508660e+43      -4.530580034411e+51       4.580948609683e-06       8.494836126712e-01 
       5.026130315096e+13       2.992448306311e-25       9.222276275977e-09       5.449657815058e+21       9.911320922727e+03       1.971958604607e-10       4.981559055236e+17       5.324807156191e-09       1.755957701787e+43       3.162090111129e+32       4.522261559092e+33       1.304999258011e-08       1.213919327851e+43       2.969877030122e+43       2.969877030122e+43       9.899590098794e+42      -4.293512118914e+51       4.622777629100e-06       8.417970940179e-01 
       4.972393863805e+13       3.057476322683e-25       9.322320693173e-09       5.333751625561e+21       9.911320922727e+03       1.993269478283e-10       4.928299133838e+17       5.382352123139e-09       1.682058745171e+43       3.061748923254e+32       4.378758660447e+33       1.304999258011e-08       1.162831894678e+43       2.844890640318e+43       2.844890640318e+43       9.482968799498e+42      -4.068849060220e+51       4.664606648517e-06       8.342484303120e-01 
       4.919231931283e+13       3.123917442399e-25       9.422365110368e-09       5.220310589882e+21       9.911320922727e+03       2.014810657675e-10       4.875608636428e+17       5.440518976084e-09       1.611269804123e+43       2.964591817309e+32       4.239809474951e+33       1.304999258011e-08       1.113894460907e+43       2.725164265483e+43       2.725164265483e+43       9.083880883432e+42      -3.855941759642e+51       4.706435667935e-06       8.268339459331e-01 
       4.866638375110e+13       3.191802376003e-25       9.524228516966e-09       5.109282277831e+21       9.911320922727e+03       2.036584631687e-10       4.823481475058e+17       5.499314435803e-09       1.543459994564e+43       2.870517754250e+32       4.105269501664e+33       1.304999258011e-08       1.067016544452e+43       2.610476539456e+43       2.610476539456e+43       8.701588463388e+42      -3.654175083346e+51       4.748264687354e-06       8.195500948053e-01 
       4.814607118538e+13       3.261162496170e-25       9.627910912968e-09       5.000615374333e+21       9.911320922727e+03       2.058593916119e-10       4.771911626868e+17       5.558745295553e-09       1.478503940634e+43       2.779428901258e+32       3.974998825033e+33       1.304999258011e-08       1.022111471143e+43       2.500615412202e+43       2.500615412202e+43       8.335384705921e+42      -3.462966085097e+51       4.790093706773e-06       8.123934546918e-01 
