# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       3.612750914866e-10       6.377049519243e-15       2.742775089566e-13       0.000000000000e+00       5.247916800808e-09       1.042682447166e-09      -2.029480333838e-12 
    3       2.954365363167e-10       6.101783698961e-15       4.023746785346e-13       0.000000000000e+00       3.319442359695e-09       7.133536499112e-10      -1.217954626111e-12 
    4       2.507588996362e-10       3.738468495717e-15       3.977271919598e-13       0.000000000000e+00       2.350004609663e-09       5.279244172899e-10      -4.954928262899e-13 
    5       2.202889728117e-10       1.868045218010e-15       3.331381685858e-13       0.000000000000e+00       1.777091578556e-09       4.103660488175e-10      -3.925910039996e-14 
    6       1.991656134996e-10       9.930949697906e-16       2.559915934019e-13       0.000000000000e+00       1.401936395194e-09       3.299752522771e-10       1.646039747619e-13 
    7       1.842229062780e-10       6.579947991499e-16       1.925223902135e-13       0.000000000000e+00       1.139701158968e-09       2.721044135846e-10       1.939872344414e-13 
    8       1.734498867631e-10       4.863256344230e-16       1.521581235549e-13       0.000000000000e+00       9.476342788652e-10       2.287901573056e-10       1.374612565200e-13 
    9       1.656692920461e-10       3.757786043844e-16       1.337700012689e-13       0.000000000000e+00       8.018824772734e-10       1.953486533176e-10       6.447089399131e-14 
   10       1.600176336339e-10       3.200945750387e-16       1.310622246700e-13       0.000000000000e+00       6.881897366190e-10       1.688512927305e-10       1.331665387829e-14 
   11       1.558949723971e-10       3.076857205846e-16       1.368822194582e-13       0.000000000000e+00       5.947973978304e-10       1.482021159000e-10      -5.747022477370e-15 
   12       1.530063090591e-10       3.267823378433e-16       1.458660253029e-13       0.000000000000e+00       5.216959310550e-10       1.304547696316e-10      -3.602604335203e-15 
   13       1.510934723204e-10       3.755856939557e-16       1.552150441023e-13       0.000000000000e+00       4.613351922231e-10       1.157393065723e-10       6.253385293692e-15 
   14       1.499172876931e-10       4.549154092912e-16       1.644497827284e-13       0.000000000000e+00       4.108476346780e-10       1.032239060696e-10       1.226783753055e-14 
   15       1.493690090706e-10       5.640136181378e-16       1.743961562496e-13       0.000000000000e+00       3.681451904852e-10       9.262312599951e-11       1.075501682446e-14 
   16       1.493285615530e-10       7.022044714796e-16       1.857545108374e-13       0.000000000000e+00       3.316780331868e-10       8.356159669098e-11       3.797435497292e-15 
   17       1.496551779216e-10       8.693503662934e-16       1.985392488170e-13       0.000000000000e+00       3.002697393192e-10       7.574277452595e-11      -4.044096322300e-15 
   18       1.503348209656e-10       1.064142485534e-15       2.121091662233e-13       0.000000000000e+00       2.729155727128e-10       6.893196352613e-11      -8.869503850070e-15 
   19       1.513622883858e-10       1.287190432333e-15       2.253604218878e-13       0.000000000000e+00       2.491992016835e-10       6.301343069828e-11      -1.010339967356e-14 
   20       1.526265811853e-10       1.539850539104e-15       2.370079126587e-13       0.000000000000e+00       2.282514578701e-10       5.775358875674e-11      -8.636246677810e-15 
   21       1.541093193251e-10       1.824732079647e-15       2.468612209778e-13       0.000000000000e+00       2.097628797553e-10       5.307191249075e-11      -6.383393052301e-15 
   22       1.557737285451e-10       2.144977498174e-15       2.551611392811e-13       0.000000000000e+00       1.933055217314e-10       4.887151719834e-11      -5.606897847729e-15 
   23       1.576190745329e-10       2.503489051265e-15       2.621154553131e-13       0.000000000000e+00       1.786642132880e-10       4.514522011453e-11      -6.400219967190e-15 
   24       1.596196807890e-10       2.902999780224e-15       2.679338658300e-13       0.000000000000e+00       1.655125748885e-10       4.185867247837e-11      -8.010626012196e-15 
   25       1.617500009637e-10       3.345467900900e-15       2.726112253844e-13       0.000000000000e+00       1.537028463451e-10       3.892783158526e-11      -9.647961083202e-15 
