# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       2.192503492627e-10       2.156304723400e-14      -3.589635569657e-14       0.000000000000e+00       5.314663023963e-11       1.611942008454e-11      -1.909690463281e-14 
   41       2.230171252762e-10       2.327938950779e-14      -8.220471373203e-14       0.000000000000e+00       5.043357381570e-11       1.529780014853e-11      -1.940452844806e-14 
   42       2.268424457658e-10       2.507183493214e-14      -1.322071792680e-13       0.000000000000e+00       4.789734000664e-11       1.452452051815e-11      -1.965661008951e-14 
   43       2.307319771766e-10       2.693982746912e-14      -1.857828128178e-13       0.000000000000e+00       4.553114389767e-11       1.380079571884e-11      -1.979924704899e-14 
   44       2.346872737632e-10       2.888254221400e-14      -2.427731218637e-13       0.000000000000e+00       4.331774285217e-11       1.312538433291e-11      -1.976924071146e-14 
   45       2.387075498918e-10       3.089886286569e-14      -3.030224418087e-13       0.000000000000e+00       4.123557304830e-11       1.249542559045e-11      -1.951493018772e-14 
   46       2.427966160574e-10       3.298733103552e-14      -3.665178467482e-13       0.000000000000e+00       3.928130615842e-11       1.190974201288e-11      -1.906733162270e-14 
   47       2.469573038006e-10       3.514616378855e-14      -4.332879106743e-13       0.000000000000e+00       3.745262186815e-11       1.136616708789e-11      -1.848939299018e-14 
   48       2.511891693069e-10       3.737325330376e-14      -5.033646648080e-13       0.000000000000e+00       3.574140631060e-11       1.086043875629e-11      -1.785719018202e-14 
   49       2.554882006477e-10       3.966615560679e-14      -5.767841747883e-13       0.000000000000e+00       3.413332189300e-11       1.038604978410e-11      -1.726064277748e-14 
   50       2.598491701545e-10       4.202229442158e-14      -6.535685506051e-13       0.000000000000e+00       3.261210634065e-11       9.936071189804e-12      -1.678167234888e-14 
   51       2.642741235080e-10       4.443966409757e-14      -7.336648805001e-13       0.000000000000e+00       3.117484352503e-11       9.509553159925e-12      -1.642002745176e-14 
   52       2.687656888627e-10       4.691629800805e-14      -8.169907190696e-13       0.000000000000e+00       2.982009414838e-11       9.106602948517e-12      -1.614856191791e-14 
   53       2.733244688156e-10       4.945006899077e-14      -9.034509162635e-13       0.000000000000e+00       2.854332611427e-11       8.726508245515e-12      -1.593369503979e-14 
   54       2.779488721239e-10       5.203868820394e-14      -9.929373208200e-13       0.000000000000e+00       2.733670690567e-11       8.367680398422e-12      -1.573506581217e-14 
   55       2.826364980479e-10       5.467960530061e-14      -1.085337989655e-12       0.000000000000e+00       2.619147033921e-11       8.028178449533e-12      -1.551569795407e-14 
   56       2.873890776229e-10       5.736968253219e-14      -1.180568174522e-12       0.000000000000e+00       2.510618098110e-11       7.707563768749e-12      -1.527624417313e-14 
   57       2.922084651444e-10       6.010543768147e-14      -1.278546513648e-12       0.000000000000e+00       2.408015912342e-11       7.405406699694e-12      -1.502864328867e-14 
   58       2.970950876443e-10       6.288313077103e-14      -1.379186272404e-12       0.000000000000e+00       2.311098129873e-11       7.120712704721e-12      -1.478641714864e-14 
   59       3.020478370990e-10       6.569875907448e-14      -1.482395417096e-12       0.000000000000e+00       2.219437295848e-11       6.851888215774e-12      -1.456473438214e-14 
   60       3.070639626390e-10       6.854805212779e-14      -1.588076688769e-12       0.000000000000e+00       2.132410115146e-11       6.596706485253e-12      -1.438047415194e-14 
   61       3.121403962623e-10       7.142660870362e-14      -1.696125384076e-12       0.000000000000e+00       2.049368797212e-11       6.352904624346e-12      -1.424771489475e-14 
   62       3.172783215581e-10       7.433035494810e-14      -1.806421948870e-12       0.000000000000e+00       1.970224312780e-11       6.120208573657e-12      -1.416287303376e-14 
   63       3.224794438722e-10       7.725518069317e-14      -1.918837845554e-12       0.000000000000e+00       1.894975606782e-11       5.898704129263e-12      -1.411632643954e-14 
   64       3.277445862210e-10       8.019680609308e-14      -2.033237700333e-12       0.000000000000e+00       1.823534216989e-11       5.688232021204e-12      -1.409661529041e-14 
   65       3.330736269844e-10       8.315078114006e-14      -2.149479304257e-12       0.000000000000e+00       1.755719319018e-11       5.488373791449e-12      -1.409036066321e-14 
   66       3.384654375992e-10       8.611248517994e-14      -2.267413614270e-12       0.000000000000e+00       1.691252771337e-11       5.298437671856e-12      -1.408218312421e-14 
   67       3.439178202512e-10       8.907712642786e-14      -2.386884754248e-12       0.000000000000e+00       1.629754160278e-11       5.117444462146e-12      -1.405462131988e-14 
   68       3.494283841238e-10       9.203982616803e-14      -2.507733148244e-12       0.000000000000e+00       1.570841152222e-11       4.944389439108e-12      -1.399214639587e-14 
   69       3.549975195916e-10       9.499589224721e-14      -2.629805655093e-12       0.000000000000e+00       1.514465238285e-11       4.779121276830e-12      -1.389433179633e-14 
   70       3.606259175145e-10       9.794060038277e-14      -2.752947498656e-12       0.000000000000e+00       1.460635431562e-11       4.621616667683e-12      -1.376521802661e-14 
   71       3.663136463884e-10       1.008691160332e-13      -2.876999397017e-12       0.000000000000e+00       1.409316758109e-11       4.471713112818e-12      -1.360947586212e-14 
   72       3.720601140419e-10       1.037764960797e-13      -3.001797643636e-12       0.000000000000e+00       1.360427995234e-11       4.329101859753e-12      -1.343242969174e-14 
   73       3.778640293335e-10       1.066576905075e-13      -3.127174188501e-12       0.000000000000e+00       1.313839409781e-11       4.193320839962e-12      -1.324008086130e-14 
   74       3.837233638482e-10       1.095075440877e-13      -3.252956719278e-12       0.000000000000e+00       1.269370496418e-11       4.063747606463e-12      -1.303913101710e-14 
   75       3.896353135947e-10       1.123207980583e-13      -3.378968742466e-12       0.000000000000e+00       1.226787715921e-11       3.939592271407e-12      -1.283700544929e-14 
   76       3.955969757317e-10       1.150922145669e-13      -3.505030838252e-12       0.000000000000e+00       1.185861655759e-11       3.820089991478e-12      -1.264043150577e-14 
   77       4.016076058875e-10       1.178169724785e-13      -3.630964509884e-12       0.000000000000e+00       1.146555545204e-11       3.705134558967e-12      -1.245082295076e-14 
   78       4.076667047971e-10       1.204903471353e-13      -3.756589186947e-12       0.000000000000e+00       1.108867167495e-11       3.594748054908e-12      -1.226809242166e-14 
   79       4.137733165313e-10       1.231075981302e-13      -3.881721217448e-12       0.000000000000e+00       1.072771460903e-11       3.488888628660e-12      -1.209201550521e-14 
   80       4.199260048563e-10       1.256639735051e-13      -4.006173973037e-12       0.000000000000e+00       1.038219475512e-11       3.387447527385e-12      -1.192222445157e-14 
   81       4.261228295924e-10       1.281547139503e-13      -4.129757954224e-12       0.000000000000e+00       1.005137330019e-11       3.290246125533e-12      -1.175820188829e-14 
   82       4.323613229734e-10       1.305750570029e-13      -4.252280895600e-12       0.000000000000e+00       9.734251685131e-12       3.197032954312e-12      -1.159927453437e-14 
   83       4.386384660056e-10       1.329202412457e-13      -4.373547871055e-12       0.000000000000e+00       9.429561172695e-12       3.107480731172e-12      -1.144460691425e-14 
   84       4.449511737486e-10       1.351856244735e-13      -4.493363574548e-12       0.000000000000e+00       9.136065812558e-12       3.021264694852e-12      -1.129333619240e-14 
   85       4.512978953765e-10       1.373670515004e-13      -4.611539366347e-12       0.000000000000e+00       8.853551895463e-12       2.938319038359e-12      -1.114501612930e-14 
   86       4.576772372622e-10       1.394605553090e-13      -4.727887593251e-12       0.000000000000e+00       8.581984165515e-12       2.858617738499e-12      -1.099923554111e-14 
   87       4.640874627743e-10       1.414622545283e-13      -4.842219656599e-12       0.000000000000e+00       8.321201918386e-12       2.782095449628e-12      -1.085547986635e-14 
   88       4.705264771902e-10       1.433683595483e-13      -4.954346154045e-12       0.000000000000e+00       8.070913836386e-12       2.708645899611e-12      -1.071312725165e-14 
   89       4.769918126082e-10       1.451751786342e-13      -5.064077021353e-12       0.000000000000e+00       7.830692823532e-12       2.638120285783e-12      -1.057144463754e-14 
   90       4.834806128599e-10       1.468791240403e-13      -5.171221674170e-12       0.000000000000e+00       7.599970840616e-12       2.570325670904e-12      -1.042958384430e-14 
   91       4.899896184229e-10       1.484767181246e-13      -5.275589149815e-12       0.000000000000e+00       7.378033740279e-12       2.505023379118e-12      -1.028657765767e-14 
   92       4.965151513330e-10       1.499645994627e-13      -5.376988249062e-12       0.000000000000e+00       7.164016102076e-12       2.441927391912e-12      -1.014133591471e-14 
