# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.241560236173e-10       5.188736278515e-15       3.205535429472e-13       0.000000000000e+00       6.926911470231e-09       7.879713394709e-10      -1.990098801017e-12 
    3       1.962149625337e-10       5.959829236297e-15       3.949284483027e-13       0.000000000000e+00       4.306073549735e-09       5.441426678192e-10      -1.407023601979e-12 
    4       1.754132537590e-10       4.490190260953e-15       3.784007427021e-13       0.000000000000e+00       3.018109539652e-09       4.054456045164e-10      -8.070329738112e-13 
    5       1.607165662020e-10       2.607714399864e-15       3.219706398319e-13       0.000000000000e+00       2.265841520652e-09       3.166840583081e-10      -3.436224310299e-13 
    6       1.504546857241e-10       1.348203764765e-15       2.564591322705e-13       0.000000000000e+00       1.777244865233e-09       2.555332187367e-10      -4.583218851212e-14 
    7       1.433638835214e-10       7.805395953801e-16       1.992083942886e-13       0.000000000000e+00       1.438024286690e-09       2.113237539826e-10       1.032352491062e-13 
    8       1.384561863122e-10       5.703926791546e-16       1.573937909245e-13       0.000000000000e+00       1.191274354261e-09       1.781551343994e-10       1.419533874846e-13 
    9       1.351024052105e-10       4.595387629556e-16       1.320235408552e-13       0.000000000000e+00       1.005363109212e-09       1.525118101318e-10       1.149085611224e-13 
   10       1.329137607377e-10       3.731506909086e-16       1.205919574669e-13       0.000000000000e+00       8.611695217647e-10       1.322145803224e-10       6.197505339110e-14 
   11       1.315998412579e-10       3.203772145113e-16       1.192107068592e-13       0.000000000000e+00       7.372336048189e-10       1.164211843809e-10       1.248457162150e-14 
   12       1.309184036494e-10       3.052317978230e-16       1.240879885060e-13       0.000000000000e+00       6.455436761364e-10       1.026773233509e-10      -2.036365293364e-14 
   13       1.307686023729e-10       3.151179183588e-16       1.321554697327e-13       0.000000000000e+00       5.700512685808e-10       9.133183885716e-11      -3.228843119991e-14 
   14       1.310184036144e-10       3.417337227895e-16       1.413186460268e-13       0.000000000000e+00       5.070805811222e-10       8.175993595334e-11      -2.820578197438e-14 
   15       1.315731041088e-10       3.879768665503e-16       1.506586148531e-13       0.000000000000e+00       4.539492125988e-10       7.345105683141e-11      -1.662446135654e-14 
   16       1.324258390954e-10       4.589323659685e-16       1.601881269293e-13       0.000000000000e+00       4.086719205589e-10       6.638776595950e-11      -4.951084763232e-15 
   17       1.335401655551e-10       5.552770139763e-16       1.700899121630e-13       0.000000000000e+00       3.697503631488e-10       6.031551082925e-11       1.855734291007e-15 
   18       1.348081135995e-10       6.749883772139e-16       1.806398163068e-13       0.000000000000e+00       3.359084494968e-10       5.499874216760e-11       2.335482319590e-15 
   19       1.362437500766e-10       8.176790888299e-16       1.918770885252e-13       0.000000000000e+00       3.066191829437e-10       5.036042035457e-11      -1.979270101641e-15 
   20       1.378336078111e-10       9.829639614397e-16       2.036321881925e-13       0.000000000000e+00       2.807839458003e-10       4.624637713024e-11      -8.129637997042e-15 
   21       1.395673960964e-10       1.170572386562e-15       2.154538583100e-13       0.000000000000e+00       2.580089692841e-10       4.262126227669e-11      -1.363937155647e-14 
   22       1.413981444781e-10       1.380203777364e-15       2.267314013972e-13       0.000000000000e+00       2.377572748238e-10       3.942215719953e-11      -1.623913242290e-14 
   23       1.433321784003e-10       1.613007761401e-15       2.370794918559e-13       0.000000000000e+00       2.197578484723e-10       3.657057536375e-11      -1.587840837955e-14 
   24       1.453636176369e-10       1.870813229365e-15       2.461898599274e-13       0.000000000000e+00       2.036032718675e-10       3.395377488030e-11      -1.350534788447e-14 
   25       1.474772459841e-10       2.156193885800e-15       2.539386304489e-13       0.000000000000e+00       1.891091429290e-10       3.156536175769e-11      -1.045003160438e-14 
   26       1.496406412206e-10       2.471891227877e-15       2.603184423556e-13       0.000000000000e+00       1.760184949913e-10       2.940957241391e-11      -8.198270066050e-15 
   27       1.518674381913e-10       2.819392554079e-15       2.655228594185e-13       0.000000000000e+00       1.641774644712e-10       2.747232590090e-11      -7.231010549852e-15 
   28       1.541717465295e-10       3.199761484747e-15       2.697960458275e-13       0.000000000000e+00       1.533848859642e-10       2.571998508138e-11      -7.605859536400e-15 
   29       1.565563369568e-10       3.614280449658e-15       2.730924050698e-13       0.000000000000e+00       1.435875492086e-10       2.413871842635e-11      -8.864912753713e-15 
   30       1.590030567344e-10       4.064240373981e-15       2.752602439181e-13       0.000000000000e+00       1.346824074982e-10       2.270352313287e-11      -1.023628683555e-14 
   31       1.614812854145e-10       4.550866962530e-15       2.761231076828e-13       0.000000000000e+00       1.264905132877e-10       2.137665623411e-11      -1.092460628791e-14 
   32       1.639950685412e-10       5.075378420775e-15       2.755008194202e-13       0.000000000000e+00       1.189707805647e-10       2.015029690672e-11      -1.085971311219e-14 
   33       1.665506429735e-10       5.638937338358e-15       2.731923117683e-13       0.000000000000e+00       1.120710741319e-10       1.901736980010e-11      -1.022933239127e-14 
   34       1.691462101420e-10       6.242623921070e-15       2.690172427207e-13       0.000000000000e+00       1.056961253753e-10       1.796427882657e-11      -9.281320396670e-15 
   35       1.717837216137e-10       6.887418155578e-15       2.629870267078e-13       0.000000000000e+00       9.981395291544e-11       1.698803558110e-11      -8.288569635086e-15 
   36       1.744592344104e-10       7.574199583058e-15       2.551961046748e-13       0.000000000000e+00       9.437798819211e-11       1.608377652398e-11      -7.580144747429e-15 
   37       1.771643832561e-10       8.303809855281e-15       2.457425515901e-13       0.000000000000e+00       8.931825142649e-11       1.524275035130e-11      -7.455082073993e-15 
   38       1.799057770122e-10       9.077275496095e-15       2.346010275712e-13       0.000000000000e+00       8.462208399006e-11       1.446317599021e-11      -7.838952863924e-15 
   39       1.826907228291e-10       9.895652915038e-15       2.217088850059e-13       0.000000000000e+00       8.027499116547e-11       1.374214369799e-11      -8.512267313525e-15 
   40       1.855212770295e-10       1.075996683324e-14       2.069995648796e-13       0.000000000000e+00       7.623607784596e-11       1.307220396278e-11      -9.197469567908e-15 
   41       1.883954645279e-10       1.167113987492e-14       1.904050316356e-13       0.000000000000e+00       7.245236741075e-11       1.244390686083e-11      -9.633137291819e-15 
   42       1.913128380650e-10       1.262975750664e-14       1.718651972108e-13       0.000000000000e+00       6.891290587100e-11       1.185536124853e-11      -9.834884096275e-15 
   43       1.942697319627e-10       1.363622396568e-14       1.513207483268e-13       0.000000000000e+00       6.560839049695e-11       1.130512440510e-11      -9.912910723046e-15 
   44       1.972571476039e-10       1.469081834103e-14       1.287102121141e-13       0.000000000000e+00       6.251492478996e-11       1.078934860135e-11      -1.000277545365e-14 
   45       2.002648880132e-10       1.579374698028e-14       1.039751214208e-13       0.000000000000e+00       5.960257946355e-11       1.030319957143e-11      -1.023141026555e-14 
   46       2.032965380580e-10       1.694533423965e-14       7.707801960634e-14       0.000000000000e+00       5.686686601552e-11       9.846070548520e-12      -1.059947644550e-14 
   47       2.063581669300e-10       1.814587804412e-14       4.798935670528e-14       0.000000000000e+00       5.430469566689e-11       9.417600075780e-12      -1.106642029577e-14 
   48       2.094539170171e-10       1.939559328810e-14       1.668253797894e-14       0.000000000000e+00       5.190488657438e-11       9.016099798044e-12      -1.158240885654e-14 
   49       2.125858011249e-10       2.069460891638e-14      -1.686604551696e-14       0.000000000000e+00       4.964756165462e-11       8.638455019417e-12      -1.208780341618e-14 
