# Matter power spectrum P(k) at redshift z=0
# for k=4.46182e-06 to 1.20333 h/Mpc,
# number of wavenumbers equal to 744
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.389198907529e-03       1.178284787702e+05 
       1.417935846106e-03       1.196356634642e+05 
       1.447037749827e-03       1.214433158339e+05 
       1.476497629174e-03       1.232503771377e+05 
       1.506308318810e-03       1.250557888548e+05 
       1.536462507153e-03       1.268585119058e+05 
       1.566952764997e-03       1.286575173762e+05 
       1.597771572986e-03       1.304518331665e+05 
       1.628911347807e-03       1.322404610919e+05 
       1.660364466978e-03       1.340224821344e+05 
       1.692123292142e-03       1.357969363697e+05 
       1.724180190805e-03       1.375630483477e+05 
       1.756527556480e-03       1.393198379800e+05 
       1.789157827217e-03       1.410665122131e+05 
       1.822063502519e-03       1.428023054675e+05 
       1.855237158678e-03       1.445263908277e+05 
       1.888671462551e-03       1.462381483645e+05 
       1.922359183830e-03       1.479367926972e+05 
       1.956293205871e-03       1.496216961256e+05 
       1.990466535137e-03       1.512922001444e+05 
       2.024872309331e-03       1.529464932222e+05 
       2.059503804310e-03       1.545827947133e+05 
       2.094354439830e-03       1.562057374434e+05 
       2.129417784238e-03       1.578119402557e+05 
       2.164687558165e-03       1.594008677135e+05 
       2.200157637313e-03       1.609735122359e+05 
       2.235822054415e-03       1.625281809364e+05 
       2.271675000438e-03       1.640645372719e+05 
       2.307710825107e-03       1.655821493902e+05 
       2.343924036817e-03       1.670813444566e+05 
       2.380309302008e-03       1.685619102257e+05 
       2.416861444041e-03       1.700224731714e+05 
       2.453575441671e-03       1.714627929132e+05 
       2.490446427129e-03       1.728826557125e+05 
       2.527469683904e-03       1.742828117914e+05 
       2.564640644229e-03       1.756621429531e+05 
       2.601954886356e-03       1.770196470228e+05 
       2.639408131626e-03       1.783602516899e+05 
       2.676996241379e-03       1.796779248323e+05 
       2.714715213748e-03       1.809744407380e+05 
       2.752561180344e-03       1.822489996281e+05 
       2.790530402873e-03       1.835034240572e+05 
       2.828619269708e-03       1.847352227756e+05 
       2.866824292419e-03       1.859465655395e+05 
       2.905142102308e-03       1.871362455198e+05 
       2.943569446931e-03       1.883040329571e+05 
       2.982103186653e-03       1.894499649921e+05 
       3.020740291223e-03       1.905748235974e+05 
       3.059477836393e-03       1.916771094132e+05 
       3.098313000585e-03       1.927583669190e+05 
       3.137243061616e-03       1.938178464255e+05 
       3.176265393481e-03       1.948560572194e+05 
       3.215377463213e-03       1.958744522074e+05 
       3.254576827804e-03       1.968689764931e+05 
       3.293861131208e-03       1.978436583963e+05 
       3.333228101423e-03       1.987960765277e+05 
       3.372675547646e-03       1.997292627112e+05 
       3.412201357514e-03       2.006396328872e+05 
       3.451803494431e-03       2.015301019807e+05 
       3.491479994963e-03       2.023989495089e+05 
       3.531228966333e-03       2.032468944891e+05 
       3.571048583982e-03       2.040744262266e+05 
       3.610937089219e-03       2.048806478094e+05 
       3.650892786954e-03       2.056668188595e+05 
       3.690914043494e-03       2.064318931339e+05 
       3.730999284439e-03       2.071779980164e+05 
       3.771146992633e-03       2.079037071551e+05 
       3.811355706200e-03       2.086093090094e+05 
       3.851624016653e-03       2.092956090564e+05 
       3.891950567067e-03       2.099603316560e+05 
       3.932334050326e-03       2.106077173069e+05 
       3.972773207434e-03       2.112329902045e+05 
       4.013266825892e-03       2.118402849435e+05 
       4.053813738141e-03       2.124298311488e+05 
       4.094412820057e-03       2.129972764992e+05 
       4.135062989516e-03       2.135473719690e+05 
       4.175763205009e-03       2.140797665049e+05 
       4.216512464316e-03       2.145910310147e+05 
       4.257309803229e-03       2.150852802034e+05 
       4.298154294331e-03       2.155601369880e+05 
       4.339045045826e-03       2.160193228577e+05 
       4.379981200409e-03       2.164583841315e+05 
       4.420961934194e-03       2.168813660379e+05 
       4.461986455674e-03       2.172841449491e+05 
       4.503054004740e-03       2.176698648176e+05 
       4.544163851722e-03       2.180409750898e+05 
       4.585315296488e-03       2.183933310160e+05 
       4.626507667572e-03       2.187267288696e+05 
       4.667740321341e-03       2.190446593392e+05 
       4.709012641200e-03       2.193472781335e+05 
       4.750324036828e-03       2.196322883577e+05 
       4.791673943451e-03       2.198991192555e+05 
       4.833061821144e-03       2.201518450524e+05 
       4.874487154168e-03       2.203805551334e+05 
       4.915949450331e-03       2.206072084667e+05 
       4.957448240383e-03       2.208130538001e+05 
       4.998983077437e-03       2.209934890209e+05 
       5.040553536414e-03       2.211752070557e+05 
       5.082159213520e-03       2.213249596807e+05 
       5.123799725741e-03       2.214676414532e+05 
       5.165474710366e-03       2.216028149742e+05 
       5.207183824535e-03       2.217174000223e+05 
       5.248926744800e-03       2.218077696336e+05 
       5.290703166722e-03       2.218906917420e+05 
       5.332512804475e-03       2.219608474246e+05 
       5.374355390481e-03       2.220259334629e+05 
       5.416230675057e-03       2.220680872727e+05 
       5.458138426085e-03       2.220874478907e+05 
       5.500078428697e-03       2.221105889567e+05 
       5.542050484983e-03       2.221116670543e+05 
       5.584054413712e-03       2.220994856208e+05 
       5.626090050070e-03       2.220741181082e+05 
       5.668157245414e-03       2.220357151163e+05 
       5.710255867046e-03       2.219833509775e+05 
       5.752385797995e-03       2.219202290969e+05 
       5.794546936821e-03       2.218375209848e+05 
       5.836739197428e-03       2.217558591438e+05 
       5.878962508895e-03       2.216538136574e+05 
       5.921216815319e-03       2.215420539790e+05 
       5.963502075671e-03       2.214101934362e+05 
       6.005818263667e-03       2.212811528645e+05 
       6.048165367648e-03       2.211255018613e+05 
       6.090543390480e-03       2.209654829973e+05 
       6.132952349455e-03       2.207948427943e+05 
       6.175392276217e-03       2.206195087940e+05 
       6.217863216692e-03       2.204290019767e+05 
       6.260365231027e-03       2.202247935237e+05 
       6.302898393550e-03       2.200042094518e+05 
       6.345462792735e-03       2.197782026957e+05 
       6.388058531177e-03       2.195531974712e+05 
       6.430685725582e-03       2.193070637240e+05 
       6.473344506767e-03       2.190532109021e+05 
       6.516035019669e-03       2.187796175197e+05 
       6.558757423367e-03       2.185142162842e+05 
       6.601511891111e-03       2.182207894134e+05 
       6.644298610367e-03       2.179368090357e+05 
       6.687117782872e-03       2.176222907410e+05 
       6.729969624688e-03       2.173213770158e+05 
       6.772854366289e-03       2.169905786937e+05 
       6.815772252632e-03       2.166689155478e+05 
       6.858723543262e-03       2.163223720114e+05 
       6.901708512414e-03       2.159859649447e+05 
       6.944727449126e-03       2.156197303795e+05 
       6.987780657369e-03       2.152597145550e+05 
       7.030868456185e-03       2.148920303217e+05 
       7.073991179832e-03       2.145148846673e+05 
       7.117149177944e-03       2.141271320259e+05 
       7.160342815703e-03       2.137315235534e+05 
       7.203572474016e-03       2.133280681597e+05 
       7.246838549711e-03       2.129106228933e+05 
       7.290141455737e-03       2.124920492923e+05 
       7.333481621382e-03       2.120746854408e+05 
       7.376859492499e-03       2.116435761573e+05 
       7.420275531741e-03       2.112045878597e+05 
       7.463730218817e-03       2.107519024021e+05 
       7.507224050753e-03       2.102964262288e+05 
       7.550757542164e-03       2.098374463568e+05 
       7.594331225548e-03       2.093721867316e+05 
       7.637945651585e-03       2.089025251338e+05 
       7.681601389448e-03       2.084340489319e+05 
       7.725299027138e-03       2.079395639544e+05 
       7.769039171823e-03       2.074498612911e+05 
       7.812822450193e-03       2.069678991684e+05 
       7.856649508838e-03       2.064536629480e+05 
       7.900521014625e-03       2.059493784742e+05 
       7.944437655109e-03       2.054354441979e+05 
       7.988400138946e-03       2.049196266282e+05 
       8.032409196332e-03       2.043963821641e+05 
       8.076465579448e-03       2.038693440143e+05 
       8.120570062936e-03       2.033356722143e+05 
       8.164723444379e-03       2.028083686596e+05 
       8.208926544815e-03       2.022572216064e+05 
       8.253180209250e-03       2.017107406038e+05 
       8.297485307215e-03       2.011583653515e+05 
       8.341842733320e-03       2.006040974079e+05 
       8.386253407847e-03       2.000435987253e+05 
       8.430718277352e-03       1.994905739172e+05 
       8.475238315298e-03       1.989211198428e+05 
       8.519814522711e-03       1.983495586696e+05 
       8.564447928852e-03       1.977633179958e+05 
       8.609139591923e-03       1.971836072556e+05 
       8.653890599797e-03       1.966089851962e+05 
       8.698702070770e-03       1.960130625907e+05 
       8.743575154348e-03       1.954216280629e+05 
       8.788511032060e-03       1.948280922433e+05 
       8.833510918299e-03       1.942317295014e+05 
       8.878576061198e-03       1.936302080630e+05 
       8.923707743536e-03       1.930375686199e+05 
       8.968907283682e-03       1.924209860349e+05 
       9.014176036569e-03       1.918168034575e+05 
       9.059515394709e-03       1.911988724529e+05 
       9.104926789243e-03       1.905825667889e+05 
       9.150411691034e-03       1.899648877798e+05 
       9.195971611803e-03       1.893514705388e+05 
       9.241608105300e-03       1.887284454152e+05 
       9.287322768533e-03       1.881020939325e+05 
       9.333117243032e-03       1.874746945150e+05 
       9.378993216172e-03       1.868395786461e+05 
       9.424952422542e-03       1.862078945541e+05 
       9.470996645368e-03       1.855741447186e+05 
       9.517127717999e-03       1.849380345235e+05 
       9.563347525443e-03       1.843058967010e+05 
       9.609658005968e-03       1.836707502784e+05 
       9.656061152772e-03       1.830196510787e+05 
       9.702559015714e-03       1.823859348894e+05 
       9.749153703122e-03       1.817421177478e+05 
       9.795847383668e-03       1.810951275310e+05 
       9.842642288328e-03       1.804420748472e+05 
       9.889540712422e-03       1.797983150436e+05 
       9.936545017733e-03       1.791470258789e+05 
       9.983657634729e-03       1.784922133758e+05 
       1.003088106487e-02       1.778424412509e+05 
       1.007821788300e-02       1.771890848556e+05 
       1.012567073989e-02       1.765334649578e+05 
       1.017324236485e-02       1.758738646178e+05 
       1.022093556843e-02       1.752170954272e+05 
       1.026875324536e-02       1.745575591243e+05 
       1.031669837744e-02       1.738997251322e+05 
       1.036477403674e-02       1.732395678285e+05 
       1.041298338884e-02       1.725793940359e+05 
       1.046132969622e-02       1.719180678874e+05 
       1.050981632187e-02       1.712605868448e+05 
       1.055844673301e-02       1.705940853175e+05 
       1.060722450502e-02       1.699352456249e+05 
       1.065615332551e-02       1.692670812341e+05 
       1.070523699867e-02       1.686031544837e+05 
       1.075447944975e-02       1.679440832794e+05 
       1.080388472977e-02       1.672746337331e+05 
       1.085345702053e-02       1.666131826486e+05 
       1.090320063978e-02       1.659448106618e+05 
       1.095312004673e-02       1.652764470823e+05 
       1.100321984776e-02       1.646136345636e+05 
       1.105350480249e-02       1.639467965522e+05 
       1.110397983015e-02       1.632801622251e+05 
       1.115465001626e-02       1.626162004244e+05 
       1.120552061967e-02       1.619501235323e+05 
       1.125659708002e-02       1.612874480946e+05 
       1.130788502552e-02       1.606154176747e+05 
       1.135939028127e-02       1.599521459604e+05 
       1.141111887789e-02       1.592827910591e+05 
       1.146307706081e-02       1.586190673145e+05 
       1.151527129989e-02       1.579551657706e+05 
       1.156770829979e-02       1.572893842076e+05 
       1.162039501075e-02       1.566263700998e+05 
       1.167333864015e-02       1.559564534820e+05 
       1.172654666467e-02       1.552932841963e+05 
       1.178002684317e-02       1.546286946440e+05 
       1.183378723041e-02       1.539642120798e+05 
       1.188783619157e-02       1.532972590131e+05 
       1.194218241765e-02       1.526327298824e+05 
       1.199683494187e-02       1.519685151606e+05 
       1.205180315710e-02       1.513114571459e+05 
       1.210709683441e-02       1.506441769993e+05 
       1.216272614279e-02       1.499790851465e+05 
       1.221870167023e-02       1.493187130740e+05 
       1.227503444618e-02       1.486553550690e+05 
       1.233173596548e-02       1.479969760485e+05 
       1.238881821402e-02       1.473363747526e+05 
       1.244629369606e-02       1.466690965680e+05 
       1.250417546362e-02       1.460079408679e+05 
       1.256247714781e-02       1.453485032196e+05 
       1.262121299254e-02       1.446916290552e+05 
       1.268039789061e-02       1.440274805278e+05 
       1.274004742257e-02       1.433678234132e+05 
       1.280017789842e-02       1.427070339385e+05 
       1.286080640256e-02       1.420448085034e+05 
       1.292195084218e-02       1.413855292580e+05 
       1.298362999954e-02       1.407272022240e+05 
       1.304586358829e-02       1.400718039076e+05 
       1.310867231453e-02       1.394089002845e+05 
       1.317207794276e-02       1.387529773615e+05 
       1.323610336743e-02       1.380936533990e+05 
       1.330077269059e-02       1.374334751308e+05 
       1.336611130615e-02       1.367698212863e+05 
       1.343214599173e-02       1.361146820681e+05 
       1.349890500851e-02       1.354550118918e+05 
       1.356641821035e-02       1.347929040013e+05 
       1.363471716284e-02       1.341325164671e+05 
       1.370383527371e-02       1.334719726882e+05 
       1.377380793564e-02       1.328143340151e+05 
       1.384467268299e-02       1.321484078320e+05 
       1.391646936419e-02       1.314918118157e+05 
       1.398924033154e-02       1.308290174314e+05 
       1.406303065054e-02       1.301633241724e+05 
       1.413788833137e-02       1.294993060866e+05 
       1.421386458508e-02       1.288341332311e+05 
       1.429101410790e-02       1.281669135555e+05 
       1.436939539723e-02       1.275023847421e+05 
       1.444907110377e-02       1.268362048943e+05 
       1.453010842452e-02       1.261647400549e+05 
       1.461257954266e-02       1.254921356306e+05 
       1.469656212081e-02       1.248191336321e+05 
       1.478213985568e-02       1.241448882415e+05 
       1.486940310324e-02       1.234710800795e+05 
       1.495844958517e-02       1.227912018225e+05 
       1.504938518954e-02       1.221118304478e+05 
       1.514232488057e-02       1.214293154356e+05 
       1.523739373572e-02       1.207449943789e+05 
       1.533472813126e-02       1.200558861922e+05 
       1.543447710214e-02       1.193616906850e+05 
       1.553680390686e-02       1.186644291974e+05 
       1.564188783456e-02       1.179661813553e+05 
       1.574992629926e-02       1.172617814651e+05 
       1.586113727613e-02       1.165556762203e+05 
       1.597576214658e-02       1.158395287960e+05 
       1.609406903421e-02       1.151158635546e+05 
       1.621635673291e-02       1.143950023921e+05 
       1.634295935205e-02       1.136650431241e+05 
       1.647425183448e-02       1.129258486317e+05 
       1.661065654131e-02       1.121757635038e+05 
       1.675265114678e-02       1.114224680477e+05 
       1.690077814887e-02       1.106516249228e+05 
       1.705565638107e-02       1.098790049029e+05 
       1.721799501199e-02       1.090817597481e+05 
       1.738861064772e-02       1.082831375718e+05 
       1.756844831245e-02       1.074647352593e+05 
       1.775860727996e-02       1.066247966716e+05 
       1.796037296389e-02       1.057753852562e+05 
       1.817525633730e-02       1.048913019869e+05 
       1.840504261155e-02       1.039883273158e+05 
       1.865185107962e-02       1.030424367311e+05 
       1.891820794417e-02       1.020645378662e+05 
       1.920713324179e-02       1.010400809009e+05 
       1.952224093324e-02       9.995993596018e+04 
       1.986784654193e-02       9.881007105739e+04 
       2.024906714763e-02       9.757234484545e+04 
       2.067188072286e-02       9.621126486990e+04 
       2.114308209827e-02       9.470974071578e+04 
       2.167003141896e-02       9.301859234499e+04 
       2.226005305168e-02       9.108349733870e+04 
       2.291935847069e-02       8.883926993713e+04 
       2.365152756786e-02       8.622071637738e+04 
       2.445594941558e-02       8.318778030199e+04 
       2.532702077437e-02       7.972406606345e+04 
       2.625482971472e-02       7.587676392602e+04 
       2.722722486782e-02       7.174247831295e+04 
       2.823223896448e-02       6.747664313960e+04 
       2.925977677410e-02       6.324804003089e+04 
       3.030221628940e-02       5.921200000526e+04 
       3.135422941192e-02       5.550085384242e+04 
       3.241227848597e-02       5.219763336903e+04 
       3.347409148433e-02       4.935160504120e+04 
       3.453823934527e-02       4.696393269301e+04 
       3.560383453864e-02       4.500368098601e+04 
       3.667032987363e-02       4.341333461946e+04 
       3.773738924164e-02       4.211738630520e+04 
       3.880480642305e-02       4.103069844980e+04 
       3.987245476515e-02       4.006748405176e+04 
       4.094025624218e-02       3.914447908356e+04 
       4.200816252197e-02       3.819392169819e+04 
       4.307614341108e-02       3.716047216606e+04 
       4.414417981294e-02       3.601969382520e+04 
       4.521225943853e-02       3.476255830793e+04 
       4.628037419314e-02       3.340572373936e+04 
       4.734851858293e-02       3.197344653602e+04 
       4.841668874189e-02       3.051195569154e+04 
       4.948488183609e-02       2.906538148234e+04 
       5.055309569771e-02       2.767162467209e+04 
       5.162132859895e-02       2.637453342448e+04 
       5.268957911136e-02       2.519483906271e+04 
       5.375784601735e-02       2.415568036798e+04 
       5.482612825383e-02       2.325685131301e+04 
       5.589442487545e-02       2.249417735992e+04 
       5.696273503021e-02       2.185379521380e+04 
       5.803105794265e-02       2.131469872282e+04 
       5.909939290194e-02       2.085312651124e+04 
       6.016773925306e-02       2.044245488352e+04 
       6.123609639008e-02       2.005616895653e+04 
       6.230446375076e-02       1.967370456718e+04 
       6.337284081217e-02       1.927152218173e+04 
       6.444122708701e-02       1.883632315255e+04 
       6.550962212041e-02       1.836247167028e+04 
       6.657802548714e-02       1.784751852820e+04 
       6.764643678922e-02       1.730150841500e+04 
       6.871485565364e-02       1.673493165984e+04 
       6.978328173048e-02       1.616215561871e+04 
       7.085171469109e-02       1.559852603959e+04 
       7.192015422652e-02       1.505466357652e+04 
       7.298860004602e-02       1.454101667051e+04 
       7.405705187574e-02       1.406753539238e+04 
       7.512550945754e-02       1.363792653757e+04 
       7.619397254782e-02       1.325252510275e+04 
       7.726244091656e-02       1.291174750872e+04 
       7.833091434637e-02       1.261161643249e+04 
       7.939939263164e-02       1.234573872502e+04 
       8.046787557773e-02       1.210717903767e+04 
       8.153636300027e-02       1.188585087326e+04 
       8.260485472450e-02       1.167316644057e+04 
       8.367335058462e-02       1.146339667722e+04 
       8.474185042325e-02       1.124970592463e+04 
       8.581035409089e-02       1.102799706497e+04 
       8.687886144544e-02       1.079697485365e+04 
       8.794737235176e-02       1.055478479803e+04 
       8.901588668119e-02       1.030423292186e+04 
       9.008440431126e-02       1.004773622794e+04 
       9.115292512524e-02       9.788868687458e+03 
       9.222144901185e-02       9.532076359525e+03 
       9.328997586493e-02       9.282208155545e+03 
       9.435850558316e-02       9.042023196833e+03 
       9.542703806979e-02       8.814759144290e+03 
       9.649557323235e-02       8.603614879241e+03 
       9.756411098247e-02       8.408494146512e+03 
       9.863265123562e-02       8.229392016665e+03 
       9.970119391090e-02       8.064376000331e+03 
       1.007697389309e-01       7.911783359972e+03 
       1.018382862214e-01       7.769793790860e+03 
       1.029068357113e-01       7.634313706203e+03 
       1.039753873325e-01       7.504556194060e+03 
       1.050439410197e-01       7.377450411666e+03 
       1.061124967100e-01       7.251053640638e+03 
       1.071810543434e-01       7.123716799582e+03 
       1.082496138620e-01       6.994510773897e+03 
       1.093181752103e-01       6.863089673218e+03 
       1.103867383349e-01       6.729955072733e+03 
       1.114553031844e-01       6.596122340957e+03 
       1.125238697095e-01       6.461698014873e+03 
       1.135924378627e-01       6.329080216354e+03 
       1.146610075983e-01       6.199631703461e+03 
       1.157295788722e-01       6.072984532313e+03 
       1.167981516420e-01       5.951383085889e+03 
       1.178667258670e-01       5.835106383097e+03 
       1.189353015076e-01       5.724425631248e+03 
       1.200038785259e-01       5.619732356710e+03 
       1.210724568852e-01       5.520608226156e+03 
       1.221410365503e-01       5.426724018555e+03 
       1.232096174870e-01       5.337631991706e+03 
       1.242781996624e-01       5.251305624821e+03 
       1.253467830446e-01       5.167984895860e+03 
       1.264153676030e-01       5.086417613358e+03 
       1.274839533078e-01       5.006079627646e+03 
       1.285525401304e-01       4.926850556914e+03 
       1.296211280429e-01       4.847460819227e+03 
       1.306897170185e-01       4.768656527517e+03 
       1.317583070313e-01       4.690194488335e+03 
       1.328268980562e-01       4.612094212888e+03 
       1.338954900688e-01       4.534553823431e+03 
       1.349640830455e-01       4.457909322196e+03 
       1.360326769636e-01       4.382560762708e+03 
       1.371012718009e-01       4.308763059932e+03 
       1.381698675361e-01       4.236962260656e+03 
       1.392384641485e-01       4.167334124367e+03 
       1.403070616178e-01       4.099949108046e+03 
       1.413756599245e-01       4.034795963748e+03 
       1.424442590499e-01       3.971820447118e+03 
       1.435128589755e-01       3.910924268711e+03 
       1.445814596834e-01       3.851997718480e+03 
       1.456500611566e-01       3.794896954009e+03 
       1.467186633780e-01       3.739437573648e+03 
       1.477872663315e-01       3.685388360004e+03 
       1.488558700013e-01       3.632493226218e+03 
       1.499244743719e-01       3.580506111790e+03 
       1.509930794285e-01       3.529228182607e+03 
       1.520616851565e-01       3.478585965219e+03 
       1.531302915418e-01       3.428436309442e+03 
       1.541988985708e-01       3.378876059532e+03 
       1.552675062300e-01       3.329941744771e+03 
       1.563361145066e-01       3.281645036319e+03 
       1.574047233878e-01       3.234015264983e+03 
       1.584733328615e-01       3.187177132743e+03 
       1.595419429156e-01       3.141172166623e+03 
       1.606105535386e-01       3.096095424926e+03 
       1.616791647192e-01       3.052050041840e+03 
       1.627477764462e-01       3.009122282596e+03 
       1.638163887091e-01       2.967343972893e+03 
       1.648850014973e-01       2.926696843534e+03 
       1.659536148007e-01       2.887111211770e+03 
       1.670222286093e-01       2.848487777513e+03 
       1.680908429135e-01       2.810726173462e+03 
       1.691594577039e-01       2.773739574903e+03 
       1.702280729712e-01       2.737468577310e+03 
       1.712966887066e-01       2.701848715133e+03 
       1.723653049013e-01       2.666835935611e+03 
       1.734339215467e-01       2.632385719368e+03 
       1.745025386346e-01       2.598378654371e+03 
       1.755711561569e-01       2.564832941111e+03 
       1.766397741056e-01       2.531713457239e+03 
       1.777083924731e-01       2.499041114810e+03 
       1.787770112518e-01       2.467034890115e+03 
       1.798456304343e-01       2.435213503243e+03 
       1.809142500135e-01       2.404131340155e+03 
       1.819828699824e-01       2.373641756790e+03 
       1.830514903342e-01       2.343730262287e+03 
       1.841201110621e-01       2.314378370270e+03 
       1.851887321596e-01       2.285575725497e+03 
       1.862573536203e-01       2.257317738848e+03 
       1.873259754381e-01       2.229624506296e+03 
       1.883945976067e-01       2.202477279286e+03 
       1.894632201203e-01       2.175869966956e+03 
       1.905318429731e-01       2.149769623490e+03 
       1.916004661593e-01       2.124133467897e+03 
       1.926690896734e-01       2.098917964461e+03 
       1.937377135099e-01       2.074090837721e+03 
       1.948063376636e-01       2.049638655868e+03 
       1.958749621292e-01       2.025560126221e+03 
       1.969435869016e-01       2.001857575107e+03 
       1.980122119758e-01       1.978525538133e+03 
       1.990808373470e-01       1.955550346121e+03 
       2.001494630105e-01       1.932912737413e+03 
       2.012180889615e-01       1.910596314524e+03 
       2.022867151954e-01       1.888596825231e+03 
       2.033553417078e-01       1.866923955300e+03 
       2.044239684944e-01       1.845597039641e+03 
