# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       4.974352901215e-10       7.594473068797e-15       2.786034462585e-13       0.000000000000e+00       4.159465702181e-09       1.167951698661e-09      -1.984066754942e-12 
    3       3.919970364039e-10       5.917478616164e-15       4.714036283238e-13       0.000000000000e+00       2.674428677904e-09       7.970904649064e-10      -8.957190300723e-13 
    4       3.232508318759e-10       3.017750216815e-15       4.568246405617e-13       0.000000000000e+00       1.912706657821e-09       5.882578870046e-10      -1.197529806805e-13 
    5       2.772558872057e-10       1.452026770741e-15       3.580297530830e-13       0.000000000000e+00       1.455895049875e-09       4.561907556696e-10       2.221947079300e-13 
    6       2.455274764426e-10       8.413765252198e-16       2.570785347298e-13       0.000000000000e+00       1.153733652155e-09       3.661225253420e-10       2.679473461467e-13 
    7       2.229914349084e-10       5.597522587454e-16       1.908228106987e-13       0.000000000000e+00       9.409601432105e-10       3.013401412915e-10       1.891615253003e-13 
    8       2.065616425327e-10       4.036500873327e-16       1.617375530554e-13       0.000000000000e+00       7.842331462284e-10       2.527428905738e-10       1.030259180072e-13 
    9       1.943796576761e-10       3.343641384766e-16       1.563360136718e-13       0.000000000000e+00       6.647704677999e-10       2.151032914224e-10       5.469896914155e-14 
   10       1.853386905486e-10       3.265097204094e-16       1.602637826774e-13       0.000000000000e+00       5.712333091802e-10       1.853090702912e-10       3.992331718101e-14 
   11       1.787018456646e-10       3.633583978124e-16       1.657896921948e-13       0.000000000000e+00       4.955679402587e-10       1.623379178398e-10       3.875443343837e-14 
   12       1.738635321747e-10       4.391741949437e-16       1.721351068578e-13       0.000000000000e+00       4.348502248952e-10       1.425523152670e-10       3.440384174418e-14 
   13       1.703661527149e-10       5.531801843115e-16       1.810856874646e-13       0.000000000000e+00       3.846174038457e-10       1.261330905132e-10       2.527382725042e-14 
   14       1.679343480283e-10       7.056753000886e-16       1.934683013777e-13       0.000000000000e+00       3.425338537745e-10       1.123267320104e-10       1.533311325430e-14 
   15       1.664183060454e-10       8.953471113696e-16       2.083837301758e-13       0.000000000000e+00       3.068929117686e-10       1.005964992225e-10       8.474774985181e-15 
   16       1.656569353469e-10       1.120362825096e-15       2.232652533290e-13       0.000000000000e+00       2.764219317090e-10       9.053004858974e-11       5.228845302001e-15 
   17       1.654048223615e-10       1.381884802590e-15       2.360318204275e-13       0.000000000000e+00       2.501532440297e-10       8.181959404134e-11       3.645856994496e-15 
   18       1.656623932517e-10       1.684160104919e-15       2.464690335882e-13       0.000000000000e+00       2.272588045186e-10       7.422281988322e-11       1.614469959138e-15 
   19       1.664241888570e-10       2.031383826834e-15       2.552849411607e-13       0.000000000000e+00       2.073946645723e-10       6.766043812700e-11      -9.099972317142e-16 
   20       1.675360393717e-10       2.427518564667e-15       2.633645659768e-13       0.000000000000e+00       1.898410165109e-10       6.192171059242e-11      -3.273384606641e-15 
   21       1.689492219045e-10       2.875881585928e-15       2.705203873920e-13       0.000000000000e+00       1.743412737056e-10       5.686246262086e-11      -5.098451810426e-15 
   22       1.705925505516e-10       3.379330698724e-15       2.760955525233e-13       0.000000000000e+00       1.605389165345e-10       5.228782553687e-11      -6.142024783650e-15 
   23       1.724647271007e-10       3.940049176965e-15       2.793717944050e-13       0.000000000000e+00       1.482566362313e-10       4.818923615829e-11      -6.491089429609e-15 
   24       1.745494144979e-10       4.559856324576e-15       2.796839954694e-13       0.000000000000e+00       1.372244490349e-10       4.455959744028e-11      -6.451392044949e-15 
