# Matter power spectrum P(k) at redshift z=0
# for k=1.04832e-05 to 1.08688 h/Mpc,
# number of wavenumbers equal to 602
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.317821018752e-02       2.451296769588e+04 
       2.331223440155e-02       2.445612256157e+04 
       2.344636766576e-02       2.439729434085e+04 
       2.358061224612e-02       2.433906670490e+04 
       2.371497046333e-02       2.427888754615e+04 
       2.384944469422e-02       2.421850486143e+04 
       2.398403737313e-02       2.415762323950e+04 
       2.411875099346e-02       2.409602222238e+04 
       2.425358810905e-02       2.403458049298e+04 
       2.438855133586e-02       2.397141350364e+04 
       2.452364335350e-02       2.390862195181e+04 
       2.465886690692e-02       2.384465403641e+04 
       2.479422480809e-02       2.377986356632e+04 
       2.492971993783e-02       2.371441784751e+04 
       2.506535524758e-02       2.364905700313e+04 
       2.520113376131e-02       2.358317346008e+04 
       2.533705857747e-02       2.351618701518e+04 
       2.547313287099e-02       2.344893866160e+04 
       2.560935989540e-02       2.338132085361e+04 
       2.574574298491e-02       2.331338817974e+04 
       2.588228555672e-02       2.324500721605e+04 
       2.601899111326e-02       2.317594595121e+04 
       2.615586324458e-02       2.310693073950e+04 
       2.629290563084e-02       2.303667757332e+04 
       2.643012204481e-02       2.296657222075e+04 
       2.656751635454e-02       2.289576181209e+04 
       2.670509252607e-02       2.282470307696e+04 
       2.684285462627e-02       2.275326088093e+04 
       2.698080682573e-02       2.268149557945e+04 
       2.711895340182e-02       2.260949145503e+04 
       2.725729874181e-02       2.253693927333e+04 
       2.739584734613e-02       2.246453710901e+04 
       2.753460383173e-02       2.239113021228e+04 
       2.767357293558e-02       2.231798637583e+04 
       2.781275951827e-02       2.224421579544e+04 
       2.795216856779e-02       2.216993286472e+04 
       2.809180520344e-02       2.209609407407e+04 
       2.823167467981e-02       2.202121448965e+04 
       2.837178239107e-02       2.194632213011e+04 
       2.851213387524e-02       2.187126032223e+04 
       2.865273481879e-02       2.179602746250e+04 
       2.879359106128e-02       2.172042329324e+04 
       2.893470860032e-02       2.164476021527e+04 
       2.907609359657e-02       2.156921491734e+04 
       2.921775237909e-02       2.149286841248e+04 
       2.935969145080e-02       2.141625733204e+04 
       2.950191749422e-02       2.133975901940e+04 
       2.964443737740e-02       2.126304724675e+04 
       2.978725816014e-02       2.118611750029e+04 
       2.993038710043e-02       2.110915998858e+04 
       3.007383166116e-02       2.103193535443e+04 
       3.021759951716e-02       2.095456776226e+04 
       3.036169856249e-02       2.087715627668e+04 
       3.050613691805e-02       2.079958676683e+04 
       3.065092293952e-02       2.072185342935e+04 
       3.079606522571e-02       2.064396423559e+04 
       3.094157262715e-02       2.056653483628e+04 
       3.108745425518e-02       2.048804471730e+04 
       3.123371949138e-02       2.040989420911e+04 
       3.138037799746e-02       2.033168177641e+04 
       3.152743972559e-02       2.025372187982e+04 
       3.167491492920e-02       2.017498277630e+04 
       3.182281417427e-02       2.009687340565e+04 
       3.197114835121e-02       2.001808137224e+04 
       3.211992868722e-02       1.993961261811e+04 
       3.226916675928e-02       1.986111804101e+04 
       3.241887450781e-02       1.978234973028e+04 
       3.256906425089e-02       1.970362060662e+04 
       3.271974869931e-02       1.962494792046e+04 
       3.287094097225e-02       1.954629189203e+04 
       3.302265461381e-02       1.946738662410e+04 
       3.317490361040e-02       1.938880666972e+04 
       3.332770240893e-02       1.930996056046e+04 
       3.348106593605e-02       1.923111452107e+04 
       3.363500961832e-02       1.915218335782e+04 
       3.378954940345e-02       1.907338003869e+04 
       3.394470178275e-02       1.899437531534e+04 
       3.410048381468e-02       1.891553131577e+04 
       3.425691314977e-02       1.883675378098e+04 
       3.441400805686e-02       1.875807474416e+04 
       3.457178745086e-02       1.867921092836e+04 
       3.473027092200e-02       1.860028057454e+04 
       3.488947876682e-02       1.852174579049e+04 
       3.504943202087e-02       1.844280189656e+04 
       3.521015249340e-02       1.836402557950e+04 
       3.537166280404e-02       1.828545325642e+04 
       3.553398642167e-02       1.820681401442e+04 
       3.569714770562e-02       1.812818484625e+04 
       3.586117194949e-02       1.804958410191e+04 
       3.602608542751e-02       1.797105104419e+04 
       3.619191544394e-02       1.789262343902e+04 
       3.635869038552e-02       1.781394543125e+04 
       3.652643977734e-02       1.773556396634e+04 
       3.669519434226e-02       1.765723445687e+04 
       3.686498606433e-02       1.757872309000e+04 
       3.703584825632e-02       1.750042525546e+04 
       3.720781563195e-02       1.742226730360e+04 
       3.738092438289e-02       1.734387975371e+04 
       3.755521226126e-02       1.726577521840e+04 
       3.773071866775e-02       1.718762357262e+04 
       3.790748474619e-02       1.710932130677e+04 
       3.808555348476e-02       1.703119783168e+04 
       3.826496982477e-02       1.695314904296e+04 
       3.844578077740e-02       1.687508644083e+04 
       3.862803554925e-02       1.679733506475e+04 
       3.881178567751e-02       1.671918196041e+04 
       3.899708517557e-02       1.664114082042e+04 
       3.918399069010e-02       1.656335529810e+04 
       3.937256167066e-02       1.648521346160e+04 
       3.956286055308e-02       1.640741016056e+04 
       3.975495295792e-02       1.632953006801e+04 
       3.994890790555e-02       1.625161684093e+04 
       4.014479804949e-02       1.617395101489e+04 
       4.034269992995e-02       1.609581327133e+04 
       4.054269424958e-02       1.601797810326e+04 
       4.074486617388e-02       1.594001667933e+04 
       4.094930565892e-02       1.586220444406e+04 
       4.115610780926e-02       1.578423092774e+04 
       4.136537326963e-02       1.570598305291e+04 
       4.157720865402e-02       1.562811519189e+04 
       4.179172701661e-02       1.555029253259e+04 
       4.200904836949e-02       1.547188375684e+04 
       4.222930025268e-02       1.539374744361e+04 
       4.245261836294e-02       1.531541413235e+04 
       4.267914724862e-02       1.523703246546e+04 
       4.290904107897e-02       1.515861056443e+04 
       4.314246449759e-02       1.508002084782e+04 
       4.337959357103e-02       1.500156924034e+04 
       4.362061684540e-02       1.492275231039e+04 
       4.386573652593e-02       1.484351722838e+04 
       4.411516979661e-02       1.476439582521e+04 
       4.436915030011e-02       1.468505163590e+04 
       4.462792980137e-02       1.460552610074e+04 
       4.489178006255e-02       1.452572696243e+04 
       4.516099496147e-02       1.444568297019e+04 
       4.543589289202e-02       1.436542864430e+04 
       4.571681949138e-02       1.428487074855e+04 
       4.600415074813e-02       1.420437895723e+04 
       4.629829655497e-02       1.412264942941e+04 
       4.659970478275e-02       1.404117928249e+04 
       4.690886596794e-02       1.395932372711e+04 
       4.722631872439e-02       1.387697994114e+04 
       4.755265601399e-02       1.379369624061e+04 
       4.788853243964e-02       1.371011286203e+04 
       4.823467276024e-02       1.362612988038e+04 
       4.859188187281e-02       1.354158611176e+04 
       4.896105656336e-02       1.345585339934e+04 
       4.934319940013e-02       1.336974020123e+04 
       4.973943523325e-02       1.328253683421e+04 
       5.015103087984e-02       1.319457703270e+04 
       5.057941872018e-02       1.310550301640e+04 
       5.102622511669e-02       1.301521580882e+04 
       5.149330480565e-02       1.292383558708e+04 
       5.198278271371e-02       1.283139375722e+04 
       5.249710503461e-02       1.273660881183e+04 
       5.303910188181e-02       1.264040637540e+04 
       5.361206442504e-02       1.254221016658e+04 
       5.421984012598e-02       1.244156036850e+04 
       5.486695048650e-02       1.233806224162e+04 
       5.555873652161e-02       1.223140063830e+04 
       5.630153774092e-02       1.212123271009e+04 
       5.710291026045e-02       1.200639314629e+04 
       5.797188772027e-02       1.188612010918e+04 
       5.891928289163e-02       1.175920195982e+04 
       5.995801438860e-02       1.162484386715e+04 
       6.110341514394e-02       1.147901683168e+04 
       6.237342723746e-02       1.132091004759e+04 
       6.378849995254e-02       1.114565958229e+04 
       6.537088335073e-02       1.094808542619e+04 
       6.714288962655e-02       1.072237453700e+04 
       6.912372223467e-02       1.046088881247e+04 
       7.132492328915e-02       1.015625982940e+04 
       7.374557095989e-02       9.802574616844e+03 
       7.636960603510e-02       9.397754477698e+03 
       7.916759516036e-02       8.947595428364e+03 
       8.210283642796e-02       8.462971573864e+03 
       8.513878227774e-02       7.961383797042e+03 
       8.824437056231e-02       7.463029308752e+03 
       9.139603578821e-02       6.986396679795e+03 
       9.457725902792e-02       6.547045986926e+03 
       9.777705880358e-02       6.155618329732e+03 
       1.009883818378e-01       5.817716494921e+03 
       1.042067956115e-01       5.533834688182e+03 
       1.074295521246e-01       5.300640774577e+03 
       1.106549618358e-01       5.111374915500e+03 
       1.138819911724e-01       4.957453257080e+03 
       1.171100097039e-01       4.828781242957e+03 
       1.203386335120e-01       4.714848113391e+03 
       1.235676289603e-01       4.606411878677e+03 
       1.267968538666e-01       4.494663170194e+03 
       1.300262216488e-01       4.373793357838e+03 
       1.332556795124e-01       4.240533072058e+03 
       1.364851951934e-01       4.093267841037e+03 
       1.397147489067e-01       3.934217433127e+03 
       1.429443284562e-01       3.766140982735e+03 
       1.461739262668e-01       3.594346554544e+03 
       1.494035375805e-01       3.423948526017e+03 
       1.526331593623e-01       3.259907854070e+03 
       1.558627896338e-01       3.106616896891e+03 
       1.590924270683e-01       2.967386055980e+03 
       1.623220707443e-01       2.844346158155e+03 
       1.655517199949e-01       2.737840716395e+03 
       1.687813743157e-01       2.647449613624e+03 
       1.720110333081e-01       2.571623223065e+03 
       1.752406966441e-01       2.507857688327e+03 
       1.784703640450e-01       2.453236137266e+03 
       1.817000352674e-01       2.404639008858e+03 
       1.849297100940e-01       2.359246718680e+03 
       1.881593883287e-01       2.314291776410e+03 
       1.913890697917e-01       2.267154224983e+03 
       1.946187543176e-01       2.216288313800e+03 
       1.978484417532e-01       2.160556545697e+03 
       2.010781319560e-01       2.100325572501e+03 
       2.043078247928e-01       2.036384170870e+03 
       2.075375201393e-01       1.969798451891e+03 
       2.107672178789e-01       1.902515314123e+03 
       2.139969179024e-01       1.836074612376e+03 
       2.172266201070e-01       1.772013884528e+03 
       2.204563243961e-01       1.711503584135e+03 
       2.236860306787e-01       1.655639820329e+03 
       2.269157388690e-01       1.604843496592e+03 
       2.301454488863e-01       1.559385561098e+03 
       2.333751606540e-01       1.519136680696e+03 
       2.366048741001e-01       1.483678504718e+03 
       2.398345891562e-01       1.452256841389e+03 
       2.430643057578e-01       1.424076627179e+03 
       2.462940238436e-01       1.397975107422e+03 
       2.495237433557e-01       1.372998354213e+03 
       2.527534642391e-01       1.348391316524e+03 
       2.559831864414e-01       1.323238157962e+03 
       2.592129099132e-01       1.297199528213e+03 
       2.624426346072e-01       1.270046495763e+03 
       2.656723604786e-01       1.241728955094e+03 
       2.689020874848e-01       1.212272471388e+03 
       2.721318155850e-01       1.182173454347e+03 
       2.753615447406e-01       1.151740842052e+03 
       2.785912749147e-01       1.121561515777e+03 
       2.818210060719e-01       1.092078066779e+03 
       2.850507381789e-01       1.063783448099e+03 
       2.882804712033e-01       1.037063737412e+03 
       2.915102051146e-01       1.012164532392e+03 
       2.947399398835e-01       9.891574099799e+02 
       2.979696754819e-01       9.680132387104e+02 
       3.011994118830e-01       9.485666951925e+02 
       3.044291490610e-01       9.306083774023e+02 
       3.076588869915e-01       9.137953441738e+02 
       3.108886256509e-01       8.979189118230e+02 
       3.141183650165e-01       8.826483085547e+02 
       3.173481050666e-01       8.676647334495e+02 
       3.205778457806e-01       8.528154379353e+02 
       3.238075871383e-01       8.378868241400e+02 
       3.270373291207e-01       8.227067019759e+02 
       3.302670717094e-01       8.072727991646e+02 
       3.334968148865e-01       7.915891958558e+02 
       3.367265586352e-01       7.758445170502e+02 
       3.399563029391e-01       7.600893046281e+02 
       3.431860477823e-01       7.444973202965e+02 
       3.464157931498e-01       7.292107172849e+02 
       3.496455390270e-01       7.143337929615e+02 
       3.528752853998e-01       7.000296283647e+02 
       3.561050322546e-01       6.863423988645e+02 
       3.593347795784e-01       6.733173548881e+02 
       3.625645273586e-01       6.609776089390e+02 
       3.657942755831e-01       6.492979856440e+02 
       3.690240242401e-01       6.382344920471e+02 
       3.722537733184e-01       6.276952806777e+02 
       3.754835228070e-01       6.175958181002e+02 
       3.787132726954e-01       6.077963290672e+02 
       3.819430229733e-01       5.981984389226e+02 
       3.851727736311e-01       5.887556306692e+02 
       3.884025246591e-01       5.793735107889e+02 
       3.916322760481e-01       5.700806226448e+02 
       3.948620277893e-01       5.608248410142e+02 
       3.980917798740e-01       5.516013666155e+02 
       4.013215322939e-01       5.424109892419e+02 
       4.045512850410e-01       5.332961946050e+02 
       4.077810381075e-01       5.242827787066e+02 
       4.110107914857e-01       5.154146338962e+02 
       4.142405451684e-01       5.067392223516e+02 
       4.174702991485e-01       4.983098749223e+02 
       4.207000534191e-01       4.900946982221e+02 
       4.239298079736e-01       4.821816444678e+02 
       4.271595628054e-01       4.745144880726e+02 
       4.303893179083e-01       4.671028504642e+02 
       4.336190732763e-01       4.599368573073e+02 
       4.368488289034e-01       4.530030708707e+02 
       4.400785847838e-01       4.462838737942e+02 
       4.433083409122e-01       4.397615580802e+02 
       4.465380972830e-01       4.333993736555e+02 
       4.497678538909e-01       4.271773659466e+02 
       4.529976107310e-01       4.210669207122e+02 
       4.562273677983e-01       4.150193265444e+02 
       4.594571250879e-01       4.090600460577e+02 
       4.626868825952e-01       4.031655925589e+02 
       4.659166403157e-01       3.973381067117e+02 
       4.691463982449e-01       3.915817915975e+02 
       4.723761563785e-01       3.859021474025e+02 
       4.756059147123e-01       3.803047805251e+02 
       4.788356732424e-01       3.748107114421e+02 
       4.820654319647e-01       3.693991511176e+02 
       4.852951908753e-01       3.640971879393e+02 
       4.885249499706e-01       3.589173390051e+02 
       4.917547092469e-01       3.538667549012e+02 
       4.949844687006e-01       3.489515081051e+02 
       4.982142283282e-01       3.441688471066e+02 
       5.014439881265e-01       3.395114822117e+02 
       5.046737480921e-01       3.349671839552e+02 
       5.079035082217e-01       3.305235929160e+02 
       5.111332685124e-01       3.261718574439e+02 
       5.143630289610e-01       3.219049306286e+02 
       5.175927895645e-01       3.177158693984e+02 
       5.208225503202e-01       3.135979243515e+02 
       5.240523112251e-01       3.095442511224e+02 
       5.272820722765e-01       3.055500189847e+02 
       5.305118334718e-01       3.016040870347e+02 
       5.337415948083e-01       2.977094653896e+02 
       5.369713562834e-01       2.938688814714e+02 
       5.402011178947e-01       2.900825614406e+02 
       5.434308796397e-01       2.863589348123e+02 
       5.466606415160e-01       2.827030713174e+02 
       5.498904035214e-01       2.791168385724e+02 
       5.531201656536e-01       2.755987389796e+02 
       5.563499279103e-01       2.721486998197e+02 
       5.595796902893e-01       2.687609148114e+02 
       5.628094527887e-01       2.654370768405e+02 
       5.660392154062e-01       2.621797775209e+02 
       5.692689781399e-01       2.589854024392e+02 
       5.724987409879e-01       2.558548106551e+02 
       5.757285039481e-01       2.527849989916e+02 
       5.789582670188e-01       2.497698104800e+02 
       5.821880301980e-01       2.468042435363e+02 
       5.854177934839e-01       2.438845526670e+02 
       5.886475568749e-01       2.410089549287e+02 
       5.918773203691e-01       2.381772419244e+02 
       5.951070839650e-01       2.353896390065e+02 
       5.983368476607e-01       2.326457002926e+02 
       6.015666114548e-01       2.299437369658e+02 
       6.047963753456e-01       2.272817081388e+02 
       6.080261393317e-01       2.246572528029e+02 
       6.112559034114e-01       2.220700781957e+02 
       6.144856675833e-01       2.195213637668e+02 
       6.177154318460e-01       2.170129680059e+02 
       6.209451961980e-01       2.145471079424e+02 
       6.241749606379e-01       2.121241965206e+02 
       6.274047251645e-01       2.097433534527e+02 
       6.306344897763e-01       2.074024767122e+02 
       6.338642544720e-01       2.050985337921e+02 
       6.370940192504e-01       2.028311393737e+02 
       6.403237841102e-01       2.005993063782e+02 
       6.435535490502e-01       1.984032557753e+02 
       6.467833140691e-01       1.962430225756e+02 
       6.500130791659e-01       1.941178003190e+02 
       6.532428443393e-01       1.920256811499e+02 
       6.564726095882e-01       1.899639903054e+02 
       6.597023749115e-01       1.879307112041e+02 
       6.629321403081e-01       1.859246220510e+02 
       6.661619057769e-01       1.839460012867e+02 
       6.693916713169e-01       1.819957769117e+02 
       6.726214369271e-01       1.800745471983e+02 
       6.758512026064e-01       1.781825031896e+02 
       6.790809683539e-01       1.763192741121e+02 
       6.823107341686e-01       1.744821734497e+02 
       6.855405000495e-01       1.726702965141e+02 
       6.887702659958e-01       1.708833136216e+02 
       6.920000320064e-01       1.691216459273e+02 
       6.952297980805e-01       1.673862150022e+02 
       6.984595642172e-01       1.656774109125e+02 
       7.016893304157e-01       1.639951438333e+02 
       7.049190966750e-01       1.623381813152e+02 
       7.081488629944e-01       1.607048959029e+02 
       7.113786293730e-01       1.590937275557e+02 
       7.146083958101e-01       1.575039743251e+02 
       7.178381623048e-01       1.559356551434e+02 
       7.210679288564e-01       1.543893689644e+02 
       7.242976954640e-01       1.528654314986e+02 
       7.275274621271e-01       1.513634135065e+02 
       7.307572288447e-01       1.498822330537e+02 
       7.339869956162e-01       1.484205605940e+02 
       7.372167624409e-01       1.469772898892e+02 
       7.404465293181e-01       1.455522449177e+02 
       7.436762962471e-01       1.441453767276e+02 
       7.469060632273e-01       1.427581762770e+02 
       7.501358302579e-01       1.413901340408e+02 
       7.533655973383e-01       1.400415175251e+02 
       7.565953644679e-01       1.387114704058e+02 
       8.263463487130e-01       1.138097687992e+02 
       9.270566951248e-01       8.768173199903e+01 
       1.086879425628e+00       6.083558454310e+01 
