# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       4.144494776247e-10       6.840496032636e-15       2.683132064692e-13       0.000000000000e+00       4.777791468207e-09       1.101855645189e-09      -2.025327925859e-12 
    3       3.333562023638e-10       6.063581161891e-15       4.208142615985e-13       0.000000000000e+00       3.042894739604e-09       7.529013980415e-10      -1.110727933159e-12 
    4       2.793088602879e-10       3.445210842852e-15       4.164858265864e-13       0.000000000000e+00       2.162891728273e-09       5.564806983204e-10      -3.556314589379e-13 
    5       2.427885708337e-10       1.673260285237e-15       3.424738980206e-13       0.000000000000e+00       1.639931737932e-09       4.321309383148e-10       7.060997662102e-14 
    6       2.174901608916e-10       9.234380360463e-16       2.568766874748e-13       0.000000000000e+00       1.296174374859e-09       3.471892521198e-10       2.179919866176e-13 
    7       1.995344886152e-10       6.211309571068e-16       1.906218081630e-13       0.000000000000e+00       1.055185938679e-09       2.860808738865e-10       1.990424428536e-13 
    8       1.866014092767e-10       4.511418123716e-16       1.526881490998e-13       0.000000000000e+00       8.782740422689e-10       2.403721392202e-10       1.203102855855e-13 
    9       1.771016789987e-10       3.527245086035e-16       1.389578565371e-13       0.000000000000e+00       7.437987600927e-10       2.050562523219e-10       5.031801150876e-14 
   10       1.700775896295e-10       3.136739307594e-16       1.401782135953e-13       0.000000000000e+00       6.387627368783e-10       1.770061710106e-10       1.463660083950e-14 
   11       1.649282479919e-10       3.175829206388e-16       1.476919511079e-13       0.000000000000e+00       5.530710218837e-10       1.552692223332e-10       9.417826882132e-15 
   12       1.612281786384e-10       3.561800172212e-16       1.562885174957e-13       0.000000000000e+00       4.852512278777e-10       1.363827233860e-10       1.525456529868e-14 
   13       1.586512662358e-10       4.279851819397e-16       1.646771771646e-13       0.000000000000e+00       4.291964329330e-10       1.208190490226e-10       1.942813878253e-14 
   14       1.570313252834e-10       5.324083663673e-16       1.739109486524e-13       0.000000000000e+00       3.822764836058e-10       1.077750168414e-10       1.636633453878e-14 
   15       1.560501535388e-10       6.691252840060e-16       1.850568536996e-13       0.000000000000e+00       3.425693036082e-10       9.667289048230e-11       8.190906580192e-15 
   16       1.556479587177e-10       8.378679804200e-16       1.982832813544e-13       0.000000000000e+00       3.086420764681e-10       8.713552303760e-11      -6.288613870830e-17 
   17       1.557848648347e-10       1.037243539521e-15       2.126589610544e-13       0.000000000000e+00       2.794074955385e-10       7.889750973162e-11      -4.808161071912e-15 
   18       1.563098196146e-10       1.266870921837e-15       2.262563940713e-13       0.000000000000e+00       2.539369177824e-10       7.170503403562e-11      -5.692360313908e-15 
   19       1.571903026271e-10       1.529142142335e-15       2.382405857394e-13       0.000000000000e+00       2.318455857419e-10       6.545659520682e-11      -4.495336958365e-15 
   20       1.583388777832e-10       1.827390784142e-15       2.482537280992e-13       0.000000000000e+00       2.123283835507e-10       5.993997862983e-11      -3.750880550067e-15 
   21       1.597461935734e-10       2.165038650414e-15       2.564989892800e-13       0.000000000000e+00       1.950973764851e-10       5.507524325024e-11      -4.238747275971e-15 
   22       1.613733532958e-10       2.545471166021e-15       2.634406489761e-13       0.000000000000e+00       1.797536800129e-10       5.074450534779e-11      -5.977518212064e-15 
   23       1.632035305153e-10       2.971112716715e-15       2.693580517810e-13       0.000000000000e+00       1.660998054002e-10       4.688039761852e-11      -8.072008732719e-15 
   24       1.651959427399e-10       3.443948551725e-15       2.743469951669e-13       0.000000000000e+00       1.538355432806e-10       4.338889469988e-11      -9.327888434303e-15 
   25       1.673634789624e-10       3.965936188432e-15       2.777120463186e-13       0.000000000000e+00       1.428227180046e-10       4.025186094096e-11      -9.528115633952e-15 
   26       1.697048691429e-10       4.538889007168e-15       2.785563535888e-13       0.000000000000e+00       1.328667952131e-10       3.744090340614e-11      -8.895230864282e-15 
   27       1.721834206738e-10       5.164515454773e-15       2.768184338265e-13       0.000000000000e+00       1.238542495702e-10       3.491133421300e-11      -8.094167189229e-15 
