# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.884838741853e+13       9.576240376627e-26       5.216861609370e-09       1.702945872201e+22       1.460754624790e+04       1.644098072268e-10       1.297856928267e+18       3.012229646803e-09       1.714657057307e+44       8.882932232268e+32       9.372973109315e+33       3.652690876284e-08       1.185367586236e+44       2.900024643646e+44       2.900024643646e+44       9.666748811811e+43      -7.411254369370e+52       7.374288400168e-06       1.617498012608e+00 
       8.789847232612e+13       9.784338856410e-26       5.273250280879e-09       1.666726723463e+22       1.460754624790e+04       1.661865770966e-10       1.283980999623e+18       3.044782685992e-09       1.642496226007e+44       8.601054126118e+32       9.075544755708e+33       3.652690876284e-08       1.135481744601e+44       2.777977970707e+44       2.777977970707e+44       9.259926568692e+43      -7.023451789736e+52       7.502501125781e-06       1.589856053481e+00 
       8.695871317136e+13       9.996959462981e-26       5.331457941793e-09       1.631277902636e+22       1.460754624790e+04       1.679825484435e-10       1.270253424308e+18       3.077687524507e-09       1.573372261788e+44       8.328120731539e+32       8.787554562703e+33       3.652690876284e-08       1.087695333746e+44       2.661067595630e+44       2.661067595630e+44       8.870225318445e+43      -6.655941435044e+52       7.630713851388e-06       1.563142985411e+00 
       8.602900137289e+13       1.021420046246e-25       5.387846613303e-09       1.596583025980e+22       1.460754624790e+04       1.697979287773e-10       1.256672616215e+18       3.110947964200e-09       1.507157359005e+44       8.063848210010e+32       8.508703033382e+33       3.652690876284e-08       1.041919999751e+44       2.549077358849e+44       2.549077358849e+44       8.496924529186e+43      -6.307661490819e+52       7.758926576991e-06       1.537312759906e+00 
       8.510922951025e+13       1.043616225894e-25       5.446054274216e-09       1.562626058214e+22       1.460754624790e+04       1.716329278499e-10       1.243237006194e+18       3.144567848035e-09       1.443729090674e+44       7.807961729928e+32       8.238700174627e+33       3.652690876284e-08       9.980711070464e+43       2.441800197811e+44       2.441800197811e+44       8.139333992402e+43      -5.977605703271e+52       7.887139302588e-06       1.512322322708e+00 
       8.419929131143e+13       1.066294744230e-25       5.506080924533e-09       1.529391305104e+22       1.460754624789e+04       1.734877576803e-10       1.229945041872e+18       3.178551060540e-09       1.382970182115e+44       7.560195180801e+32       7.977265195541e+33       3.652690876284e-08       9.560675819248e+43       2.339037764127e+44       2.339037764127e+44       7.796792546798e+43      -5.664820472023e+52       8.015352028177e-06       1.488131374309e+00 
       8.329908164066e+13       1.089466082149e-25       5.564288585447e-09       1.496863406207e+22       1.460754624789e+04       1.753626325787e-10       1.216795187473e+18       3.212901528129e-09       1.324768294116e+44       7.320290896498e+32       7.724126215441e+33       3.652690876284e-08       9.158317626413e+43       2.240600056842e+44       2.240600056842e+44       7.468666855858e+43      -5.368402094954e+52       8.143564753759e-06       1.464702153154e+00 
       8.240849648618e+13       1.113140949343e-25       5.624315235764e-09       1.465027327777e+22       1.460754624789e+04       1.772577691712e-10       1.203785923641e+18       3.247623219751e-09       1.269015815230e+44       7.087999387296e+32       7.479019981109e+33       3.652690876284e-08       8.772892558222e+43       2.146305071134e+44       2.146305071134e+44       7.154350236842e+43      -5.087494157218e+52       8.271777479340e-06       1.441999238857e+00 
       8.152743294829e+13       1.137330287974e-25       5.686160875484e-09       1.433868355813e+22       1.460754624789e+04       1.791733864252e-10       1.190915747264e+18       3.282720147213e-09       1.215609662805e+44       6.863079080415e+32       7.241691593026e+33       3.652690876284e-08       8.403687989172e+43       2.055978461801e+44       2.055978461801e+44       6.853261539073e+43      -4.821285056880e+52       8.399990204920e-06       1.419989373602e+00 
       8.065578922741e+13       1.162045278022e-25       5.748006515205e-09       1.403372089257e+22       1.460754624789e+04       1.811097056742e-10       1.178183171300e+18       3.318196365698e-09       1.164451092389e+44       6.645296068797e+32       7.011894240284e+33       3.652690876284e-08       8.050021284391e+43       1.969453220905e+44       1.969453220905e+44       6.564844069427e+43      -4.569005660030e+52       8.528202930501e-06       1.398641299539e+00 
       7.979346461238e+13       1.187297342356e-25       5.809852154925e-09       1.373524433342e+22       1.460754624789e+04       1.830669506438e-10       1.165586724605e+18       3.354055974193e-09       1.115445515164e+44       6.434423867850e+32       6.789388943914e+33       3.652690876284e-08       7.711238537489e+43       1.886569368988e+44       1.886569368988e+44       6.288564563044e+43      -4.329927078590e+52       8.656415656082e-06       1.377925610716e+00 
       7.894035946874e+13       1.213098151994e-25       5.871697794646e-09       1.344311593076e+22       1.460754624789e+04       1.850453474775e-10       1.153124951765e+18       3.390303115980e-09       1.068502323054e+44       6.230243179918e+32       6.573944308360e+33       3.652690876284e-08       7.386713361536e+43       1.807173659280e+44       1.807173659280e+44       6.023912197359e+43      -4.103358564406e+52       8.784628381665e-06       1.357814617910e+00 
       7.809637522728e+13       1.239459631419e-25       5.935362423770e-09       1.315720066866e+22       1.460754624789e+04       1.870451247626e-10       1.140796412926e+18       3.426941979103e-09       1.023534721195e+44       6.032541666219e+32       6.365336280839e+33       3.652690876284e-08       7.075845730907e+43       1.731119294355e+44       1.731119294355e+44       5.770397647618e+43      -3.888645513533e+52       8.912841107249e-06       1.338282225162e+00 
       7.726141437266e+13       1.266393964497e-25       5.999027052894e-09       1.287736640278e+22       1.460754624789e+04       1.890665135566e-10       1.128599683626e+18       3.463976796883e-09       9.804595674597e+43       5.841113726021e+32       6.163347918333e+33       3.652690876284e-08       6.778060871876e+43       1.658265654715e+44       1.658265654715e+44       5.527552182158e+43      -3.685167574945e+52       9.041053832833e-06       1.319303816798e+00 
       7.643538043208e+13       1.293913599523e-25       6.064510671422e-09       1.260348379929e+22       1.460754624789e+04       1.911097474143e-10       1.116533354637e+18       3.501411848371e-09       9.391972187335e+43       5.655760282828e+32       5.967769161979e+33       3.652690876284e-08       6.492808199900e+43       1.588478038789e+44       1.588478038789e+44       5.294926795745e+43      -3.492336858211e+52       9.169266558417e-06       1.300856153932e+00 
       7.561817796419e+13       1.322031255633e-25       6.129994289950e-09       1.233542627509e+22       1.460754624789e+04       1.931750624144e-10       1.104596031793e+18       3.539251458882e-09       8.996713836576e+43       5.476288577351e+32       5.778396618619e+33       3.652690876284e-08       6.219560301621e+43       1.521627413883e+44       1.521627413883e+44       5.072091379399e+43      -3.309596234955e+52       9.297479284001e-06       1.282917279540e+00 
       7.480971254804e+13       1.350759928562e-25       6.197296897881e-09       1.207306993935e+22       1.460754624789e+04       1.952626971867e-10       1.092786335837e+18       3.577500000481e-09       8.618089815724e+43       5.302511967043e+32       5.595033349278e+33       3.652690876284e-08       5.957811959714e+43       1.457590177605e+44       1.457590177605e+44       4.858633925146e+43      -3.136417729200e+52       9.425692009585e-06       1.265466431284e+00 
