# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       5.905505600295e+13       2.167604144518e-25       7.848939276300e-09       7.523430543545e+21       1.485483369820e+04       2.515421151656e-10       8.772530359620e+17       4.531902343482e-09       3.346627802545e+43       1.348074628079e+32       2.752326670837e+33       3.713886629367e-08       2.313572911521e+43       5.660200714354e+43       5.660200714354e+43       1.886733571355e+43      -9.614559659418e+51       1.288557408583e-05       9.739943274722e-01 
       5.842367381797e+13       2.214707714102e-25       7.934431778267e-09       7.363418264635e+21       1.485483369820e+04       2.542605202214e-10       8.678739586041e+17       4.580878421460e-09       3.205785968747e+43       1.305296780272e+32       2.664988322508e+33       3.713886629367e-08       2.216206884969e+43       5.421992853996e+43       5.421992853996e+43       1.807330951239e+43      -9.111466545602e+51       1.302047890322e-05       9.639027995286e-01 
       5.779904200274e+13       2.262834877328e-25       8.019924280234e-09       7.206809211056e+21       1.485483369820e+04       2.570083029663e-10       8.585951568662e+17       4.630383781846e-09       3.070871421555e+43       1.263876382731e+32       2.580421442831e+33       3.713886629367e-08       2.122938478630e+43       5.193809900456e+43       5.193809900456e+43       1.731269966728e+43      -8.634698369188e+51       1.315538372061e-05       9.540182432327e-01 
       5.718108838624e+13       2.312007878212e-25       8.107235771604e-09       7.053531001221e+21       1.485483369820e+04       2.597857808838e-10       8.494155586600e+17       4.680424144593e-09       2.941634712878e+43       1.223770360096e+32       2.498538086035e+33       3.713886629367e-08       2.033595245378e+43       4.975229958518e+43       4.975229958518e+43       1.658409986085e+43      -8.182877646940e+51       1.329028853800e-05       9.443343559109e-01 
       5.656974156908e+13       2.362249442495e-25       8.194547262974e-09       6.903512792993e+21       1.485483369820e+04       2.625932748882e-10       8.403341033591e+17       4.731005291414e-09       2.817836892574e+43       1.184937003897e+32       2.419253097090e+33       3.713886629367e-08       1.948011995474e+43       4.765848888302e+43       4.765848888302e+43       1.588616296016e+43      -7.754698974053e+51       1.342519335540e-05       9.348450882096e-01 
       5.596493091520e+13       2.413582792244e-25       8.283677743748e-09       6.756685250943e+21       1.485483369820e+04       2.654311093622e-10       8.313497416769e+17       4.782133066587e-09       2.699249066647e+43       1.147335929181e+32       2.342484023154e+33       3.713886629367e-08       1.866030491139e+43       4.565279558031e+43       4.565279558031e+43       1.521759852595e+43      -7.348925252556e+51       1.356009817280e-05       9.255446315252e-01 
       5.536658654378e+13       2.466031650992e-25       8.372808224522e-09       6.612980514304e+21       1.485483369820e+04       2.682996121940e-10       8.224614355451e+17       4.833813377445e-09       2.585651974035e+43       1.110928032511e+32       2.268151027825e+33       3.713886629367e-08       1.787499153984e+43       4.373151128257e+43       4.373151128257e+43       1.457717042673e+43      -6.964384117083e+51       1.369500299020e-05       9.164274061066e-01 
       5.477463932109e+13       2.519620261513e-25       8.463757694699e-09       6.472332165608e+21       1.485483369820e+04       2.711991148153e-10       8.136681579939e+17       4.886052195280e-09       2.476835581215e+43       1.075675451305e+32       2.196176808111e+33       3.713886629367e-08       1.712272784751e+43       4.189108366196e+43       4.189108366196e+43       1.396369455322e+43      -6.599964547661e+51       1.382990780760e-05       9.074880499395e-01 
       5.418902085255e+13       2.574373389304e-25       8.554707164876e-09       6.334675199987e+21       1.485483369820e+04       2.741299522393e-10       8.049688930331e+17       4.938855555788e-09       2.372598693860e+43       1.041541524453e+32       2.126486514044e+33       3.713886629367e-08       1.640212294851e+43       4.012810988933e+43       4.012810988933e+43       1.337603662903e+43      -6.254613659740e+51       1.396481262501e-05       8.987214081792e-01 
       5.360966347481e+13       2.630316342357e-25       8.647475624457e-09       6.199945995133e+21       1.485483369820e+04       2.770924631001e-10       7.963626355350e+17       4.992229560027e-09       2.272748584847e+43       1.008490754199e+32       2.059007670836e+33       3.713886629367e-08       1.571184449194e+43       3.843933034257e+43       3.843933034257e+43       1.281311011347e+43      -5.927333662189e+51       1.409971744242e-05       8.901225232916e-01 
       5.303650024796e+13       2.687474974655e-25       8.740244084038e-09       6.068082281890e+21       1.485483369820e+04       2.800869896911e-10       7.878483911182e+17       5.046180374865e-09       2.177100637917e+43       9.764887692202e+31       1.993670103507e+33       3.713886629367e-08       1.505061619852e+43       3.682162257979e+43       3.682162257979e+43       1.227387419257e+43      -5.617178974469e+51       1.423462225983e-05       8.816866256538e-01 
       5.246946494773e+13       2.745875704558e-25       8.834831533022e-09       5.939023115474e+21       1.485483369820e+04       2.831138780051e-10       7.794251760323e+17       5.100714233893e-09       2.085478006332e+43       9.455022888838e+31       1.930405863910e+33       3.713886629367e-08       1.441721550079e+43       3.527199556614e+43       3.527199556614e+43       1.175733185470e+43      -5.323253494652e+51       1.436952707725e-05       8.734091247717e-01 
       5.190849205793e+13       2.805545523783e-25       8.929418982007e-09       5.812708847308e+21       1.485483369820e+04       2.861734777736e-10       7.710920170451e+17       5.155837438048e-09       1.997711285894e+43       9.154990886362e+31       1.869149160066e+33       3.713886629367e-08       1.381047128267e+43       3.378758414357e+43       3.378758414357e+43       1.126252804720e+43      -5.044708010395e+51       1.450443189467e-05       8.652856009310e-01 
       5.135351676279e+13       2.866512009732e-25       9.025825420395e-09       5.689081097452e+21       1.485483369820e+04       2.892661425082e-10       7.628479513292e+17       5.211556356334e-09       1.913638201732e+43       8.864479664910e+31       1.809836287742e+33       3.713886629367e-08       1.322926171417e+43       3.236564373339e+43       3.236564373339e+43       1.078854791050e+43      -4.780737745386e+51       1.463933671209e-05       8.573117973269e-01 
       5.080447493954e+13       2.928803341308e-25       9.124050848186e-09       5.568082727621e+21       1.485483369820e+04       2.923922295404e-10       7.546920263515e+17       5.267877426650e-09       1.833103308263e+43       8.583187105807e+31       1.752405564205e+33       3.713886629367e-08       1.267251217716e+43       3.100354526163e+43       3.100354526163e+43       1.033451508660e+43      -4.530580034180e+51       1.477424152951e-05       8.494836126433e-01 
       5.026130315096e+13       2.992448306420e-25       9.222276275977e-09       5.449657814777e+21       1.485483369820e+04       2.955521000637e-10       7.466232997625e+17       5.324807156372e-09       1.755957701787e+43       8.310820677374e+31       1.696797264071e+33       3.713886629367e-08       1.213919327851e+43       2.969877029816e+43       2.969877029816e+43       9.899590098794e+42      -4.293512118693e+51       1.490914634692e-05       8.417970939894e-01 
       4.972393863805e+13       3.057476322796e-25       9.322320693173e-09       5.333751625284e+21       1.485483369820e+04       2.987461191748e-10       7.386408392880e+17       5.382352123324e-09       1.682058745171e+43       8.047097130708e+31       1.642953557195e+33       3.713886629367e-08       1.162831894678e+43       2.844890640022e+43       2.844890640022e+43       9.482968799498e+42      -4.068849060008e+51       1.504405116434e-05       8.342484302828e-01 
       4.919231931283e+13       3.123917442516e-25       9.422365110368e-09       5.220310589607e+21       1.485483369820e+04       3.019746559160e-10       7.307437226211e+17       5.440518976272e-09       1.611269804123e+43       7.791742205116e+31       1.590818448529e+33       3.713886629367e-08       1.113894460907e+43       2.725164265196e+43       2.725164265196e+43       9.083880883432e+42      -3.855941759439e+51       1.517895598176e-05       8.268339459032e-01 
       4.866638375110e+13       3.191802376123e-25       9.524228516966e-09       5.109282277559e+21       1.485483369820e+04       3.052380833180e-10       7.229310373156e+17       5.499314435994e-09       1.543459994564e+43       7.544490342897e+31       1.540337719894e+33       3.713886629367e-08       1.067016544452e+43       2.610476539178e+43       2.610476539178e+43       8.701588463388e+42      -3.654175083152e+51       1.531386079918e-05       8.195500947747e-01 
       4.814607118538e+13       3.261162496293e-25       9.627910912968e-09       5.000615374064e+21       1.485483369820e+04       3.085367784426e-10       7.152018806807e+17       5.558745295749e-09       1.478503940634e+43       7.305084413175e+31       1.491458873590e+33       3.713886629367e-08       1.022111471143e+43       2.500615411933e+43       2.500615411933e+43       8.335384705921e+42      -3.462966084911e+51       1.544876561661e-05       8.123934546605e-01 
