# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       6.864552076686e+13       1.604241451201e-25       6.752088665962e-09       1.016543932852e+22       1.395998910352e+04       2.033634379573e-10       9.582907219107e+17       3.898750329090e-09       6.109812577545e+43       9.855372884694e+32       4.322801900275e+33       3.474666867316e-08       4.223803096099e+43       1.033361567417e+44       1.033361567417e+44       3.444538557881e+43      -2.040351494676e+52       9.118981465888e-06       1.141273311780e+00 
       6.791160293113e+13       1.639102751792e-25       6.826667231508e-09       9.949235416795e+21       1.395998910352e+04       2.055611780755e-10       9.480452369209e+17       3.940883959895e-09       5.852682935902e+43       9.542636755283e+32       4.185628365562e+33       3.474666867316e-08       4.046045601464e+43       9.898728537881e+43       9.898728537881e+43       3.299576179122e+43      -1.933587709012e+52       9.230848790874e-06       1.127442385157e+00 
       6.718553171646e+13       1.674721612501e-25       6.899426807649e-09       9.737629843614e+21       1.395998910352e+04       2.077826690787e-10       9.379092906758e+17       3.983472927053e-09       5.606374518605e+43       9.239824541261e+32       4.052807697129e+33       3.474666867316e-08       3.875768978021e+43       9.482143497124e+43       9.482143497124e+43       3.160714498875e+43      -1.832410463686e+52       9.342716115863e-06       1.113942674577e+00 
       6.646722323137e+13       1.711114496627e-25       6.974005373195e-09       9.530524809090e+21       1.395998910352e+04       2.100281676417e-10       9.278817120511e+17       4.026522151401e-09       5.370431917652e+43       8.946621331471e+32       3.924201767422e+33       3.474666867316e-08       3.712658395534e+43       9.083090313668e+43       9.083090313668e+43       3.027696771062e+43      -1.736527436421e+52       9.454583440854e-06       1.100762423135e+00 
       6.575659448129e+13       1.748298223626e-25       7.050402928144e-09       9.327824593399e+21       1.395998910352e+04       2.122979332132e-10       9.179613424433e+17       4.070036606899e-09       5.144418890750e+43       8.662722207689e+32       3.799676832026e+33       3.474666867316e-08       3.556412273305e+43       8.700831164522e+43       8.700831164522e+43       2.900277054685e+43      -1.645661601046e+52       9.566450765845e-06       1.087890423833e+00 
       6.505356335897e+13       1.786289979285e-25       7.124981493689e-09       9.129435512537e+21       1.395998910352e+04       2.145922280458e-10       9.081470356362e+17       4.114021321287e-09       4.927917554735e+43       8.387831927525e+32       3.679103390578e+33       3.474666867316e-08       3.406741722570e+43       8.334659277757e+43       8.334659277757e+43       2.778219759102e+43      -1.559550427110e+52       9.678318090838e-06       1.075315987830e+00 
       6.435804863501e+13       1.825107322831e-25       7.203198038042e-09       8.935265875020e+21       1.395998910352e+04       2.169113172260e-10       8.984376576684e+17       4.158481376641e-09       4.720527612930e+43       8.121664617383e+32       3.562356052092e+33       3.474666867316e-08       3.263370012362e+43       7.983897625730e+43       7.983897625730e+43       2.661299208431e+43      -1.477945121374e+52       9.790185415832e-06       1.063028914828e+00 
       6.366996994847e+13       1.864768194325e-25       7.281414582394e-09       8.745225939507e+21       1.395998910352e+04       2.192554687055e-10       8.888320867019e+17       4.203421909931e-09       4.521865615026e+43       7.863943475166e+32       3.449313404559e+33       3.474666867316e-08       3.126032057854e+43       7.647897673303e+43       7.647897673303e+43       2.549299224293e+43      -1.400609908998e+52       9.902052740828e-06       1.051019465467e+00 
       6.298924779757e+13       1.905290925110e-25       7.359631126747e-09       8.559227873324e+21       1.395998910352e+04       2.216249533314e-10       8.793292128928e+17       4.248848113694e-09       4.331564248103e+43       7.614400482414e+32       3.339857888680e+33       3.474666867316e-08       2.994473930236e+43       7.326038178749e+43       7.326038178749e+43       2.442012726113e+43      -1.327321352338e+52       1.001392006583e-05       1.039278335603e+00 
       6.231580353053e+13       1.946694242787e-25       7.437847671099e-09       8.377185711867e+21       1.395998910352e+04       2.240200448780e-10       8.699279382632e+17       4.294765236505e-09       4.149271657499e+43       7.372776125577e+32       3.233875675617e+33       3.474666867316e-08       2.868452387215e+43       7.017724045111e+43       7.017724045111e+43       2.339241348238e+43      -1.257867705386e+52       1.012578739083e-05       1.027796632232e+00 
       6.164955933647e+13       1.988997284569e-25       7.519702194259e-09       8.199015318873e+21       1.395998910352e+04       2.264410200781e-10       8.606271765738e+17       4.341178583759e-09       3.974650796248e+43       7.138819126131e+32       3.131256548606e+33       3.474666867316e-08       2.747734423279e+43       6.722385219911e+43       6.722385219911e+43       2.240795073175e+43      -1.192048301993e+52       1.023765471584e-05       1.016565851072e+00 
       6.099043823641e+13       2.032219600462e-25       7.599737728015e-09       8.024634347533e+21       1.395998910352e+04       2.288881586554e-10       8.514258531990e+17       4.388093518073e-09       3.807378801907e+43       6.912286179261e+32       3.031893788347e+33       3.474666867316e-08       2.632096838881e+43       6.439475641161e+43       6.439475641161e+43       2.146491880263e+43      -1.129672976101e+52       1.034952204084e-05       1.005577855502e+00 
       6.033836407438e+13       2.076381168691e-25       7.683411240578e-09       7.853962202434e+21       1.395998910352e+04       2.313617433563e-10       8.423229050024e+17       4.435515460139e-09       3.647146399602e+43       6.692941700835e+32       2.935684062014e+33       3.474666867316e-08       2.521325827764e+43       6.168472227727e+43       6.168472227727e+43       2.056157409122e+43      -1.070561512314e+52       1.046138936585e-05       9.948248569614e-01 
       5.969326150864e+13       2.121502398303e-25       7.765265763737e-09       7.686920002309e+21       1.395998910352e+04       2.338620599830e-10       8.333172802140e+17       4.483449889114e-09       3.493657330200e+43       6.480557582407e+32       2.842527315793e+33       3.474666867316e-08       2.415216581641e+43       5.908873912190e+43       5.908873912190e+43       1.969624637280e+43      -1.014543125217e+52       1.057325669085e-05       9.842993964798e-01 
       5.905505600295e+13       2.167604144511e-25       7.848939276300e-09       7.523430543578e+21       1.395998910352e+04       2.363893974263e-10       8.244079383088e+17       4.531902343461e-09       3.346627802545e+43       6.274912953994e+32       2.752326670837e+33       3.474666867316e-08       2.313572911521e+43       5.660200714404e+43       5.660200714404e+43       1.886733571355e+43      -9.614559659459e+51       1.068512401586e-05       9.739943274741e-01 
       5.842367381797e+13       2.214707714095e-25       7.934431778267e-09       7.363418264667e+21       1.395998910352e+04       2.389440476991e-10       8.155938498863e+17       4.580878421439e-09       3.205785968747e+43       6.075793954380e+32       2.664988322508e+33       3.474666867316e-08       2.216206884969e+43       5.421992854043e+43       5.421992854043e+43       1.807330951239e+43      -9.111466545642e+51       1.079699134086e-05       9.639027995305e-01 
       5.779904200274e+13       2.262834877321e-25       8.019924280234e-09       7.206809211088e+21       1.395998910352e+04       2.415263059698e-10       8.068739965519e+17       4.630383781824e-09       3.070871421555e+43       5.882993508712e+32       2.580421442831e+33       3.474666867316e-08       2.122938478630e+43       5.193809900502e+43       5.193809900502e+43       1.731269966728e+43      -8.634698369226e+51       1.090885866587e-05       9.540182432347e-01 
       5.718108838624e+13       2.312007878204e-25       8.107235771604e-09       7.053531001252e+21       1.395998910352e+04       2.441364705971e-10       7.982473707992e+17       4.680424144571e-09       2.941634712878e+43       5.696311113151e+32       2.498538086035e+33       3.474666867316e-08       2.033595245378e+43       4.975229958563e+43       4.975229958563e+43       1.658409986085e+43      -8.182877646977e+51       1.102072599088e-05       9.443343559129e-01 
       5.656974156908e+13       2.362249442487e-25       8.194547262974e-09       6.903512793024e+21       1.395998910352e+04       2.467748431636e-10       7.897129758931e+17       4.731005291391e-09       2.817836892574e+43       5.515552626355e+32       2.419253097090e+33       3.474666867316e-08       1.948011995474e+43       4.765848888345e+43       4.765848888345e+43       1.588616296016e+43      -7.754698974088e+51       1.113259331589e-05       9.348450882116e-01 
       5.596493091520e+13       2.413582792236e-25       8.283677743748e-09       6.756685250974e+21       1.395998910352e+04       2.494417285115e-10       7.812698257553e+17       4.782133066563e-09       2.699249066647e+43       5.340530067583e+32       2.342484023154e+33       3.474666867316e-08       1.866030491139e+43       4.565279558073e+43       4.565279558073e+43       1.521759852595e+43      -7.348925252589e+51       1.124446064091e-05       9.255446315273e-01 
       5.536658654378e+13       2.466031650984e-25       8.372808224522e-09       6.612980514335e+21       1.395998910352e+04       2.521374347772e-10       7.729169448501e+17       4.833813377420e-09       2.585651974035e+43       5.171061421203e+32       2.268151027825e+33       3.474666867316e-08       1.787499153984e+43       4.373151128297e+43       4.373151128297e+43       1.457717042673e+43      -6.964384117115e+51       1.135632796592e-05       9.164274061088e-01 
       5.477463932109e+13       2.519620261504e-25       8.463757694699e-09       6.472332165638e+21       1.395998910352e+04       2.548622734270e-10       7.646533680714e+17       4.886052195255e-09       2.476835581215e+43       5.006970447403e+32       2.196176808111e+33       3.474666867316e-08       1.712272784751e+43       4.189108366235e+43       4.189108366235e+43       1.396369455322e+43      -6.599964547692e+51       1.146819529094e-05       9.074880499418e-01 
       5.418902085255e+13       2.574373389295e-25       8.554707164876e-09       6.334675200017e+21       1.395998910352e+04       2.576165592935e-10       7.564781406318e+17       4.938855555763e-09       2.372598693860e+43       4.848086498909e+32       2.126486514044e+33       3.474666867316e-08       1.640212294851e+43       4.012810988971e+43       4.012810988971e+43       1.337603662903e+43      -6.254613659769e+51       1.158006261596e-05       8.987214081815e-01 
       5.360966347481e+13       2.630316342348e-25       8.647475624457e-09       6.199945995163e+21       1.395998910352e+04       2.604006106115e-10       7.483903179515e+17       4.992229560001e-09       2.272748584847e+43       4.694244343523e+32       2.059007670836e+33       3.474666867316e-08       1.571184449194e+43       3.843933034294e+43       3.843933034294e+43       1.281311011347e+43      -5.927333662217e+51       1.169192994098e-05       8.901225232939e-01 
       5.303650024796e+13       2.687474974645e-25       8.740244084038e-09       6.068082281920e+21       1.395998910352e+04       2.632147490549e-10       7.403889655501e+17       5.046180374838e-09       2.177100637917e+43       4.545283992283e+32       1.993670103507e+33       3.474666867316e-08       1.505061619852e+43       3.682162258015e+43       3.682162258015e+43       1.227387419257e+43      -5.617178974496e+51       1.180379726601e-05       8.816866256562e-01 
       5.246946494773e+13       2.745875704548e-25       8.834831533022e-09       5.939023115503e+21       1.395998910352e+04       2.660592997741e-10       7.324731589377e+17       5.100714233866e-09       2.085478006332e+43       4.401050533088e+32       1.930405863910e+33       3.474666867316e-08       1.441721550079e+43       3.527199556648e+43       3.527199556648e+43       1.175733185470e+43      -5.323253494678e+51       1.191566459104e-05       8.734091247742e-01 
       5.190849205793e+13       2.805545523773e-25       8.929418982007e-09       5.812708847337e+21       1.395998910352e+04       2.689345914332e-10       7.246419835087e+17       5.155837438020e-09       1.997711285894e+43       4.261393969590e+32       1.869149160066e+33       3.474666867316e-08       1.381047128267e+43       3.378758414391e+43       3.378758414391e+43       1.126252804720e+43      -5.044708010420e+51       1.202753191607e-05       8.652856009336e-01 
       5.135351676279e+13       2.866512009722e-25       9.025825420395e-09       5.689081097480e+21       1.395998910352e+04       2.718409562484e-10       7.168945344358e+17       5.211556356306e-09       1.913638201732e+43       4.126169065212e+32       1.809836287742e+33       3.474666867316e-08       1.322926171417e+43       3.236564373371e+43       3.236564373371e+43       1.078854791050e+43      -4.780737745410e+51       1.213939924110e-05       8.573117973295e-01 
       5.080447493954e+13       2.928803341298e-25       9.124050848186e-09       5.568082727649e+21       1.395998910352e+04       2.747787300258e-10       7.092299165658e+17       5.267877426621e-09       1.833103308263e+43       3.995235192101e+32       1.752405564205e+33       3.474666867316e-08       1.267251217716e+43       3.100354526194e+43       3.100354526194e+43       1.033451508660e+43      -4.530580034203e+51       1.225126656613e-05       8.494836126461e-01 
       5.026130315096e+13       2.992448306409e-25       9.222276275977e-09       5.449657814805e+21       1.395998910352e+04       2.777482522008e-10       7.016472443158e+17       5.324807156342e-09       1.755957701787e+43       3.868456184885e+32       1.696797264071e+33       3.474666867316e-08       1.213919327851e+43       2.969877029847e+43       2.969877029847e+43       9.899590098794e+42      -4.293512118715e+51       1.236313389116e-05       8.417970939922e-01 
       4.972393863805e+13       3.057476322785e-25       9.322320693173e-09       5.333751625311e+21       1.395998910352e+04       2.807498658771e-10       6.941456415711e+17       5.382352123293e-09       1.682058745171e+43       3.745700199067e+32       1.642953557195e+33       3.474666867316e-08       1.162831894678e+43       2.844890640051e+43       2.844890640051e+43       9.482968799498e+42      -4.068849060029e+51       1.247500121619e-05       8.342484302857e-01 
       4.919231931283e+13       3.123917442504e-25       9.422365110368e-09       5.220310589634e+21       1.395998910352e+04       2.837839178661e-10       6.867242415838e+17       5.440518976241e-09       1.611269804123e+43       3.626839573914e+32       1.590818448529e+33       3.474666867316e-08       1.113894460907e+43       2.725164265225e+43       2.725164265225e+43       9.083880883432e+42      -3.855941759459e+51       1.258686854122e-05       8.268339459061e-01 
       4.866638375110e+13       3.191802376111e-25       9.524228516966e-09       5.109282277586e+21       1.395998910351e+04       2.868507587272e-10       6.793821868729e+17       5.499314435963e-09       1.543459994564e+43       3.511750699692e+32       1.540337719894e+33       3.474666867316e-08       1.067016544452e+43       2.610476539206e+43       2.610476539206e+43       8.701588463388e+42      -3.654175083171e+51       1.269873586625e-05       8.195500947777e-01 
       4.814607118538e+13       3.261162496281e-25       9.627910912968e-09       5.000615374091e+21       1.395998910351e+04       2.899507428086e-10       6.721186291250e+17       5.558745295716e-09       1.478503940634e+43       3.400313889119e+32       1.491458873590e+33       3.474666867316e-08       1.022111471143e+43       2.500615411960e+43       2.500615411960e+43       8.335384705921e+42      -3.462966084929e+51       1.281060319129e-05       8.123934546635e-01 
