# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   93       3.094166794573e-10       9.730116533973e-14      -2.437447982694e-12       0.000000000000e+00       1.339348727114e-11       1.927716323633e-12      -9.067313007175e-15 
   94       3.129142417747e-10       9.938732882791e-14      -2.521075320179e-12       0.000000000000e+00       1.303895110886e-11       1.885459724983e-12      -8.904114171119e-15 
   95       3.164407360098e-10       1.014559705028e-13      -2.605006685999e-12       0.000000000000e+00       1.269610609477e-11       1.844475004691e-12      -8.748883677048e-15 
   96       3.199963707691e-10       1.035048880986e-13      -2.689164594329e-12       0.000000000000e+00       1.236492006621e-11       1.804762338727e-12      -8.601373792241e-15 
   97       3.235811837882e-10       1.055318521539e-13      -2.773469598156e-12       0.000000000000e+00       1.204525217034e-11       1.766309263692e-12      -8.461252762716e-15 
   98       3.271950343924e-10       1.075346066509e-13      -2.857840292367e-12       0.000000000000e+00       1.173684884297e-11       1.729090202089e-12      -8.328101930968e-15 
   99       3.308375959569e-10       1.095108696541e-13      -2.942193316841e-12       0.000000000000e+00       1.143933978748e-11       1.693065987582e-12      -8.201412853693e-15 
  100       3.345083483677e-10       1.114583339495e-13      -3.026443359544e-12       0.000000000000e+00       1.115223395367e-11       1.658183390263e-12      -8.080584419520e-15 
  101       3.382065704815e-10       1.133746676839e-13      -3.110503159613e-12       0.000000000000e+00       1.087491551667e-11       1.624374641914e-12      -7.964919966738e-15 
  102       3.419313325864e-10       1.152575150035e-13      -3.194283510454e-12       0.000000000000e+00       1.060663985578e-11       1.591556961270e-12      -7.853624401026e-15 
  103       3.456814888622e-10       1.171044966935e-13      -3.277693262829e-12       0.000000000000e+00       1.034652953336e-11       1.559632079286e-12      -7.745801313182e-15 
  104       3.494559366788e-10       1.189133011134e-13      -3.360642585851e-12       0.000000000000e+00       1.009377441460e-11       1.528509467457e-12      -7.640635075576e-15 
  105       3.532544506214e-10       1.206819696195e-13      -3.443053244986e-12       0.000000000000e+00       9.848271475278e-12       1.498180618885e-12      -7.537971354322e-15 
  106       3.570769475981e-10       1.224086510701e-13      -3.524849724686e-12       0.000000000000e+00       9.610064328533e-12       1.468653963174e-12      -7.437810007523e-15 
  107       3.609232255119e-10       1.240915165828e-13      -3.605956132895e-12       0.000000000000e+00       9.379145045570e-12       1.439931847732e-12      -7.340126269939e-15 
  108       3.647929586528e-10       1.257287611664e-13      -3.686296239936e-12       0.000000000000e+00       9.155452377842e-12       1.412010323518e-12      -7.244869903453e-15 
  109       3.686856930910e-10       1.273186053517e-13      -3.765793517410e-12       0.000000000000e+00       8.938869979244e-12       1.384878930771e-12      -7.151964347529e-15 
  110       3.726008420693e-10       1.288592968232e-13      -3.844371177085e-12       0.000000000000e+00       8.729224628286e-12       1.358520484753e-12      -7.061305869676e-15 
  111       3.765376813957e-10       1.303491120500e-13      -3.921952209787e-12       0.000000000000e+00       8.526284450284e-12       1.332910861481e-12      -6.972762715912e-15 
  112       3.804953448366e-10       1.317863579179e-13      -3.998459424296e-12       0.000000000000e+00       8.329757139543e-12       1.308018783467e-12      -6.886174261225e-15 
  113       3.844728195090e-10       1.331693733596e-13      -4.073815486235e-12       0.000000000000e+00       8.139288181537e-12       1.283805605454e-12      -6.801350160035e-15 
  114       3.884689412735e-10       1.344965309871e-13      -4.147942956966e-12       0.000000000000e+00       7.954459075099e-12       1.260225100152e-12      -6.718069496654e-15 
  115       3.924823901270e-10       1.357662387224e-13      -4.220764332479e-12       0.000000000000e+00       7.774785554598e-12       1.237223243978e-12      -6.636079935755e-15 
  116       3.965118865922e-10       1.369769847843e-13      -4.292202081872e-12       0.000000000000e+00       7.599824496728e-12       1.214750510218e-12      -6.555144462359e-15 
  117       4.005568178255e-10       1.381274753660e-13      -4.362178684951e-12       0.000000000000e+00       7.429513187461e-12       1.192800902203e-12      -6.475189864955e-15 
  118       4.046166793344e-10       1.392165168378e-13      -4.430616672257e-12       0.000000000000e+00       7.263868157081e-12       1.171377285573e-12      -6.396174793860e-15 
  119       4.086908779930e-10       1.402429758824e-13      -4.497438664354e-12       0.000000000000e+00       7.102879378433e-12       1.150479202925e-12      -6.318043362896e-15 
  120       4.127787292113e-10       1.412057815093e-13      -4.562567410718e-12       0.000000000000e+00       6.946509450059e-12       1.130102770145e-12      -6.240724720632e-15 
  121       4.168794541055e-10       1.421039270696e-13      -4.625925828625e-12       0.000000000000e+00       6.794692779349e-12       1.110240572731e-12      -6.164132621618e-15 
  122       4.209921766675e-10       1.429364722708e-13      -4.687437042038e-12       0.000000000000e+00       6.647334765680e-12       1.090881562113e-12      -6.088164997622e-15 
  123       4.251159209353e-10       1.437025451910e-13      -4.747024420501e-12       0.000000000000e+00       6.504310983563e-12       1.072010951983e-12      -6.012703528865e-15 
  124       4.292496081623e-10       1.444013442942e-13      -4.804611618022e-12       0.000000000000e+00       6.365466365786e-12       1.053610114616e-12      -5.937613215261e-15 
  125       4.333920539875e-10       1.450321404443e-13      -4.860122611964e-12       0.000000000000e+00       6.230614386560e-12       1.035656477195e-12      -5.862741947647e-15 
  126       4.375419656053e-10       1.455942789202e-13      -4.913481741936e-12       0.000000000000e+00       6.099536244660e-12       1.018123418135e-12      -5.787920079027e-15 
  127       4.416979389353e-10       1.460871814305e-13      -4.964613748677e-12       0.000000000000e+00       5.971980046571e-12       1.000980163409e-12      -5.712959995800e-15 
  128       4.458584557925e-10       1.465103481278e-13      -5.013443812948e-12       0.000000000000e+00       5.847659989632e-12       9.841916828692e-13      -5.637655689004e-15 
  129       4.500220454111e-10       1.468634050463e-13      -5.059898619183e-12       0.000000000000e+00       5.726318247043e-12       9.677266606888e-13      -5.561831614231e-15 
  130       4.541877950640e-10       1.471462480191e-13      -5.103909595764e-12       0.000000000000e+00       5.607920033566e-12       9.515826154688e-13      -5.485496242250e-15 
  131       4.583548903714e-10       1.473589184293e-13      -5.145410105355e-12       0.000000000000e+00       5.492478494696e-12       9.357633527393e-13      -5.408704621213e-15 
  132       4.625224543298e-10       1.475015615196e-13      -5.184334497767e-12       0.000000000000e+00       5.379993558425e-12       9.202710924156e-13      -5.331510522600e-15 
  133       4.666895456580e-10       1.475744287317e-13      -5.220618156184e-12       0.000000000000e+00       5.270451567055e-12       9.051064228985e-13      -5.253966365140e-15 
  134       4.708551571430e-10       1.475778800460e-13      -5.254197543379e-12       0.000000000000e+00       5.163824909015e-12       8.902682551735e-13      -5.176123138747e-15 
  135       4.750182139860e-10       1.475123863213e-13      -5.285010247941e-12       0.000000000000e+00       5.060071650681e-12       8.757537769110e-13      -5.098030328443e-15 
  136       4.791775721480e-10       1.473785316348e-13      -5.312995030492e-12       0.000000000000e+00       4.959135168183e-12       8.615584065656e-13      -5.019735838286e-15 
  137       4.833320166962e-10       1.471770156212e-13      -5.338091869912e-12       0.000000000000e+00       4.860943779230e-12       8.476757474761e-13      -4.941285915303e-15 
  138       4.874802601498e-10       1.469086558128e-13      -5.360242009558e-12       0.000000000000e+00       4.765410374918e-12       8.340975419652e-13      -4.862725073412e-15 
  139       4.916209408256e-10       1.465743899793e-13      -5.379388003487e-12       0.000000000000e+00       4.672432051552e-12       8.208136254391e-13      -4.784096017354e-15 
  140       4.957526211844e-10       1.461752784668e-13      -5.395473762676e-12       0.000000000000e+00       4.581889742457e-12       8.078118804875e-13      -4.705439566620e-15 
  141       4.998737861766e-10       1.457125065385e-13      -5.408444601247e-12       0.000000000000e+00       4.493647849798e-12       7.950781909827e-13      -4.626794579377e-15 
  142       5.039828415884e-10       1.451873867134e-13      -5.418247282684e-12       0.000000000000e+00       4.407553876391e-12       7.825963961803e-13      -4.548197876403e-15 
  143       5.080781123875e-10       1.446013611069e-13      -5.424830066058e-12       0.000000000000e+00       4.323438057524e-12       7.703482448180e-13      -4.469684165005e-15 
  144       5.121579865346e-10       1.439559979606e-13      -5.428143093314e-12       0.000000000000e+00       4.241149226618e-12       7.583175625422e-13      -4.391286738118e-15 
  145       5.162213658887e-10       1.432529759105e-13      -5.428139496589e-12       0.000000000000e+00       4.160667174579e-12       7.465033141346e-13      -4.313039809848e-15 
