# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.486365221818e-10       3.363163046991e-15       3.172042025845e-13       0.000000000000e+00       8.536173974646e-09       4.944767932844e-10      -1.690372370118e-12 
    3       1.403549862953e-10       5.046040395400e-15       3.821826073744e-13       0.000000000000e+00       5.281386976911e-09       3.499950186621e-10      -1.397174284869e-12 
    4       1.325479410642e-10       5.161873436997e-15       3.794462149642e-13       0.000000000000e+00       3.675858666015e-09       2.648891035203e-10      -1.027303594667e-12 
    5       1.266258602853e-10       4.125336441797e-15       3.424325130397e-13       0.000000000000e+00       2.744647477045e-09       2.093161274959e-10      -6.804687388751e-13 
    6       1.224320017619e-10       2.733960953016e-15       2.923669079724e-13       0.000000000000e+00       2.145265540877e-09       1.704933991629e-10      -3.901556193728e-13 
    7       1.196356049841e-10       1.602207721448e-15       2.424702934532e-13       0.000000000000e+00       1.731977717858e-09       1.419818012583e-10      -1.695514920359e-13 
    8       1.178233823527e-10       9.458119568339e-16       1.996591867591e-13       0.000000000000e+00       1.432423983994e-09       1.202498551838e-10      -1.962489206568e-14 
    9       1.168427273528e-10       6.739918927281e-16       1.669700338280e-13       0.000000000000e+00       1.207100228885e-09       1.033171748493e-10       6.661419004026e-14 
   10       1.164652577992e-10       5.898814346768e-16       1.450238707688e-13       0.000000000000e+00       1.032526722959e-09       8.991097050916e-11       1.012790048121e-13 
   11       1.165361408239e-10       5.445294541419e-16       1.330032928692e-13       0.000000000000e+00       8.694668650229e-10       7.930448499527e-11       9.891352090711e-14 
   12       1.169874895389e-10       4.859291098532e-16       1.291426935208e-13       0.000000000000e+00       7.600338755310e-10       7.013563624974e-11       7.448631631312e-14 
   13       1.176878383206e-10       4.283513047186e-16       1.312717162628e-13       0.000000000000e+00       6.701766534180e-10       6.257071437091e-11       4.087875414191e-14 
   14       1.186108409643e-10       3.997900895800e-16       1.373941499107e-13       0.000000000000e+00       5.953902857220e-10       5.611088989095e-11       7.660481987315e-15 
   15       1.197401289307e-10       4.102705155703e-16       1.458299483143e-13       0.000000000000e+00       5.324249384946e-10       5.074215956476e-11      -1.840525495384e-14 
   16       1.210125394078e-10       4.506292759228e-16       1.552558665141e-13       0.000000000000e+00       4.788773316255e-10       4.613057154309e-11      -3.436750493565e-14 
   17       1.223870211552e-10       5.071312376194e-16       1.649118465335e-13       0.000000000000e+00       4.329315682489e-10       4.205178065149e-11      -4.014253042346e-14 
   18       1.238602033497e-10       5.735498203396e-16       1.743442385789e-13       0.000000000000e+00       3.930419231477e-10       3.843256106573e-11      -3.773887929711e-14 
   19       1.254519328296e-10       6.542794822460e-16       1.835052963959e-13       0.000000000000e+00       3.585803333555e-10       3.527075271277e-11      -2.978488178750e-14 
   20       1.271247145943e-10       7.566677413579e-16       1.924801822253e-13       0.000000000000e+00       3.282213214698e-10       3.249717712760e-11      -1.977524800892e-14 
   21       1.288641565037e-10       8.841752849288e-16       2.014246735918e-13       0.000000000000e+00       3.014901398550e-10       3.004810559984e-11      -1.022732255709e-14 
   22       1.306349088298e-10       1.038094262643e-15       2.105128863589e-13       0.000000000000e+00       2.777491111387e-10       2.782811714816e-11      -3.392393828206e-15 
   23       1.324608193642e-10       1.216608338237e-15       2.198004024401e-13       0.000000000000e+00       2.566729686486e-10       2.584392822299e-11       2.910449999286e-18 
   24       1.343580094548e-10       1.416766350612e-15       2.292566821169e-13       0.000000000000e+00       2.377755022765e-10       2.410130662277e-11      -3.937918458499e-17 
   25       1.363094518338e-10       1.639287273450e-15       2.386922310739e-13       0.000000000000e+00       2.208355719722e-10       2.253943733176e-11      -2.809797756422e-15 
   26       1.382754811523e-10       1.885851435087e-15       2.478247502442e-13       0.000000000000e+00       2.055478376774e-10       2.107066209350e-11      -7.118253955828e-15 
   27       1.402670583366e-10       2.157057682683e-15       2.563873200589e-13       0.000000000000e+00       1.917299552333e-10       1.971338312701e-11      -1.165389530328e-14 
   28       1.422992734955e-10       2.453102014861e-15       2.641039670280e-13       0.000000000000e+00       1.791446539933e-10       1.850533421144e-11      -1.507137542465e-14 
