# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       7.956020546402e-09       2.406884303758e-13       2.026703307314e-11       0.000000000000e+00       4.744054018623e-07       2.611678985517e-08      -1.060877480222e-10 
    3       7.524243029587e-09       3.083492082798e-13       2.277499778839e-11       0.000000000000e+00       2.918320862505e-07       1.852604238163e-08      -8.032722196857e-11 
    4       7.117206675889e-09       2.665821060884e-13       2.129581058767e-11       0.000000000000e+00       2.029453527892e-07       1.403294099507e-08      -5.256273438405e-11 
    5       6.812440346612e-09       1.777361169787e-13       1.813272059232e-11       0.000000000000e+00       1.515514673905e-07       1.108695936835e-08      -2.919458959648e-11 
    6       6.603427313866e-09       9.932388680824e-14       1.460208436570e-11       0.000000000000e+00       1.184413281269e-07       9.022190698189e-09      -1.198596626141e-11 
    7       6.467204520819e-09       5.365199511982e-14       1.146391919526e-11       0.000000000000e+00       9.560644979199e-08       7.506493288173e-09      -1.017780685988e-12 
    8       6.387660106751e-09       3.461894130600e-14       9.050432628002e-12       0.000000000000e+00       7.905822054631e-08       6.356730747319e-09       4.572332935730e-12 
    9       6.350500792012e-09       2.778380983638e-14       7.435005562039e-12       0.000000000000e+00       6.659926393266e-08       5.464553942001e-09       6.129330453049e-12 
   10       6.342448595165e-09       2.365614993285e-14       6.541154745674e-12       0.000000000000e+00       5.693717031221e-08       4.757933696551e-09       5.141914924005e-12 
   11       6.360111865903e-09       1.984919679319e-14       6.215660959573e-12       0.000000000000e+00       4.798800558403e-08       4.204006642966e-09       2.997348385622e-12 
   12       6.394768156991e-09       1.726359577274e-14       6.282373406858e-12       0.000000000000e+00       4.194004611591e-08       3.717292978643e-09       7.079755890374e-13 
   13       6.443509550471e-09       1.653321407859e-14       6.586791840706e-12       0.000000000000e+00       3.697407638321e-08       3.322072664899e-09      -1.035279725665e-12 
   14       6.503616433366e-09       1.719944751835e-14       7.012537675428e-12       0.000000000000e+00       3.284157003537e-08       2.977931331582e-09      -1.987109727153e-12 
   15       6.574316469124e-09       1.858594962194e-14       7.485375004228e-12       0.000000000000e+00       2.936235799181e-08       2.688470400285e-09      -2.159355249445e-12 
   16       6.651271749796e-09       2.054688905893e-14       7.967138785019e-12       0.000000000000e+00       2.640364887877e-08       2.438949594782e-09      -1.780070432643e-12 
   17       6.736086244651e-09       2.340084478295e-14       8.445053773627e-12       0.000000000000e+00       2.386510873664e-08       2.221162470746e-09      -1.148455619189e-12 
   18       6.825107351143e-09       2.746043978279e-14       8.934132217822e-12       0.000000000000e+00       2.166140423011e-08       2.031205828110e-09      -5.458696909388e-13 
   19       6.918981915529e-09       3.274462853514e-14       9.447223980590e-12       0.000000000000e+00       1.975771519653e-08       1.866355482657e-09      -1.221186189900e-13 
   20       7.017299409808e-09       3.913839106408e-14       9.992395500514e-12       0.000000000000e+00       1.808076381173e-08       1.719960401334e-09       2.439471989532e-14 
   21       7.120146483534e-09       4.660468631932e-14       1.056688715194e-11       0.000000000000e+00       1.660429199034e-08       1.589392760813e-09      -7.388461758197e-14 
   22       7.226021745774e-09       5.511517449360e-14       1.115989258059e-11       0.000000000000e+00       1.529306252726e-08       1.471424220855e-09      -3.165520485168e-13 
   23       7.335205418745e-09       6.468141778285e-14       1.175256593880e-11       0.000000000000e+00       1.412910851808e-08       1.365580013980e-09      -6.029276479159e-13 
   24       7.447331064688e-09       7.531682433529e-14       1.232103581816e-11       0.000000000000e+00       1.308558209809e-08       1.270918206180e-09      -8.256135888078e-13 
   25       7.562511203988e-09       8.702606165495e-14       1.284872051699e-11       0.000000000000e+00       1.215024804613e-08       1.186237055505e-09      -9.366715026345e-13 
   26       7.680098303938e-09       9.982461079862e-14       1.332141406660e-11       0.000000000000e+00       1.130621416695e-08       1.109423807373e-09      -9.169252416048e-13 
   27       7.799802535910e-09       1.138287422285e-13       1.373240357375e-11       0.000000000000e+00       1.054338194604e-08       1.039485970422e-09      -8.022075536383e-13 
   28       7.920947856723e-09       1.291846932333e-13       1.407910868850e-11       0.000000000000e+00       9.848626783203e-09       9.753413756447e-10      -6.508408140819e-13 
   29       8.044061882809e-09       1.459734591639e-13       1.436559246586e-11       0.000000000000e+00       9.218420047347e-09       9.168792117459e-10      -5.009125116677e-13 
   30       8.169401536859e-09       1.642544672917e-13       1.460029281779e-11       0.000000000000e+00       8.646015569522e-09       8.637688434760e-10      -3.909640427988e-13 
   31       8.296621017081e-09       1.840851752080e-13       1.479176548815e-11       0.000000000000e+00       8.119762319894e-09       8.151788452165e-10      -3.565377531610e-13 
   32       8.425893973702e-09       2.055266753934e-13       1.493672151952e-11       0.000000000000e+00       7.636954203678e-09       7.706211668495e-10      -3.870469009424e-13 
   33       8.557057602315e-09       2.286397183458e-13       1.502743634177e-11       0.000000000000e+00       7.194186092386e-09       7.293225652842e-10      -4.519839153998e-13 
   34       8.689551632787e-09       2.534801467542e-13       1.505532338335e-11       0.000000000000e+00       6.785273019376e-09       6.903182765664e-10      -5.173555857648e-13 
   35       8.823502368088e-09       2.800889084589e-13       1.501305050561e-11       0.000000000000e+00       6.408129808099e-09       6.537204219727e-10      -5.666749814626e-13 
   36       8.958918141987e-09       3.084977888727e-13       1.489303031151e-11       0.000000000000e+00       6.059739007521e-09       6.198497441846e-10      -5.868164302931e-13 
   37       9.095561663957e-09       3.387368856216e-13       1.468836310995e-11       0.000000000000e+00       5.735576048273e-09       5.888554206410e-10      -5.672585201758e-13 
   38       9.233665394387e-09       3.708530084906e-13       1.439820315020e-11       0.000000000000e+00       5.434808739346e-09       5.606130960154e-10      -5.169443834441e-13 
   39       9.373386525586e-09       4.048969883214e-13       1.402420501408e-11       0.000000000000e+00       5.156487684534e-09       5.347625773931e-10      -4.532131805813e-13 
   40       9.514573642415e-09       4.409186743359e-13       1.356917577280e-11       0.000000000000e+00       4.897964530983e-09       5.107109926214e-10      -3.976380246700e-13 
   41       9.656926479245e-09       4.789647390514e-13       1.303589890164e-11       0.000000000000e+00       4.655815718139e-09       4.878133279879e-10      -3.703387058636e-13 
   42       9.800616350687e-09       5.190713801078e-13       1.242297939170e-11       0.000000000000e+00       4.429331729541e-09       4.660300145390e-10      -3.700364801816e-13 
   43       9.945812649995e-09       5.612691400704e-13       1.172776243281e-11       0.000000000000e+00       4.217914210314e-09       4.454516977291e-10      -3.879662594955e-13 
   44       1.009248870649e-08       6.055846316487e-13       1.094744570870e-11       0.000000000000e+00       4.020028841494e-09       4.261132960406e-10      -4.131425897940e-13 
   45       1.024051331783e-08       6.520420892978e-13       1.007923340575e-11       0.000000000000e+00       3.833754066924e-09       4.080016162854e-10      -4.348334772070e-13 
   46       1.039000392677e-08       7.006690677708e-13       9.120892328935e-12       0.000000000000e+00       3.658798519772e-09       3.910930047662e-10      -4.511862893451e-13 
   47       1.054104586278e-08       7.514920930752e-13       8.070333757207e-12       0.000000000000e+00       3.494959954922e-09       3.753182249231e-10      -4.629478695653e-13 
   48       1.069357771397e-08       8.045349465213e-13       6.925450615564e-12       0.000000000000e+00       3.341516727311e-09       3.605464061494e-10      -4.710908910180e-13 
   49       1.084737822310e-08       8.598185578838e-13       5.684110673885e-12       0.000000000000e+00       3.197189159454e-09       3.465806472121e-10      -4.768273572279e-13 
