# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   65       3.348626268367e-11       5.084128021785e-15      -6.994166023410e-14       0.000000000000e+00       4.205269506280e-12       4.853823764580e-13      -1.577139582259e-15 
   66       3.393278843058e-11       5.314432540714e-15      -7.736612909271e-14       0.000000000000e+00       4.058667469605e-12       4.707692892403e-13      -1.554501463025e-15 
   67       3.438348115470e-11       5.549474122861e-15      -8.503522621227e-14       0.000000000000e+00       3.918599995429e-12       4.567828102524e-13      -1.528030569546e-15 
   68       3.483823213211e-11       5.789076108416e-15      -9.294585764094e-14       0.000000000000e+00       3.784223405640e-12       4.433140603344e-13      -1.500186818142e-15 
   69       3.529720737111e-11       6.033121283163e-15      -1.010951738108e-13       0.000000000000e+00       3.655439303628e-12       4.303511429332e-13      -1.471682615824e-15 
   70       3.576060101512e-11       6.281504275029e-15      -1.094801905401e-13       0.000000000000e+00       3.532277191630e-12       4.179012999107e-13      -1.442778997897e-15 
   71       3.622854333016e-11       6.534114323622e-15      -1.180976520730e-13       0.000000000000e+00       3.414667614522e-12       4.059624028755e-13      -1.413755283777e-15 
   72       3.670109646504e-11       6.790835295446e-15      -1.269440315477e-13       0.000000000000e+00       3.302437043220e-12       3.945224570589e-13      -1.384909459254e-15 
   73       3.717825021141e-11       7.051545699112e-15      -1.360155314648e-13       0.000000000000e+00       3.195302758067e-12       3.835591051905e-13      -1.356558558746e-15 
   74       3.765991776394e-11       7.316118700549e-15      -1.453080841551e-13       0.000000000000e+00       3.092867732239e-12       3.730391313742e-13      -1.329039047563e-15 
   75       3.814593148044e-11       7.584422138220e-15      -1.548173522481e-13       0.000000000000e+00       2.994615515129e-12       3.629179649633e-13      -1.302707204163e-15 
   76       3.863612642020e-11       7.856309937295e-15      -1.645386896398e-13       0.000000000000e+00       2.900038474168e-12       3.531514380875e-13      -1.277890985149e-15 
   77       3.913061791857e-11       8.131594510998e-15      -1.744670151459e-13       0.000000000000e+00       2.809060828921e-12       3.437346301955e-13      -1.254734641568e-15 
   78       3.962956716161e-11       8.410069330769e-15      -1.845969165520e-13       0.000000000000e+00       2.721683821861e-12       3.346692385540e-13      -1.233326330489e-15 
