# Matter power spectrum P(k) at redshift z=0
# for k=1.04206e-05 to 1.08688 h/Mpc,
# number of wavenumbers equal to 603
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       7.958719217469e-03       1.577229365398e+05 
       8.085441026969e-03       1.590169804380e+05 
       8.212233493217e-03       1.602838368893e+05 
       8.339094104040e-03       1.615232316617e+05 
       8.466020506906e-03       1.627355340532e+05 
       8.593010498167e-03       1.639211203271e+05 
       8.720062013184e-03       1.650802967119e+05 
       8.847173117248e-03       1.662133154885e+05 
       8.974341997231e-03       1.673201147118e+05 
       9.101566953904e-03       1.684015817637e+05 
       9.228846394849e-03       1.694577494762e+05 
       9.356178827935e-03       1.704888061061e+05 
       9.483562855287e-03       1.714952233811e+05 
       9.610997167722e-03       1.724771936630e+05 
       9.738480539603e-03       1.734352036402e+05 
       9.866011824080e-03       1.743684741655e+05 
       9.993589948689e-03       1.752790564333e+05 
       1.012121391127e-02       1.761651441763e+05 
       1.024888277620e-02       1.770285120152e+05 
       1.037659567085e-02       1.778696488257e+05 
       1.050435178240e-02       1.786874794457e+05 
       1.063215035476e-02       1.794825206834e+05 
       1.075999068579e-02       1.802564459926e+05 
       1.088787212472e-02       1.810072067183e+05 
       1.101579406970e-02       1.817373558824e+05 
       1.114375596555e-02       1.824458932402e+05 
       1.127175730171e-02       1.831333462505e+05 
       1.139979761025e-02       1.837998405428e+05 
       1.152787646409e-02       1.844456303375e+05 
       1.165599347531e-02       1.850710833724e+05 
       1.178414829358e-02       1.856764077209e+05 
       1.191234060471e-02       1.862617525019e+05 
       1.204057012930e-02       1.868272836828e+05 
       1.216883662147e-02       1.873732596335e+05 
       1.229713986770e-02       1.879002904193e+05 
       1.242547968574e-02       1.884080246943e+05 
       1.255385592360e-02       1.888973193698e+05 
       1.268226845859e-02       1.893678553201e+05 
       1.281071719650e-02       1.898203807040e+05 
       1.293920207075e-02       1.902543036648e+05 
       1.306772304166e-02       1.906705877918e+05 
       1.319628009576e-02       1.910693409886e+05 
       1.332487324514e-02       1.914499923236e+05 
       1.345350252690e-02       1.918140340866e+05 
       1.358216800256e-02       1.921611323409e+05 
       1.371086975761e-02       1.924907565665e+05 
       1.383960790101e-02       1.928036153699e+05 
       1.396838256483e-02       1.931000318919e+05 
       1.409719390384e-02       1.933805554197e+05 
       1.422604209517e-02       1.936452496148e+05 
       1.435492733802e-02       1.938943430614e+05 
       1.448384985339e-02       1.941264487478e+05 
       1.461280988382e-02       1.943440599363e+05 
       1.474180769318e-02       1.945464833342e+05 
       1.487084356650e-02       1.947337302469e+05 
       1.499991780983e-02       1.949057550246e+05 
       1.512903075006e-02       1.950633815757e+05 
       1.525818273484e-02       1.952072475183e+05 
       1.538737413253e-02       1.953355057995e+05 
       1.551660533208e-02       1.954500110856e+05 
       1.564587674306e-02       1.955508813907e+05 
       1.577518879559e-02       1.956375917653e+05 
       1.590454194039e-02       1.957116594713e+05 
       1.603393664878e-02       1.957716212022e+05 
       1.616337341274e-02       1.958127414520e+05 
       1.629285274500e-02       1.958524485977e+05 
       1.642237517907e-02       1.958730673750e+05 
       1.655194126939e-02       1.958812312782e+05 
       1.668155159146e-02       1.958771333505e+05 
       1.681120674194e-02       1.958607187890e+05 
       1.694090733885e-02       1.958327459286e+05 
       1.707065402172e-02       1.957915414886e+05 
       1.720044745181e-02       1.957388199792e+05 
       1.733028831227e-02       1.956744512028e+05 
       1.746017730845e-02       1.955989401679e+05 
       1.759011516805e-02       1.955120001470e+05 
       1.772010264146e-02       1.954056761703e+05 
       1.785014050199e-02       1.953047889983e+05 
       1.798022954618e-02       1.951780745005e+05 
       1.811037059412e-02       1.950542653838e+05 
       1.824056448975e-02       1.949065354824e+05 
       1.837081210124e-02       1.947547610527e+05 
       1.850111432132e-02       1.945984822188e+05 
       1.863147206769e-02       1.944221038603e+05 
       1.876188628337e-02       1.942448881239e+05 
       1.889235793715e-02       1.940484290753e+05 
       1.902288802400e-02       1.938515915881e+05 
       1.915347756555e-02       1.936363801571e+05 
       1.928412761048e-02       1.934144476238e+05 
       1.941483923509e-02       1.931837023061e+05 
       1.954561354375e-02       1.929549546730e+05 
       1.967645166942e-02       1.927073929529e+05 
       1.980735477421e-02       1.924504149943e+05 
       1.993832404991e-02       1.921822524628e+05 
       2.006936071861e-02       1.919097973812e+05 
       2.020046603324e-02       1.916269953183e+05 
       2.033164127822e-02       1.913450440453e+05 
       2.046288777012e-02       1.910477981626e+05 
       2.059420685826e-02       1.907427039459e+05 
       2.072559992545e-02       1.904219346805e+05 
       2.085706838865e-02       1.901008222326e+05 
       2.098861369972e-02       1.897809380437e+05 
       2.112023734617e-02       1.894400795988e+05 
       2.125194085192e-02       1.890961268822e+05 
       2.138372577811e-02       1.887468791383e+05 
       2.151559372392e-02       1.883904744846e+05 
       2.164754632740e-02       1.880275285143e+05 
       2.177958526640e-02       1.876587019561e+05 
       2.191171225941e-02       1.872821624239e+05 
       2.204392906655e-02       1.868988974531e+05 
       2.217623749047e-02       1.865088006451e+05 
       2.230863937740e-02       1.861143032387e+05 
       2.244113661815e-02       1.857128509326e+05 
       2.257373114915e-02       1.853045270575e+05 
       2.270642495357e-02       1.848919207943e+05 
       2.283922006239e-02       1.844766629961e+05 
       2.297211855563e-02       1.840489775922e+05 
       2.310512256347e-02       1.836244348684e+05 
       2.323823426753e-02       1.831834781848e+05 
       2.337145590214e-02       1.827437631592e+05 
       2.350478975560e-02       1.822963792212e+05 
       2.363823817159e-02       1.818474816334e+05 
       2.377180355052e-02       1.813915808275e+05 
       2.390548835100e-02       1.809304714107e+05 
       2.403929509132e-02       1.804659302110e+05 
       2.417322635095e-02       1.799953126439e+05 
       2.430728477217e-02       1.795271509811e+05 
       2.444147306165e-02       1.790438607053e+05 
       2.457579399219e-02       1.785598948903e+05 
       2.471025040442e-02       1.780774353091e+05 
       2.484484520861e-02       1.775845548493e+05 
       2.497958138653e-02       1.770888011311e+05 
       2.511446199337e-02       1.765878783243e+05 
       2.524949015970e-02       1.760860940106e+05 
       2.538466909356e-02       1.755839070547e+05 
       2.552000208254e-02       1.750701777347e+05 
       2.565549249596e-02       1.745572674809e+05 
       2.579114378719e-02       1.740406475025e+05 
       2.592695949593e-02       1.735210972027e+05 
       2.606294325065e-02       1.729961645056e+05 
       2.619909877110e-02       1.724748999215e+05 
       2.633542987090e-02       1.719416187828e+05 
       2.647194046021e-02       1.714088965598e+05 
       2.660863454854e-02       1.708772453134e+05 
       2.674551624756e-02       1.703362825405e+05 
       2.688258977414e-02       1.697988919214e+05 
       2.701985945341e-02       1.692527239669e+05 
       2.715732972196e-02       1.687097372102e+05 
       2.729500513111e-02       1.681619035999e+05 
       2.743289035043e-02       1.676099516683e+05 
       2.757099017121e-02       1.670566706199e+05 
       2.770930951021e-02       1.665019529066e+05 
       2.784785341348e-02       1.659468083043e+05 
       2.798662706029e-02       1.653867482880e+05 
       2.812563576733e-02       1.648253736542e+05 
       2.826488499293e-02       1.642630831360e+05 
       2.840438034155e-02       1.636985055830e+05 
       2.854412756837e-02       1.631321309153e+05 
       2.868413258412e-02       1.625647610247e+05 
       2.882440146005e-02       1.619948108141e+05 
       2.896494043314e-02       1.614263293190e+05 
       2.910575591146e-02       1.608552331108e+05 
       2.924685447984e-02       1.602777327391e+05 
       2.938824290569e-02       1.597054492776e+05 
       2.952992814506e-02       1.591262762211e+05 
       2.967191734903e-02       1.585517190728e+05 
       2.981421787025e-02       1.579693890989e+05 
       2.995683726987e-02       1.573895062894e+05 
       3.009978332469e-02       1.568078118286e+05 
       3.024306403464e-02       1.562267836424e+05 
       3.038668763056e-02       1.556456718147e+05 
       3.053066258240e-02       1.550595866159e+05 
       3.067499760764e-02       1.544752625810e+05 
       3.081970168023e-02       1.538899274932e+05 
       3.096478403981e-02       1.533038476922e+05 
       3.111025420145e-02       1.527170027104e+05 
       3.125612196574e-02       1.521297068301e+05 
       3.140239742941e-02       1.515437611409e+05 
       3.154909099640e-02       1.509548931095e+05 
       3.169621338949e-02       1.503647136747e+05 
       3.184377566244e-02       1.497755062185e+05 
       3.199178921272e-02       1.491866415538e+05 
       3.214026579485e-02       1.485956519939e+05 
       3.228921753445e-02       1.480054441720e+05 
       3.243865694286e-02       1.474151843795e+05 
       3.258859693257e-02       1.468251728669e+05 
       3.273905083344e-02       1.462336204338e+05 
       3.289003240964e-02       1.456412304178e+05 
       3.304155587758e-02       1.450502041477e+05 
       3.319363592466e-02       1.444604124644e+05 
       3.334628772906e-02       1.438683374297e+05 
       3.349952698058e-02       1.432764383674e+05 
       3.365336990249e-02       1.426835347875e+05 
       3.380783327471e-02       1.420918521601e+05 
       3.396293445813e-02       1.415020603101e+05 
       3.411869142031e-02       1.409110713148e+05 
       3.427512276259e-02       1.403188019083e+05 
       3.443224774876e-02       1.397263417243e+05 
       3.459008633536e-02       1.391377868447e+05 
       3.474865920362e-02       1.385444002374e+05 
       3.490798779340e-02       1.379541219888e+05 
       3.506809433905e-02       1.373644805375e+05 
       3.522900190736e-02       1.367744118177e+05 
       3.539073443791e-02       1.361836208004e+05 
       3.555331678574e-02       1.355938396353e+05 
       3.571677476678e-02       1.350043118955e+05 
       3.588113520600e-02       1.344147522532e+05 
       3.604642598866e-02       1.338255261529e+05 
       3.621267611484e-02       1.332378479129e+05 
       3.637991575745e-02       1.326495878619e+05 
       3.654817632410e-02       1.320605841537e+05 
       3.671749052301e-02       1.314752334002e+05 
       3.688789243340e-02       1.308864647116e+05 
       3.705941758069e-02       1.302979940680e+05 
       3.723210301680e-02       1.297113546099e+05 
       3.740598740618e-02       1.291240226138e+05 
       3.758111111783e-02       1.285381217390e+05 
       3.775751632403e-02       1.279523701996e+05 
       3.793524710623e-02       1.273669378144e+05 
       3.811434956870e-02       1.267800879041e+05 
       3.829487196082e-02       1.261952802558e+05 
       3.847686480858e-02       1.256100261297e+05 
       3.866038105627e-02       1.250247159386e+05 
       3.884547621928e-02       1.244389376240e+05 
       3.903220854898e-02       1.238554845180e+05 
       3.922063921103e-02       1.232702072629e+05 
       3.941083247821e-02       1.226859639461e+05 
       3.960285593935e-02       1.221006328324e+05 
       3.979678072600e-02       1.215169408333e+05 
       3.999268175844e-02       1.209338498656e+05 
       4.019063801341e-02       1.203483695242e+05 
       4.039073281548e-02       1.197635252701e+05 
       4.059305415483e-02       1.191801109236e+05 
       4.079769503422e-02       1.185927726473e+05 
       4.100475384851e-02       1.180095040294e+05 
       4.121433480028e-02       1.174247466806e+05 
       4.142654835573e-02       1.168379674542e+05 
       4.164151174566e-02       1.162510957182e+05 
       4.185934951690e-02       1.156655344398e+05 
       4.208019414017e-02       1.150784578237e+05 
       4.230418668160e-02       1.144899224872e+05 
       4.253147754575e-02       1.139012308565e+05 
       4.276222729946e-02       1.133130187802e+05 
       4.299660758703e-02       1.127217155881e+05 
       4.323480214917e-02       1.121308498410e+05 
       4.347700795965e-02       1.115378007451e+05 
       4.372343649631e-02       1.109445627208e+05 
       4.397431516545e-02       1.103495416368e+05 
       4.422988890203e-02       1.097551821055e+05 
       4.449042197184e-02       1.091547792886e+05 
       4.475620000645e-02       1.085562466472e+05 
       4.502753230701e-02       1.079534274804e+05 
       4.530475446011e-02       1.073495254548e+05 
       4.558823131619e-02       1.067439168161e+05 
       4.587836039146e-02       1.061362463413e+05 
       4.617557576556e-02       1.055238621090e+05 
       4.648035256198e-02       1.049110248134e+05 
       4.679321211609e-02       1.042925947194e+05 
       4.711472795746e-02       1.036707836169e+05 
       4.744553276042e-02       1.030430507445e+05 
       4.778632645086e-02       1.024164353628e+05 
       4.813788569931e-02       1.017821909013e+05 
       4.850107508359e-02       1.011413414383e+05 
       4.887686027110e-02       1.004934314461e+05 
       4.926632365536e-02       9.984164544061e+04 
       4.967068298830e-02       9.918401995880e+04 
       5.009131368619e-02       9.851740018453e+04 
       5.052977566070e-02       9.784268426596e+04 
       5.098784574743e-02       9.715808476390e+04 
       5.146755708620e-02       9.646503759729e+04 
       5.197124716478e-02       9.576169321357e+04 
       5.250161668691e-02       9.504282996129e+04 
       5.306180198290e-02       9.431025885170e+04 
       5.365546435363e-02       9.356074985235e+04 
       5.428690051164e-02       9.278910612710e+04 
       5.496117909081e-02       9.199610302102e+04 
       5.568430885770e-02       9.117636325688e+04 
       5.646344436477e-02       9.032585192730e+04 
       5.730713347390e-02       8.943374848956e+04 
       5.822560673139e-02       8.849791375936e+04 
       5.923109774848e-02       8.750523793375e+04 
       6.033816081082e-02       8.643285629786e+04 
       6.156390783279e-02       8.527658346368e+04 
       6.292801003928e-02       8.399750684009e+04 
       6.445219445207e-02       8.256194675935e+04 
       6.615883637982e-02       8.092934895071e+04 
       6.806821557084e-02       7.904776496376e+04 
       7.019430838900e-02       7.685184018615e+04 
       7.253989843048e-02       7.429980498739e+04 
       7.509309108111e-02       7.136550236178e+04 
       7.782776303244e-02       6.807016406168e+04 
       8.070867154377e-02       6.448957061569e+04 
       8.369885060020e-02       6.074748718889e+04 
       8.676568653005e-02       5.698735316520e+04 
       8.988377060720e-02       5.335516534290e+04 
       9.303496433100e-02       4.997469016779e+04 
       9.620706340812e-02       4.693578719263e+04 
       9.939216827806e-02       4.429053631539e+04 
       1.025852903840e-01       4.205342866798e+04 
       1.057833276782e-01       4.020603197057e+04 
       1.089843694334e-01       3.870485526574e+04 
       1.121872454769e-01       3.748507246527e+04 
       1.153912416022e-01       3.647623641210e+04 
       1.185959227259e-01       3.559973941265e+04 
       1.218010240399e-01       3.478049234825e+04 
       1.250063843977e-01       3.395512359132e+04 
       1.282119056876e-01       3.307105127510e+04 
       1.314175281063e-01       3.209508720519e+04 
       1.346232151291e-01       3.101853649681e+04 
       1.378289443781e-01       2.984724289594e+04 
       1.410347020787e-01       2.860174334207e+04 
       1.442404796919e-01       2.731672936937e+04 
       1.474462718706e-01       2.603009813303e+04 
       1.506520752176e-01       2.478261778499e+04 
       1.538578875307e-01       2.360818156702e+04 
       1.570637073438e-01       2.253344322511e+04 
       1.602695336474e-01       2.157685914180e+04 
       1.634753657181e-01       2.074441415182e+04 
       1.666812030144e-01       2.003518948340e+04 
       1.698870451127e-01       1.943862343333e+04 
       1.730928916674e-01       1.893813329962e+04 
       1.762987423870e-01       1.851287751160e+04 
       1.795045970182e-01       1.813778867387e+04 
       1.827104553362e-01       1.779237821923e+04 
       1.859163171382e-01       1.745687000828e+04 
       1.891221822392e-01       1.710859340594e+04 
       1.923280504690e-01       1.673549931326e+04 
       1.955339216701e-01       1.632769078080e+04 
       1.987397956962e-01       1.588458753529e+04 
       2.019456724107e-01       1.541074217450e+04 
       2.051515516863e-01       1.491487307740e+04 
       2.083574334033e-01       1.441004492968e+04 
       2.115633174499e-01       1.390827917803e+04 
       2.147692037208e-01       1.342206245644e+04 
       2.179750921171e-01       1.296087410765e+04 
       2.211809825456e-01       1.253137479215e+04 
       2.243868749185e-01       1.214034202061e+04 
       2.275927691533e-01       1.178815345313e+04 
       2.307986651716e-01       1.147629816213e+04 
       2.340045628998e-01       1.120062052271e+04 
       2.372104622679e-01       1.095741293796e+04 
       2.404163632100e-01       1.074038624798e+04 
       2.436222656636e-01       1.054078247621e+04 
       2.468281695693e-01       1.035186494308e+04 
       2.500340748709e-01       1.016693187244e+04 
       2.532399815151e-01       9.979782789693e+03 
       2.564458894512e-01       9.786563647484e+03 
       2.596517986312e-01       9.585256129925e+03 
       2.628577090091e-01       9.374596855172e+03 
       2.660636205414e-01       9.155938446798e+03 
       2.692695331867e-01       8.931124373487e+03 
       2.724754469054e-01       8.703415135289e+03 
       2.756813616599e-01       8.475997774724e+03 
       2.788872774142e-01       8.252622147947e+03 
       2.820931941341e-01       8.037835476224e+03 
       2.852991117868e-01       7.834165082744e+03 
       2.885050303411e-01       7.643387544543e+03 
       2.917109497671e-01       7.466994727845e+03 
       2.949168700361e-01       7.304658746447e+03 
       2.981227911209e-01       7.155517141145e+03 
       3.013287129953e-01       7.017860977839e+03 
       3.045346356342e-01       6.889602047205e+03 
       3.077405590136e-01       6.768823768598e+03 
       3.109464831105e-01       6.653369841075e+03 
       3.141524079028e-01       6.540409514488e+03 
       3.173583333693e-01       6.428896436399e+03 
       3.205642594896e-01       6.317267698758e+03 
       3.237701862444e-01       6.203624592332e+03 
       3.269761136147e-01       6.088532886094e+03 
       3.301820415827e-01       5.971240117148e+03 
       3.333879701309e-01       5.853019517865e+03 
       3.365938992428e-01       5.734621837049e+03 
       3.397998289022e-01       5.617471461989e+03 
       3.430057590938e-01       5.501835482083e+03 
       3.462116898027e-01       5.389550591857e+03 
       3.494176210146e-01       5.280967276923e+03 
       3.526235527158e-01       5.176989597584e+03 
       3.558294848929e-01       5.077929030957e+03 
       3.590354175331e-01       4.983911300607e+03 
       3.622413506241e-01       4.894968693493e+03 
       3.654472841540e-01       4.810754124719e+03 
       3.686532181113e-01       4.730815206566e+03 
       3.718591524848e-01       4.654090632492e+03 
       3.750650872639e-01       4.580109517237e+03 
       3.782710224381e-01       4.507571973800e+03 
       3.814769579976e-01       4.436596231747e+03 
       3.846828939326e-01       4.366074349668e+03 
       3.878888302338e-01       4.296246711842e+03 
       3.910947668921e-01       4.226705839577e+03 
       3.943007038987e-01       4.157487982686e+03 
       3.975066412453e-01       4.088465541457e+03 
       4.007125789236e-01       4.019835484307e+03 
       4.039185169258e-01       3.951961943255e+03 
       4.071244552440e-01       3.885094486716e+03 
       4.103303938709e-01       3.819584939675e+03 
       4.135363327993e-01       3.755898393194e+03 
       4.167422720222e-01       3.693853297297e+03 
       4.199482115328e-01       3.633738421340e+03 
       4.231541513246e-01       3.575686520166e+03 
       4.263600913911e-01       3.519572485550e+03 
       4.295660317263e-01       3.465316478684e+03 
       4.327719723241e-01       3.412880453539e+03 
       4.359779131787e-01       3.362069023798e+03 
       4.391838542845e-01       3.312745084343e+03 
       4.423897956359e-01       3.264704942832e+03 
       4.455957372277e-01       3.217630690011e+03 
       4.488016790547e-01       3.171558286334e+03 
       4.520076211119e-01       3.126156264432e+03 
       4.552135633943e-01       3.081308921031e+03 
       4.584195058973e-01       3.036949811480e+03 
       4.616254486163e-01       2.993083281205e+03 
       4.648313915467e-01       2.949726646466e+03 
       4.680373346842e-01       2.906971423742e+03 
       4.712432780245e-01       2.864801335721e+03 
       4.744492215636e-01       2.823284751337e+03 
       4.776551652974e-01       2.782607727281e+03 
       4.808611092219e-01       2.742585500501e+03 
       4.840670533335e-01       2.703470235156e+03 
       4.872729976284e-01       2.665305634638e+03 
       4.904789421030e-01       2.628141638719e+03 
       4.936848867537e-01       2.591993595678e+03 
       4.968908315772e-01       2.556811605102e+03 
       5.000967765701e-01       2.522498061929e+03 
       5.033027217293e-01       2.488959343082e+03 
       5.065086670514e-01       2.456123934552e+03 
       5.097146125334e-01       2.423938668464e+03 
       5.129205581724e-01       2.392266671933e+03 
       5.161265039653e-01       2.361229374895e+03 
       5.193324499094e-01       2.330691148960e+03 
       5.225383960018e-01       2.300708204695e+03 
       5.257443422398e-01       2.270983807655e+03 
       5.289502886208e-01       2.241658802440e+03 
       5.321562351421e-01       2.212720563106e+03 
       5.353621818013e-01       2.184215451662e+03 
       5.385681285959e-01       2.156145968701e+03 
       5.417740755234e-01       2.128490627716e+03 
       5.449800225815e-01       2.101519715091e+03 
       5.481859697679e-01       2.074985339098e+03 
       5.513919170804e-01       2.048962661348e+03 
       5.545978645167e-01       2.023406623807e+03 
       5.578038120748e-01       1.998342199747e+03 
       5.610097597525e-01       1.973766255931e+03 
       5.642157075478e-01       1.949679678253e+03 
       5.674216554586e-01       1.926060120314e+03 
       5.706276034831e-01       1.902908812249e+03 
       5.738335516194e-01       1.880176645853e+03 
       5.770394998655e-01       1.857827829934e+03 
       5.802454482196e-01       1.835830036822e+03 
       5.834513966800e-01       1.814164741453e+03 
       5.866573452449e-01       1.792828220985e+03 
       5.898632939126e-01       1.771823337950e+03 
       5.930692426814e-01       1.751083354582e+03 
       5.962751915496e-01       1.730727406856e+03 
       5.994811405158e-01       1.710736374010e+03 
       6.026870895783e-01       1.690970089480e+03 
       6.058930387356e-01       1.671482553005e+03 
       6.090989879861e-01       1.652278566460e+03 
       6.123049373285e-01       1.633375360533e+03 
       6.155108867612e-01       1.614785622217e+03 
       6.187168362830e-01       1.596519032644e+03 
       6.219227858923e-01       1.578571045185e+03 
       6.251287355878e-01       1.560927288759e+03 
       6.283346853683e-01       1.543569569257e+03 
       6.315406352324e-01       1.526484371704e+03 
       6.347465851788e-01       1.509662642164e+03 
       6.379525352063e-01       1.493113006981e+03 
       6.411584853137e-01       1.476831617011e+03 
       6.443644354999e-01       1.460816397798e+03 
       6.475703857635e-01       1.445052509895e+03 
       6.507763361035e-01       1.429523120206e+03 
       6.539822865187e-01       1.414210807200e+03 
       6.571882370081e-01       1.399103814824e+03 
       6.603941875705e-01       1.384201447426e+03 
       6.636001382049e-01       1.369510145505e+03 
       6.668060889103e-01       1.355035855292e+03 
       6.700120396856e-01       1.340780531824e+03 
       6.732179905299e-01       1.326744204108e+03 
       6.764239414421e-01       1.312907232503e+03 
       6.796298924213e-01       1.299261080111e+03 
       6.828358434665e-01       1.285802728318e+03 
       6.860417945768e-01       1.272532611593e+03 
       6.892477457514e-01       1.259456872404e+03 
       6.924536969892e-01       1.246581931078e+03 
       6.956596482895e-01       1.233905675717e+03 
       6.988655996513e-01       1.221422960830e+03 
       7.020715510739e-01       1.209121660759e+03 
       7.052775025564e-01       1.196988744014e+03 
       7.084834540979e-01       1.185016686707e+03 
       7.116894056977e-01       1.173205716437e+03 
       7.148953573551e-01       1.161558201719e+03 
       7.181013090691e-01       1.150078526440e+03 
       7.213072608391e-01       1.138764695586e+03 
       7.245132126643e-01       1.127609750460e+03 
       7.277191645440e-01       1.116603801455e+03 
       7.309251164775e-01       1.105737930893e+03 
       7.341310684640e-01       1.095008833220e+03 
       7.373370205029e-01       1.084414417116e+03 
       7.405429725935e-01       1.073966863590e+03 
       7.437489247351e-01       1.063662300704e+03 
       7.469548769271e-01       1.053504187357e+03 
       7.501608291688e-01       1.043487895045e+03 
       7.533667814595e-01       1.033604308209e+03 
       8.234874627028e-01       8.464431444404e+02 
       9.251239713268e-01       6.500041348141e+02 
       1.086877479463e+00       4.487298194544e+02 
