# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.360724476529e-11       1.621745887165e-15       1.365581946755e-13       0.000000000000e+00       3.196518453828e-09       1.759735458304e-10      -7.148136234260e-13 
    3       5.069795074160e-11       2.077640622599e-15       1.534567280025e-13       0.000000000000e+00       1.966349129789e-09       1.248274916702e-10      -5.412405642080e-13 
    4       4.795536136368e-11       1.796216101728e-15       1.434900430423e-13       0.000000000000e+00       1.367435030804e-09       9.455321266610e-11      -3.541649184067e-13 
    5       4.590186198990e-11       1.197576536026e-15       1.221773103003e-13       0.000000000000e+00       1.021145754911e-09       7.470334460492e-11      -1.967115973611e-13 
    6       4.449354325314e-11       6.692390850571e-16       9.838807053228e-14       0.000000000000e+00       7.980513914207e-10       6.079104274004e-11      -8.076080540222e-14 
    7       4.357568129353e-11       3.615042995125e-16       7.724327993943e-14       0.000000000000e+00       6.441911914691e-10       5.057835392470e-11      -6.857752318879e-15 
    8       4.303971524746e-11       2.332605916843e-16       6.098133536627e-14       0.000000000000e+00       5.326900998830e-10       4.283131486289e-11       3.080813698312e-14 
    9       4.278933775423e-11       1.872058381102e-16       5.009667341493e-14       0.000000000000e+00       4.487423105564e-10       3.681987483484e-11       4.129910373253e-14 
   10       4.273508247864e-11       1.593938844499e-16       4.407395398917e-14       0.000000000000e+00       3.836396358416e-10       3.205870507253e-11       3.464595023175e-14 
   11       4.285409666071e-11       1.337428359669e-16       4.188079410989e-14       0.000000000000e+00       3.233406382170e-10       2.832637394411e-11       2.019597456012e-14 
   12       4.308760891324e-11       1.163211933303e-16       4.233029904387e-14       0.000000000000e+00       2.825898078682e-10       2.504692307017e-11       4.770301995581e-15 
   13       4.341602583917e-11       1.113999201860e-16       4.438145431668e-14       0.000000000000e+00       2.491293670102e-10       2.238394954320e-11      -6.975659920761e-15 
   14       4.382102283040e-11       1.158889657922e-16       4.725010718613e-14       0.000000000000e+00       2.212847582650e-10       2.006514347911e-11      -1.338904002293e-14 
   15       4.429739592417e-11       1.252311434803e-16       5.043606004677e-14       0.000000000000e+00       1.978420119170e-10       1.811477106573e-11      -1.454962122296e-14 
   16       4.481591652664e-11       1.384438494752e-16       5.368215886782e-14       0.000000000000e+00       1.779063867276e-10       1.643351310308e-11      -1.199402022979e-14 
   17       4.538739209773e-11       1.576736518813e-16       5.690232473113e-14       0.000000000000e+00       1.608018377949e-10       1.496607500425e-11      -7.738233092898e-15 
   18       4.598721159507e-11       1.850269878280e-16       6.019770936651e-14       0.000000000000e+00       1.459533936282e-10       1.368615721404e-11      -3.678041045953e-15 
   19       4.661973343446e-11       2.206315715745e-16       6.365489446970e-14       0.000000000000e+00       1.331264378173e-10       1.257540432360e-11      -8.228287823561e-16 
   20       4.728219150000e-11       2.637124046192e-16       6.732823127637e-14       0.000000000000e+00       1.218272282664e-10       1.158900202472e-11       1.643703297122e-16 
   21       4.797516963178e-11       3.140199063286e-16       7.119912557506e-14       0.000000000000e+00       1.118788393883e-10       1.070924418309e-11      -4.978306373150e-16 
   22       4.868855153726e-11       3.713631245833e-16       7.519476472348e-14       0.000000000000e+00       1.030438447624e-10       9.914378413295e-12      -2.132910925358e-15 
   23       4.942422533891e-11       4.358199648465e-16       7.918816639892e-14       0.000000000000e+00       9.520118433916e-11       9.201205757205e-12      -4.062494535941e-15 
   24       5.017972199851e-11       5.074807705106e-16       8.301848631661e-14       0.000000000000e+00       8.816995862912e-11       8.563379513410e-12      -5.562940603112e-15 
   25       5.095579967246e-11       5.863769909702e-16       8.657399784952e-14       0.000000000000e+00       8.186772736057e-11       7.992802408341e-12      -6.311242940305e-15 
   26       5.174809531970e-11       6.726129367655e-16       8.975898193364e-14       0.000000000000e+00       7.618067181719e-11       7.475238813600e-12      -6.178193680057e-15 
   27       5.255465609029e-11       7.669720321084e-16       9.252820745001e-14       0.000000000000e+00       7.104074874352e-11       7.004001374998e-12      -5.405231978681e-15 
   28       5.337092684112e-11       8.704396160992e-16       9.486428813747e-14       0.000000000000e+00       6.635952527899e-11       6.571798495109e-12      -4.385330910126e-15 
